number,ea,symbol,side,open_time,close_time,net_profit,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
99,LVN XAUUSD optimized,XAUUSD,Short,2024-03-04T01:15:00,2024-03-04T07:01:29,-112.4,2024-03-04 01:15:00+00:00,2024-03-04 07:01:29+00:00,1.1924686192468619,1.1924686192468619,0.9595959595959596,1.1176470588235294,LVN,LVN XAUUSD optimized
100,LVN XAUUSD optimized,XAUUSD,Long,2024-03-04T13:15:00,2024-03-04T13:20:37,-114.17,2024-03-04 13:15:00+00:00,2024-03-04 13:20:37+00:00,1.1955617198335644,1.155495978552279,1.0525030525030525,1.4684838160136287,LVN,LVN XAUUSD optimized
101,LVN XAUUSD optimized,XAUUSD,Long,2024-03-05T02:00:00,2024-03-05T05:36:38,215.55,2024-03-05 02:00:00+00:00,2024-03-05 05:36:38+00:00,1.3262260127931769,1.3122362869198312,1.1758034026465027,1.0264026402640265,LVN,LVN XAUUSD optimized
102,LVN XAUUSD optimized,XAUUSD,Short,2024-03-06T13:15:00,2024-03-06T13:16:55,-113.47,2024-03-06 13:15:00+00:00,2024-03-06 13:16:55+00:00,1.0363636363636364,1.0697050938337802,0.9743589743589743,1.143266475644699,LVN,LVN XAUUSD optimized
103,LVN XAUUSD optimized,XAUUSD,Long,2024-03-06T14:00:00,2024-03-07T04:03:30,198.11,2024-03-06 14:00:00+00:00,2024-03-07 04:03:30+00:00,1.3562315996074583,1.2988721804511278,1.2644098810612991,1.5021739130434784,LVN,LVN XAUUSD optimized
104,LVN XAUUSD optimized,XAUUSD,Short,2024-03-08T01:15:00,2024-03-08T08:14:38,-112.33,2024-03-08 01:15:00+00:00,2024-03-08 08:14:38+00:00,1.1181988742964353,1.128787878787879,1.0419580419580419,1.1732283464566928,LVN,LVN XAUUSD optimized
105,LVN XAUUSD optimized,XAUUSD,Long,2024-03-08T08:15:00,2024-03-08T13:30:05,-114.43,2024-03-08 08:15:00+00:00,2024-03-08 13:30:05+00:00,1.1456859971711457,1.2198795180722892,1.1456859971711457,1.1859443631039532,LVN,LVN XAUUSD optimized
106,LVN XAUUSD optimized,XAUUSD,Long,2024-03-11T00:30:00,2024-03-11T02:19:35,-108.31,2024-03-11 00:30:00+00:00,2024-03-11 02:19:35+00:00,1.3831775700934579,1.4368932038834952,1.342403628117914,0.9563812600969306,LVN,LVN XAUUSD optimized
107,LVN XAUUSD optimized,XAUUSD,Long,2024-03-11T13:45:00,2024-03-12T05:44:39,-109.92,2024-03-11 13:45:00+00:00,2024-03-12 05:44:39+00:00,1.223448275862069,1.4957841483979764,1.4505314799672935,1.6320147194112236,LVN,LVN XAUUSD optimized
108,LVN XAUUSD optimized,XAUUSD,Long,2024-03-26T09:45:00,2024-03-26T15:13:05,-93.43,2024-03-26 09:45:00+00:00,2024-03-26 15:13:05+00:00,4.0369843527738265,4.0369843527738265,4.427457098283932,3.2885283893395134,LVN,LVN XAUUSD optimized
109,LVN XAUUSD optimized,XAUUSD,Short,2024-04-02T10:00:00,2024-04-02T14:03:20,-104.77,2024-04-02 10:00:00+00:00,2024-04-02 14:03:20+00:00,1.167979002624672,1.2309820193637622,1.3608562691131498,1.012514220705347,LVN,LVN XAUUSD optimized
110,LVN XAUUSD optimized,XAUUSD,Short,2024-04-04T12:15:00,2024-04-04T14:27:39,-104.66,2024-04-04 12:15:00+00:00,2024-04-04 14:27:39+00:00,1.3910034602076125,1.6594427244582044,2.403587443946188,2.1213720316622693,LVN,LVN XAUUSD optimized
111,LVN XAUUSD optimized,XAUUSD,Short,2024-04-04T19:45:00,2024-04-05T14:24:17,-98.56,2024-04-04 19:45:00+00:00,2024-04-05 14:24:17+00:00,5.787826086956522,5.911190053285968,6.018083182640145,1.6305732484076434,LVN,LVN XAUUSD optimized
112,LVN XAUUSD optimized,XAUUSD,Short,2024-04-07T22:15:00,2024-04-08T02:15:28,-104.18,2024-04-07 22:15:00+00:00,2024-04-08 02:15:28+00:00,4.894308943089431,5.863636363636363,6.473118279569892,2.617391304347826,LVN,LVN XAUUSD optimized
113,LVN XAUUSD optimized,XAUUSD,Short,2024-04-09T01:45:00,2024-04-09T07:13:15,-100.13,2024-04-09 01:45:00+00:00,2024-04-09 07:13:15+00:00,2.1153504880212957,3.195710455764075,3.895424836601307,2.8550898203592814,LVN,LVN XAUUSD optimized
114,LVN XAUUSD optimized,XAUUSD,Long,2024-04-09T07:15:00,2024-04-09T15:51:28,-101.43,2024-04-09 07:15:00+00:00,2024-04-09 15:51:28+00:00,2.3632478632478633,2.835897435897436,3.3668188736681888,2.3210912906610703,LVN,LVN XAUUSD optimized
115,LVN XAUUSD optimized,XAUUSD,Long,2024-04-10T13:45:00,2024-04-11T14:00:00,62.38,2024-04-10 13:45:00+00:00,2024-04-11 14:00:00+00:00,1.7589928057553956,2.376093294460641,2.6547231270358305,0.813102760226139,LVN,LVN XAUUSD optimized
116,LVN XAUUSD optimized,XAUUSD,Short,2024-04-16T06:45:00,2024-04-16T15:04:28,-93.11,2024-04-16 06:45:00+00:00,2024-04-16 15:04:28+00:00,3.4983498349834985,4.140625,5.482758620689655,3.189568706118355,LVN,LVN XAUUSD optimized
117,LVN XAUUSD optimized,XAUUSD,Long,2024-04-16T15:45:00,2024-04-17T16:00:00,-11.02,2024-04-16 15:45:00+00:00,2024-04-17 16:00:00+00:00,1.0627160493827161,1.5165609584214235,2.0417457305502844,0.5321463897131553,LVN,LVN XAUUSD optimized
118,LVN XAUUSD optimized,XAUUSD,Long,2024-04-19T01:45:00,2024-04-19T11:12:30,-77.86,2024-04-19 01:45:00+00:00,2024-04-19 11:12:30+00:00,5.811977715877437,7.491921005385996,11.991379310344827,8.214566929133857,LVN,LVN XAUUSD optimized
119,LVN XAUUSD optimized,XAUUSD,Short,2024-04-23T01:45:00,2024-04-24T02:00:00,-38.56,2024-04-23 01:45:00+00:00,2024-04-24 02:00:00+00:00,6.211085801063022,6.523125996810207,10.420382165605096,9.567251461988304,LVN,LVN XAUUSD optimized
120,LVN XAUUSD optimized,XAUUSD,Short,2024-05-13T01:30:00,2024-05-13T09:32:41,196.75,2024-05-13 01:30:00+00:00,2024-05-13 09:32:41+00:00,1.9223803363518759,1.3327354260089685,1.5025278058645095,2.3776,LVN,LVN XAUUSD optimized
121,LVN XAUUSD optimized,XAUUSD,Long,2024-05-14T01:15:00,2024-05-14T13:12:26,199.96,2024-05-14 01:15:00+00:00,2024-05-14 13:12:26+00:00,1.0090579710144927,0.8799368088467614,0.9056910569105691,2.0181159420289854,LVN,LVN XAUUSD optimized
122,LVN XAUUSD optimized,XAUUSD,Short,2024-05-15T06:15:00,2024-05-15T07:02:15,-106.56,2024-05-15 06:15:00+00:00,2024-05-15 07:02:15+00:00,0.9085239085239085,0.8551859099804305,0.9028925619834711,1.4074074074074074,LVN,LVN XAUUSD optimized
123,LVN XAUUSD optimized,XAUUSD,Long,2024-05-15T07:15:00,2024-05-15T08:49:28,196.57,2024-05-15 07:15:00+00:00,2024-05-15 08:49:28+00:00,1.036726128016789,0.987012987012987,0.9772502472799208,1.1488372093023256,LVN,LVN XAUUSD optimized
124,LVN XAUUSD optimized,XAUUSD,Short,2024-05-19T22:15:00,2024-05-20T00:41:36,-99.5,2024-05-19 22:15:00+00:00,2024-05-20 00:41:36+00:00,3.6228571428571428,3.268041237113402,3.268041237113402,1.41993281075028,LVN,LVN XAUUSD optimized
125,LVN XAUUSD optimized,XAUUSD,Long,2024-05-20T00:45:00,2024-05-20T01:11:04,194.22,2024-05-20 00:45:00+00:00,2024-05-20 01:11:04+00:00,2.527586206896552,2.2245827010622157,2.0794326241134753,1.7769696969696969,LVN,LVN XAUUSD optimized
126,LVN XAUUSD optimized,XAUUSD,Short,2024-05-20T12:45:00,2024-05-20T17:26:40,-96.34,2024-05-20 12:45:00+00:00,2024-05-20 17:26:40+00:00,2.830119375573921,2.489499192245557,2.7371225577264653,3.017131669114048,LVN,LVN XAUUSD optimized
127,LVN XAUUSD optimized,XAUUSD,Short,2024-05-21T07:00:00,2024-05-21T07:34:27,-102.15,2024-05-21 07:00:00+00:00,2024-05-21 07:34:27+00:00,2.120401337792642,2.014830508474576,1.9937106918238994,1.5388349514563107,LVN,LVN XAUUSD optimized
128,LVN XAUUSD optimized,XAUUSD,Long,2024-05-22T12:00:00,2024-05-22T14:07:28,-104.45,2024-05-22 12:00:00+00:00,2024-05-22 14:07:28+00:00,2.357894736842105,2.3551401869158877,2.057142857142857,2.4525547445255476,LVN,LVN XAUUSD optimized
129,LVN XAUUSD optimized,XAUUSD,Short,2024-05-22T14:15:00,2024-05-23T13:50:31,200.22,2024-05-22 14:15:00+00:00,2024-05-23 13:50:31+00:00,2.472489082969432,2.472489082969432,2.023588277340958,2.9862869198312234,LVN,LVN XAUUSD optimized
130,LVN XAUUSD optimized,XAUUSD,Long,2024-06-04T15:15:00,2024-06-05T15:00:43,188.67,2024-06-04 15:15:00+00:00,2024-06-05 15:00:43+00:00,1.5730994152046784,1.6312916919345057,1.292026897214217,1.055729984301413,LVN,LVN XAUUSD optimized
131,LVN XAUUSD optimized,XAUUSD,Short,2024-06-06T03:15:00,2024-06-06T06:28:28,209.4,2024-06-06 03:15:00+00:00,2024-06-06 06:28:28+00:00,1.0061349693251533,1.0479233226837061,1.089700996677741,0.8534258456201215,LVN,LVN XAUUSD optimized
132,LVN XAUUSD optimized,XAUUSD,Long,2024-06-06T15:45:00,2024-06-07T08:04:29,-96.68,2024-06-06 15:45:00+00:00,2024-06-07 08:04:29+00:00,1.1824324324324325,1.0479041916167664,0.9186351706036745,0.8087810514153668,LVN,LVN XAUUSD optimized
133,LVN XAUUSD optimized,XAUUSD,Short,2024-06-07T08:15:00,2024-06-07T19:23:41,171.29,2024-06-07 08:15:00+00:00,2024-06-07 19:23:41+00:00,4.214498510427011,4.379772961816306,4.0573613766730405,4.558539205155746,LVN,LVN XAUUSD optimized
134,LVN XAUUSD optimized,XAUUSD,Long,2024-06-20T14:45:00,2024-06-21T13:52:43,-96.05,2024-06-20 14:45:00+00:00,2024-06-21 13:52:43+00:00,1.2087447108603666,1.1158854166666667,0.9506378258458126,0.8643469490670701,LVN,LVN XAUUSD optimized
135,LVN XAUUSD optimized,XAUUSD,Long,2024-06-27T06:15:00,2024-06-27T08:19:17,210.25,2024-06-27 06:15:00+00:00,2024-06-27 08:19:17+00:00,0.8651960784313726,0.8190255220417634,0.7346514047866806,1.2766726943942135,LVN,LVN XAUUSD optimized
136,LVN XAUUSD optimized,XAUUSD,Long,2024-07-04T06:45:00,2024-07-05T06:06:26,205.33,2024-07-04 06:45:00+00:00,2024-07-05 06:06:26+00:00,1.6019900497512438,1.549939831528279,1.3909287257019438,1.8885630498533725,LVN,LVN XAUUSD optimized
137,LVN XAUUSD optimized,XAUUSD,Short,2024-07-05T06:30:00,2024-07-05T07:42:36,-116.98,2024-07-05 06:30:00+00:00,2024-07-05 07:42:36+00:00,0.9759358288770054,0.8859223300970874,0.794341675734494,1.1477987421383649,LVN,LVN XAUUSD optimized
138,LVN XAUUSD optimized,XAUUSD,Long,2024-07-05T07:45:00,2024-07-05T09:59:05,-109.62,2024-07-05 07:45:00+00:00,2024-07-05 09:59:05+00:00,1.2396486825595985,1.166469893742621,1.092920353982301,1.3297442799461643,LVN,LVN XAUUSD optimized
139,LVN XAUUSD optimized,XAUUSD,Long,2024-07-08T06:15:00,2024-07-08T06:39:34,-111.97,2024-07-08 06:15:00+00:00,2024-07-08 06:39:34+00:00,1.3208053691275168,1.2862745098039217,1.1006711409395973,1.569377990430622,LVN,LVN XAUUSD optimized
140,LVN XAUUSD optimized,XAUUSD,Short,2024-07-08T06:45:00,2024-07-08T09:48:39,213.28,2024-07-08 06:45:00+00:00,2024-07-08 09:48:39+00:00,1.1421188630490957,1.099502487562189,0.9546436285097192,1.0387779083431257,LVN,LVN XAUUSD optimized
141,LVN XAUUSD optimized,XAUUSD,Short,2024-07-09T14:15:00,2024-07-10T06:50:37,-102.19,2024-07-09 14:15:00+00:00,2024-07-10 06:50:37+00:00,1.532985287138111,1.6910994764397906,1.4458370635631155,2.113874345549738,LVN,LVN XAUUSD optimized
142,LVN XAUUSD optimized,XAUUSD,Short,2024-07-12T01:30:00,2024-07-12T12:30:38,209.83,2024-07-12 01:30:00+00:00,2024-07-12 12:30:38+00:00,1.6108843537414965,1.4837092731829573,1.3515981735159817,1.3995271867612293,LVN,LVN XAUUSD optimized
143,LVN XAUUSD optimized,XAUUSD,Short,2024-07-12T12:45:00,2024-07-12T13:15:41,-109.82,2024-07-12 12:45:00+00:00,2024-07-12 13:15:41+00:00,2.752206381534284,2.834965034965035,2.6341780376868096,4.675893886966551,LVN,LVN XAUUSD optimized
144,LVN XAUUSD optimized,XAUUSD,Long,2024-07-15T12:15:00,2024-07-15T12:37:41,-112.6,2024-07-15 12:15:00+00:00,2024-07-15 12:37:41+00:00,1.161764705882353,1.238521836506159,1.0950495049504951,1.1461139896373056,LVN,LVN XAUUSD optimized
145,LVN XAUUSD optimized,XAUUSD,Long,2024-07-15T14:00:00,2024-07-15T15:07:01,207.73,2024-07-15 14:00:00+00:00,2024-07-15 15:07:01+00:00,1.0286077558804831,1.0030998140111593,0.877916440586001,1.147517730496454,LVN,LVN XAUUSD optimized
146,LVN XAUUSD optimized,XAUUSD,Long,2024-07-16T02:00:00,2024-07-16T09:36:40,212.13,2024-07-16 02:00:00+00:00,2024-07-16 09:36:40+00:00,0.8897435897435897,0.8494492044063647,0.7940503432494279,0.8032407407407407,LVN,LVN XAUUSD optimized
147,LVN XAUUSD optimized,XAUUSD,Short,2024-07-18T19:15:00,2024-07-19T06:13:01,221.19,2024-07-18 19:15:00+00:00,2024-07-19 06:13:01+00:00,3.0104633781763828,3.1666666666666665,3.0422960725075527,2.3283236994219654,LVN,LVN XAUUSD optimized
148,LVN XAUUSD optimized,XAUUSD,Short,2024-07-19T13:15:00,2024-07-21T22:15:00,-67.66,2024-07-19 13:15:00+00:00,2024-07-21 22:15:00+00:00,1.0935839803841438,1.5976119402985074,1.5815602836879432,1.5170068027210883,LVN,LVN XAUUSD optimized
149,LVN XAUUSD optimized,XAUUSD,Short,2024-07-22T13:45:00,2024-07-23T01:02:14,-111.31,2024-07-22 13:45:00+00:00,2024-07-23 01:02:14+00:00,1.2507685551163812,1.3594272076372316,1.3246511627906976,1.5910614525139666,LVN,LVN XAUUSD optimized
150,LVN XAUUSD optimized,XAUUSD,Short,2024-07-23T06:15:00,2024-07-23T07:46:28,-114.79,2024-07-23 06:15:00+00:00,2024-07-23 07:46:28+00:00,1.0681318681318681,1.2014833127317677,1.1355140186915889,1.1070615034168565,LVN,LVN XAUUSD optimized
151,LVN XAUUSD optimized,XAUUSD,Short,2024-07-25T01:30:00,2024-07-25T12:12:04,222.71,2024-07-25 01:30:00+00:00,2024-07-25 12:12:04+00:00,3.1366120218579234,4.766310794780546,4.5659090909090905,3.9980099502487563,LVN,LVN XAUUSD optimized
152,LVN XAUUSD optimized,XAUUSD,Long,2024-07-26T01:30:00,2024-07-26T14:02:24,231.31,2024-07-26 01:30:00+00:00,2024-07-26 14:02:24+00:00,1.0865248226950355,1.7793263646922184,1.740909090909091,2.169971671388102,LVN,LVN XAUUSD optimized
153,LVN XAUUSD optimized,XAUUSD,Long,2024-07-26T14:15:00,2024-07-28T22:15:00,54.25,2024-07-26 14:15:00+00:00,2024-07-28 22:15:00+00:00,1.1446229913473425,1.161371237458194,1.2581521739130435,1.3637702503681886,LVN,LVN XAUUSD optimized
154,LVN XAUUSD optimized,XAUUSD,Short,2024-07-29T14:45:00,2024-07-30T13:33:27,-109.85,2024-07-29 14:45:00+00:00,2024-07-30 13:33:27+00:00,1.4594325535092085,1.5342752485609628,1.7236919459141682,1.7297935103244837,LVN,LVN XAUUSD optimized
155,LVN XAUUSD optimized,XAUUSD,Long,2024-07-31T18:45:00,2024-08-01T01:20:39,207.75,2024-07-31 18:45:00+00:00,2024-08-01 01:20:39+00:00,4.333333333333333,4.406162464985995,4.773899848254931,2.5871710526315788,LVN,LVN XAUUSD optimized
156,LVN XAUUSD optimized,XAUUSD,Long,2024-08-01T01:30:00,2024-08-01T02:42:30,-116.37,2024-08-01 01:30:00+00:00,2024-08-01 02:42:30+00:00,1.605191256830601,2.1209386281588447,2.6286353467561523,2.1639042357274403,LVN,LVN XAUUSD optimized
157,LVN XAUUSD optimized,XAUUSD,Short,2024-08-01T13:45:00,2024-08-01T14:00:27,-115.66,2024-08-01 13:45:00+00:00,2024-08-01 14:00:27+00:00,1.3119577517917766,1.4052525252525252,1.5845102505694761,1.6561904761904762,LVN,LVN XAUUSD optimized
158,LVN XAUUSD optimized,XAUUSD,Short,2024-08-02T15:15:00,2024-08-04T22:15:00,-27.21,2024-08-02 15:15:00+00:00,2024-08-04 22:15:00+00:00,5.418731117824773,5.34445768772348,5.7858064516129035,1.921165381319623,LVN,LVN XAUUSD optimized
159,LVN XAUUSD optimized,XAUUSD,Long,2024-08-05T01:15:00,2024-08-05T10:56:20,-116.61,2024-08-05 01:15:00+00:00,2024-08-05 10:56:20+00:00,2.381008206330598,2.6671043992120813,3.669376693766938,1.3291884816753927,LVN,LVN XAUUSD optimized
160,LVN XAUUSD optimized,XAUUSD,Short,2024-08-19T01:15:00,2024-08-19T08:35:37,-109.01,2024-08-19 01:15:00+00:00,2024-08-19 08:35:37+00:00,1.837799717912553,1.5987730061349694,2.123879380603097,2.991963260619977,LVN,LVN XAUUSD optimized
161,LVN XAUUSD optimized,XAUUSD,Long,2024-08-19T14:45:00,2024-08-20T15:00:00,123.56,2024-08-19 14:45:00+00:00,2024-08-20 15:00:00+00:00,0.6130030959752322,0.7969588550983899,0.8870084619213539,0.8441496920890573,LVN,LVN XAUUSD optimized
162,LVN XAUUSD optimized,XAUUSD,Long,2024-08-21T02:15:00,2024-08-21T07:42:35,-111.31,2024-08-21 02:15:00+00:00,2024-08-21 07:42:35+00:00,0.823728813559322,0.7870445344129555,0.9455252918287937,0.7788461538461539,LVN,LVN XAUUSD optimized
163,LVN XAUUSD optimized,XAUUSD,Short,2024-08-21T12:45:00,2024-08-21T14:00:31,219.32,2024-08-21 12:45:00+00:00,2024-08-21 14:00:31+00:00,0.96957928802589,0.8276243093922652,0.8811764705882353,1.5902335456475585,LVN,LVN XAUUSD optimized
164,LVN XAUUSD optimized,XAUUSD,Short,2024-08-22T14:15:00,2024-08-23T11:56:28,-105.86,2024-08-22 14:15:00+00:00,2024-08-23 11:56:28+00:00,1.721627408993576,1.721627408993576,1.8468606431852985,1.7787610619469028,LVN,LVN XAUUSD optimized
165,LVN XAUUSD optimized,XAUUSD,Long,2024-08-26T08:00:00,2024-08-26T14:01:16,-109.1,2024-08-26 08:00:00+00:00,2024-08-26 14:01:16+00:00,1.004821600771456,0.9747427502338635,1.1192266380236304,0.8115264797507789,LVN,LVN XAUUSD optimized
166,LVN XAUUSD optimized,XAUUSD,Short,2024-09-03T13:45:00,2024-09-04T14:00:00,-24.09,2024-09-03 13:45:00+00:00,2024-09-04 14:00:00+00:00,2.395348837209302,2.299603889088945,2.269367448471926,2.303751803751804,LVN,LVN XAUUSD optimized
167,LVN XAUUSD optimized,XAUUSD,Long,2024-09-17T13:00:00,2024-09-17T15:29:38,-109.86,2024-09-17 13:00:00+00:00,2024-09-17 15:29:38+00:00,1.2372188139059306,1.3052858683926645,1.3641488162344984,1.4534534534534536,LVN,LVN XAUUSD optimized
168,LVN XAUUSD optimized,XAUUSD,Short,2024-09-18T00:45:00,2024-09-18T01:00:42,-115.4,2024-09-18 00:45:00+00:00,2024-09-18 01:00:42+00:00,1.0893760539629005,1.009375,0.9556213017751479,1.1494661921708185,LVN,LVN XAUUSD optimized
169,LVN XAUUSD optimized,XAUUSD,Short,2024-09-18T10:15:00,2024-09-18T10:22:35,-116.11,2024-09-18 10:15:00+00:00,2024-09-18 10:22:35+00:00,1.2515090543259557,1.293139293139293,1.3205944798301485,1.362541073384447,LVN,LVN XAUUSD optimized
170,LVN XAUUSD optimized,XAUUSD,Long,2024-09-19T09:30:00,2024-09-19T12:40:15,-107.69,2024-09-19 09:30:00+00:00,2024-09-19 12:40:15+00:00,2.694694694694695,2.7781217750257996,2.8516949152542375,2.0691775557263643,LVN,LVN XAUUSD optimized
171,LVN XAUUSD optimized,XAUUSD,Long,2024-09-23T01:15:00,2024-09-23T02:57:15,215.22,2024-09-23 01:15:00+00:00,2024-09-23 02:57:15+00:00,0.8578016910069177,0.8857142857142857,0.8266666666666667,2.0364963503649633,LVN,LVN XAUUSD optimized
172,LVN XAUUSD optimized,XAUUSD,Short,2024-09-23T07:45:00,2024-09-23T13:14:37,-103.89,2024-09-23 07:45:00+00:00,2024-09-23 13:14:37+00:00,1.9078014184397163,1.9387387387387387,1.9492753623188406,1.4851621808143547,LVN,LVN XAUUSD optimized
173,LVN XAUUSD optimized,XAUUSD,Long,2024-09-25T01:00:00,2024-09-25T01:33:40,-112.86,2024-09-25 01:00:00+00:00,2024-09-25 01:33:40+00:00,1.4273624823695346,1.3958620689655172,1.3350923482849604,1.393939393939394,LVN,LVN XAUUSD optimized
174,LVN XAUUSD optimized,XAUUSD,Short,2024-09-25T12:45:00,2024-09-25T13:02:41,-111.97,2024-09-25 12:45:00+00:00,2024-09-25 13:02:41+00:00,0.850613154960981,0.7809621289662231,0.8121341138903673,1.3809954751131222,LVN,LVN XAUUSD optimized
175,LVN XAUUSD optimized,XAUUSD,Short,2024-09-27T15:00:00,2024-09-29T22:15:00,-57.09,2024-09-27 15:00:00+00:00,2024-09-29 22:15:00+00:00,1.8474965548920532,1.7979436745641484,1.8483455882352942,1.343802205145339,LVN,LVN XAUUSD optimized
176,LVN XAUUSD optimized,XAUUSD,Short,2024-09-30T10:45:00,2024-10-01T11:00:00,-89.08,2024-09-30 10:45:00+00:00,2024-10-01 11:00:00+00:00,1.9427127211457456,2.0052173913043476,2.223722275795564,1.8672064777327935,LVN,LVN XAUUSD optimized
177,LVN XAUUSD optimized,XAUUSD,Long,2024-10-07T06:15:00,2024-10-07T07:25:39,212.15,2024-10-07 06:15:00+00:00,2024-10-07 07:25:39+00:00,0.9019337016574586,0.9470630891950689,1.1366405570060922,1.565947242206235,LVN,LVN XAUUSD optimized
178,LVN XAUUSD optimized,XAUUSD,Long,2024-10-07T13:15:00,2024-10-08T02:30:31,-114.78,2024-10-07 13:15:00+00:00,2024-10-08 02:30:31+00:00,2.080523402113739,1.8357015985790408,1.8357015985790408,1.9077065066912782,LVN,LVN XAUUSD optimized
179,LVN XAUUSD optimized,XAUUSD,Long,2024-10-09T02:45:00,2024-10-09T03:08:29,-108.93,2024-10-09 02:45:00+00:00,2024-10-09 03:08:29+00:00,1.1775700934579438,1.2663316582914572,1.2962962962962963,0.7840696950840075,LVN,LVN XAUUSD optimized
180,LVN XAUUSD optimized,XAUUSD,Short,2024-10-09T03:15:00,2024-10-09T05:05:41,-109.11,2024-10-09 03:15:00+00:00,2024-10-09 05:05:41+00:00,1.1113490364025695,1.035928143712575,1.163677130044843,0.8238095238095238,LVN,LVN XAUUSD optimized
181,LVN XAUUSD optimized,XAUUSD,Long,2024-10-10T13:00:00,2024-10-11T13:15:00,87.08,2024-10-10 13:00:00+00:00,2024-10-11 13:15:00+00:00,1.8088119590873328,2.3304612265585405,2.3935450286309212,3.1666666666666665,LVN,LVN XAUUSD optimized
182,LVN XAUUSD optimized,XAUUSD,Short,2024-10-23T01:30:00,2024-10-23T04:08:33,-105.67,2024-10-23 01:30:00+00:00,2024-10-23 04:08:33+00:00,0.8634179821551132,0.9346210995542348,1.0826161790017212,1.8472834067547723,LVN,LVN XAUUSD optimized
183,LVN XAUUSD optimized,XAUUSD,Short,2024-10-23T13:15:00,2024-10-23T15:13:00,200.44,2024-10-23 13:15:00+00:00,2024-10-23 15:13:00+00:00,1.8640030733768729,1.8640030733768729,1.8640030733768729,2.6732782369146006,LVN,LVN XAUUSD optimized
184,LVN XAUUSD optimized,XAUUSD,Short,2024-10-24T13:45:00,2024-10-24T14:21:13,211.93,2024-10-24 13:45:00+00:00,2024-10-24 14:21:13+00:00,0.6801460263970794,0.6537112010796221,0.6981839146728164,1.2993562231759657,LVN,LVN XAUUSD optimized
185,LVN XAUUSD optimized,XAUUSD,Long,2024-10-29T02:15:00,2024-10-30T01:42:39,212.15,2024-10-29 02:15:00+00:00,2024-10-30 01:42:39+00:00,1.1768033946251768,1.3994953742640874,1.499099099099099,1.3583673469387756,LVN,LVN XAUUSD optimized
186,LVN XAUUSD optimized,XAUUSD,Long,2024-10-31T10:30:00,2024-10-31T12:46:40,-113.64,2024-10-31 10:30:00+00:00,2024-10-31 12:46:40+00:00,1.0613437195715676,1.1077235772357723,1.1202466598150052,1.0551790900290416,LVN,LVN XAUUSD optimized
187,LVN XAUUSD optimized,XAUUSD,Short,2024-10-31T14:00:00,2024-11-01T14:15:00,-7.48,2024-10-31 14:00:00+00:00,2024-11-01 14:15:00+00:00,1.4662182818709875,1.6618156618156619,1.7529239766081872,1.6002669336002668,LVN,LVN XAUUSD optimized
188,LVN XAUUSD optimized,XAUUSD,Short,2024-11-07T03:15:00,2024-11-07T03:35:36,-110.74,2024-11-07 03:15:00+00:00,2024-11-07 03:35:36+00:00,1.312829525483304,1.281303602058319,1.341113105924596,0.8290788013318535,LVN,LVN XAUUSD optimized
189,LVN XAUUSD optimized,XAUUSD,Long,2024-11-07T03:45:00,2024-11-07T13:10:41,212.44,2024-11-07 03:45:00+00:00,2024-11-07 13:10:41+00:00,2.048367593712213,2.048367593712213,2.0558252427184467,1.1376762928139692,LVN,LVN XAUUSD optimized
190,LVN XAUUSD optimized,XAUUSD,Short,2024-11-08T01:15:00,2024-11-10T23:15:00,165.08,2024-11-08 01:15:00+00:00,2024-11-10 23:15:00+00:00,1.459802538787024,1.3260730301089045,1.4701704545454546,2.9445234708392602,LVN,LVN XAUUSD optimized
191,LVN XAUUSD optimized,XAUUSD,Short,2024-11-11T01:15:00,2024-11-11T11:02:41,224.28,2024-11-11 01:15:00+00:00,2024-11-11 11:02:41+00:00,1.6035353535353536,1.6157760814249365,1.8039772727272727,3.974960876369327,LVN,LVN XAUUSD optimized
192,LVN XAUUSD optimized,XAUUSD,Long,2024-11-18T01:30:00,2024-11-19T01:45:00,83.17,2024-11-18 01:30:00+00:00,2024-11-19 01:45:00+00:00,2.861695347355003,3.0358350236646383,3.28696925329429,4.333976833976834,LVN,LVN XAUUSD optimized
193,LVN XAUUSD optimized,XAUUSD,Long,2024-11-19T09:30:00,2024-11-20T09:45:00,-76.06,2024-11-19 09:30:00+00:00,2024-11-20 09:45:00+00:00,2.012396694214876,2.2953652788688137,2.4910485933503836,1.8228321896444166,LVN,LVN XAUUSD optimized
194,LVN XAUUSD optimized,XAUUSD,Short,2024-11-20T13:45:00,2024-11-20T14:21:39,-116.9,2024-11-20 13:45:00+00:00,2024-11-20 14:21:39+00:00,0.4863822607857315,0.6543450064850843,0.5817238397232631,1.414155571128241,LVN,LVN XAUUSD optimized
195,LVN XAUUSD optimized,XAUUSD,Long,2024-11-20T14:45:00,2024-11-21T09:02:28,215.02,2024-11-20 14:45:00+00:00,2024-11-21 09:02:28+00:00,0.68718441933157,0.7145,0.9255181347150259,1.436902966314731,LVN,LVN XAUUSD optimized
196,LVN XAUUSD optimized,XAUUSD,Long,2024-11-22T01:15:00,2024-11-22T07:48:19,217.96,2024-11-22 01:15:00+00:00,2024-11-22 07:48:19+00:00,0.902615470228158,0.9890243902439024,1.0885906040268456,2.300709219858156,LVN,LVN XAUUSD optimized
