number,ea,symbol,side,volume,open_time,close_time,open_price,close_price,net_profit,result,source,entry_comment,exit_comment,cache_slug,cache_mode,cache_period,price_move,price_move_unit,pip_size,estimated_r,estimated_risk_cash,configured_risk_pct,r_is_estimate,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
171,LTA Volume Profile — Standard,XAUUSD,Long,0.16,2024-06-04T02:15:00,2024-06-04T07:02:15,2348.535,2343.184,-86.5,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-POC MOM,sl 2343.188,lta-volume-profile,standard,3y,-53.51,pips,0.1,-0.98,88.0,1.0,True,2024-06-04 02:15:00+00:00,2024-06-04 07:02:15+00:00,0.9608062709966405,0.8827160493827161,0.7736699729486023,0.9501661129568106,LTA,LTA XAU current
172,LTA Volume Profile — Standard,XAUUSD,Long,0.31,2024-06-04T12:15:00,2024-06-04T13:00:38,2328.365,2336.565,252.49,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,tp 2336.558,lta-volume-profile,standard,3y,82.0,pips,0.1,2.9,87.13,1.0,True,2024-06-04 12:15:00+00:00,2024-06-04 13:00:38+00:00,1.3076923076923077,1.3180914512922466,1.2616555661274975,1.2404115996258185,LTA,LTA XAU current
173,LTA Volume Profile — Standard,XAUUSD,Long,0.15,2024-06-04T13:30:00,2024-06-04T13:37:36,2337.379,2331.439,-89.93,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAL MOM,sl 2331.447,lta-volume-profile,standard,3y,-59.4,pips,0.1,-1.0,89.66,1.0,True,2024-06-04 13:30:00+00:00,2024-06-04 13:37:36+00:00,0.8803418803418803,0.7510416666666667,0.7483134405812143,0.9703903095558546,LTA,LTA XAU current
174,LTA Volume Profile — Standard,XAUUSD,Long,0.04,2024-06-04T15:15:00,2024-06-07T13:56:38,2327.028,2305.798,-85.14,Loss,Precomputed native MT5 deals,LTA EM4-Continuation Demand(PER,sl 2305.804,lta-volume-profile,standard,3y,-212.3,pips,0.1,-0.96,88.76,1.0,True,2024-06-04 15:15:00+00:00,2024-06-07 13:56:38+00:00,1.5730994152046784,1.6312916919345057,1.292026897214217,1.055729984301413,LTA,LTA XAU current
175,LTA Volume Profile — Standard,XAUUSD,Long,0.36,2024-06-11T12:00:00,2024-06-11T12:21:37,2307.769,2314.92,255.46,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAH MOM,tp 2314.915,lta-volume-profile,standard,3y,71.51,pips,0.1,2.91,87.91,1.0,True,2024-06-11 12:00:00+00:00,2024-06-11 12:21:37+00:00,0.7473170731707317,0.838074398249453,0.8539576365663322,0.9770408163265306,LTA,LTA XAU current
176,LTA Volume Profile — Standard,XAUUSD,Long,0.15,2024-06-11T13:45:00,2024-06-11T16:21:03,2314.834,2308.819,-91.05,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAL MOM,sl 2308.823,lta-volume-profile,standard,3y,-60.15,pips,0.1,-1.01,90.46,1.0,True,2024-06-11 13:45:00+00:00,2024-06-11 16:21:03+00:00,0.8888888888888888,0.9761709120788825,0.7991927346115035,1.4859287054409005,LTA,LTA XAU current
177,LTA Volume Profile — Standard,XAUUSD,Short,0.1,2024-06-13T15:15:00,2024-06-14T08:04:14,2309.731,2317.956,-82.8,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAL MOM,sl 2317.956,lta-volume-profile,standard,3y,-82.25,pips,0.1,-0.92,89.55,1.0,True,2024-06-13 15:15:00+00:00,2024-06-14 08:04:14+00:00,1.9,1.9,1.8013544018058691,1.5042412818096136,LTA,LTA XAU current
178,LTA Volume Profile — Standard,XAUUSD,Short,0.26,2024-06-14T08:30:00,2024-06-14T09:49:38,2318.735,2322.058,-87.83,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAH MOM,sl 2322.040,lta-volume-profile,standard,3y,-33.23,pips,0.1,-0.99,88.72,1.0,True,2024-06-14 08:30:00+00:00,2024-06-14 09:49:38+00:00,0.738488271068636,0.7798165137614679,0.847457627118644,0.8064516129032258,LTA,LTA XAU current
179,LTA Volume Profile — Standard,XAUUSD,Short,0.22,2024-06-18T01:15:00,2024-06-18T02:47:40,2321.834,2325.768,-87.76,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAH MOM,sl 2325.762,lta-volume-profile,standard,3y,-39.34,pips,0.1,-1.0,87.84,1.0,True,2024-06-18 01:15:00+00:00,2024-06-18 02:47:40+00:00,0.8675889328063241,0.7867383512544803,0.8018264840182648,1.4731543624161074,LTA,LTA XAU current
180,LTA Volume Profile — Standard,XAUUSD,Short,0.55,2024-06-18T03:00:00,2024-06-18T05:18:13,2324.353,2319.593,258.77,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAH MOM,tp 2319.613,lta-volume-profile,standard,3y,47.6,pips,0.1,2.98,86.97,1.0,True,2024-06-18 03:00:00+00:00,2024-06-18 05:18:13+00:00,0.9782608695652174,0.75,0.8135593220338984,0.9587217043941412,LTA,LTA XAU current
181,LTA Volume Profile — Standard,XAUUSD,Short,0.44,2024-06-18T06:45:00,2024-06-18T08:05:35,2320.015,2313.941,264.84,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,tp 2313.964,lta-volume-profile,standard,3y,60.74,pips,0.1,2.96,89.55,1.0,True,2024-06-18 06:45:00+00:00,2024-06-18 08:05:35+00:00,0.796976241900648,0.753061224489796,0.7760252365930599,1.0512820512820513,LTA,LTA XAU current
182,LTA Volume Profile — Standard,XAUUSD,Short,0.23,2024-06-18T08:30:00,2024-06-18T12:30:16,2311.806,2315.795,-93.02,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-POC MOM,sl 2315.787,lta-volume-profile,standard,3y,-39.89,pips,0.1,-1.01,92.2,1.0,True,2024-06-18 08:30:00+00:00,2024-06-18 12:30:16+00:00,0.9568706118355065,0.9190751445086706,0.9804727646454265,1.2635761589403973,LTA,LTA XAU current
183,LTA Volume Profile — Standard,XAUUSD,Short,0.46,2024-06-24T00:15:00,2024-06-24T00:40:35,2319.12,2321.12,-94.53,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 2321.095,lta-volume-profile,standard,3y,-20.0,pips,0.1,-1.04,91.27,1.0,True,2024-06-24 00:15:00+00:00,2024-06-24 00:40:35+00:00,1.2304761904761905,1.1745454545454546,1.1333333333333333,1.5023255813953489,LTA,LTA XAU current
184,LTA Volume Profile — Standard,XAUUSD,Short,0.91,2024-06-24T01:00:00,2024-06-24T01:04:27,2320.952,2321.949,-95.74,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2321.943,lta-volume-profile,standard,3y,-9.97,pips,0.1,-1.06,90.33,1.0,True,2024-06-24 01:00:00+00:00,2024-06-24 01:04:27+00:00,0.9837133550488599,0.9587301587301588,0.940809968847352,0.9853181076672104,LTA,LTA XAU current
185,LTA Volume Profile — Standard,XAUUSD,Short,0.44,2024-06-25T00:15:00,2024-06-25T01:46:39,2329.509,2323.481,262.82,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-POC MOM,tp 2323.506,lta-volume-profile,standard,3y,60.28,pips,0.1,2.94,89.37,1.0,True,2024-06-25 00:15:00+00:00,2024-06-25 01:46:39+00:00,0.8914285714285715,0.850909090909091,0.8210526315789474,1.5145631067961165,LTA,LTA XAU current
186,LTA Volume Profile — Standard,XAUUSD,Short,0.2,2024-06-25T05:45:00,2024-06-25T08:59:02,2325.972,2330.373,-89.12,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PW-POC MOM,sl 2330.364,lta-volume-profile,standard,3y,-44.01,pips,0.1,-0.97,92.0,1.0,True,2024-06-25 05:45:00+00:00,2024-06-25 08:59:02+00:00,1.0866336633663367,1.036599763872491,1.0185614849187936,1.602189781021898,LTA,LTA XAU current
187,LTA Volume Profile — Standard,XAUUSD,Short,0.15,2024-06-25T11:45:00,2024-06-26T06:04:14,2328.282,2310.299,268.91,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-POC MOM,tp 2310.318,lta-volume-profile,standard,3y,179.83,pips,0.1,2.95,91.11,1.0,True,2024-06-25 11:45:00+00:00,2024-06-26 06:04:14+00:00,1.6432584269662922,1.6317991631799162,1.4181818181818182,1.4199029126213591,LTA,LTA XAU current
188,LTA Volume Profile — Standard,XAUUSD,Short,0.11,2024-06-26T13:00:00,2024-06-27T12:01:37,2310.084,2318.307,-91.07,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAL MOM,sl 2318.279,lta-volume-profile,standard,3y,-82.23,pips,0.1,-0.97,93.8,1.0,True,2024-06-26 13:00:00+00:00,2024-06-27 12:01:37+00:00,0.800561797752809,0.7610146862483311,0.7610146862483311,1.0061782877316858,LTA,LTA XAU current
189,LTA Volume Profile — Standard,XAUUSD,Short,0.13,2024-06-27T14:30:00,2024-06-28T08:26:29,2324.569,2331.529,-91.2,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-POC MOM,sl 2331.497,lta-volume-profile,standard,3y,-69.6,pips,0.1,-0.98,92.89,1.0,True,2024-06-27 14:30:00+00:00,2024-06-28 08:26:29+00:00,0.9433710859427049,0.798196166854566,0.7616998386229156,0.7955056179775281,LTA,LTA XAU current
190,LTA Volume Profile — Standard,XAUUSD,Short,1.18,2024-07-03T00:30:00,2024-07-03T01:36:23,2331.515,2329.176,269.51,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAH MOM,tp 2329.190,lta-volume-profile,standard,3y,23.39,pips,0.1,2.93,91.97,1.0,True,2024-07-03 00:30:00+00:00,2024-07-03 01:36:23+00:00,0.8814691151919867,0.9072164948453608,0.8770764119601329,1.89247311827957,LTA,LTA XAU current
191,LTA Volume Profile — Standard,XAUUSD,Short,0.4,2024-07-03T01:45:00,2024-07-03T03:46:32,2329.148,2331.5,-96.28,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2331.458,lta-volume-profile,standard,3y,-23.52,pips,0.1,-1.02,94.67,1.0,True,2024-07-03 01:45:00+00:00,2024-07-03 03:46:32+00:00,0.7622222222222222,0.7939814814814815,0.7243928194297783,1.2822429906542057,LTA,LTA XAU current
192,LTA Volume Profile — Standard,XAUUSD,Short,0.36,2024-07-03T05:45:00,2024-07-03T06:24:15,2333.471,2336.058,-95.11,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAH MOM,sl 2336.046,lta-volume-profile,standard,3y,-25.87,pips,0.1,-1.01,93.71,1.0,True,2024-07-03 05:45:00+00:00,2024-07-03 06:24:15+00:00,0.9197080291970803,0.9197080291970803,0.8669724770642202,1.4104477611940298,LTA,LTA XAU current
193,LTA Volume Profile — Standard,XAUUSD,Short,0.24,2024-07-09T07:45:00,2024-07-09T09:07:24,2359.187,2362.903,-90.5,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAH MOM,sl 2362.902,lta-volume-profile,standard,3y,-37.16,pips,0.1,-0.98,92.76,1.0,True,2024-07-09 07:45:00+00:00,2024-07-09 09:07:24+00:00,0.9284818067754078,0.8695652173913043,0.8428246013667426,0.9788359788359788,LTA,LTA XAU current
194,LTA Volume Profile — Standard,XAUUSD,Short,0.22,2024-07-09T11:45:00,2024-07-09T13:03:30,2358.042,2362.214,-93.0,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAH MOM,sl 2362.193,lta-volume-profile,standard,3y,-41.72,pips,0.1,-1.01,91.85,1.0,True,2024-07-09 11:45:00+00:00,2024-07-09 13:03:30+00:00,1.109159347553325,1.1865771812080537,1.0981366459627329,1.2664756446991403,LTA,LTA XAU current
195,LTA Volume Profile — Standard,XAUUSD,Short,0.48,2024-07-10T01:00:00,2024-07-10T01:17:36,2364.682,2366.555,-92.54,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PD-VAH MOM,sl 2366.553,lta-volume-profile,standard,3y,-18.73,pips,0.1,-1.02,90.92,1.0,True,2024-07-10 01:00:00+00:00,2024-07-10 01:17:36+00:00,0.9262820512820513,0.9697986577181208,0.9174603174603174,1.3047404063205417,LTA,LTA XAU current
196,LTA Volume Profile — Standard,XAUUSD,Long,0.35,2024-07-15T01:00:00,2024-07-15T01:08:36,2408.583,2406.062,-90.17,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PD-POC MOM,sl 2406.071,lta-volume-profile,standard,3y,-25.21,pips,0.1,-1.0,89.99,1.0,True,2024-07-15 01:00:00+00:00,2024-07-15 01:08:36+00:00,1.353896103896104,1.3762376237623761,1.3238095238095238,1.705521472392638,LTA,LTA XAU current
197,LTA Volume Profile — Standard,XAUUSD,Long,0.34,2024-07-15T01:45:00,2024-07-15T06:25:26,2407.46,2404.85,-90.61,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2404.876,lta-volume-profile,standard,3y,-26.1,pips,0.1,-1.02,89.09,1.0,True,2024-07-15 01:45:00+00:00,2024-07-15 06:25:26+00:00,1.0696378830083566,0.9377289377289377,0.8231511254019293,0.9986996098829649,LTA,LTA XAU current
198,LTA Volume Profile — Standard,XAUUSD,Long,0.48,2024-07-16T01:45:00,2024-07-16T03:01:15,2425.221,2430.715,261.07,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAH MOM,tp 2430.714,lta-volume-profile,standard,3y,54.94,pips,0.1,2.96,88.19,1.0,True,2024-07-16 01:45:00+00:00,2024-07-16 03:01:15+00:00,1.1287671232876713,1.044359949302915,0.8908108108108108,1.2390977443609024,LTA,LTA XAU current
199,LTA Volume Profile — Standard,XAUUSD,Long,0.17,2024-07-18T01:15:00,2024-07-18T16:03:15,2462.656,2457.363,-90.92,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 2457.376,lta-volume-profile,standard,3y,-52.93,pips,0.1,-1.0,90.8,1.0,True,2024-07-18 01:15:00+00:00,2024-07-18 16:03:15+00:00,1.2836158192090394,1.2483516483516484,1.1417085427135678,1.6045197740112995,LTA,LTA XAU current
200,LTA Volume Profile — Standard,XAUUSD,Long,0.48,2024-07-24T00:15:00,2024-07-24T00:56:40,2410.124,2408.242,-92.97,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PD-VAH MOM,sl 2408.253,lta-volume-profile,standard,3y,-18.82,pips,0.1,-1.03,89.89,1.0,True,2024-07-24 00:15:00+00:00,2024-07-24 00:56:40+00:00,0.7988422575976846,0.934010152284264,0.9804618117229129,1.6626506024096386,LTA,LTA XAU current
201,LTA Volume Profile — Standard,XAUUSD,Long,0.18,2024-07-24T01:15:00,2024-07-24T01:27:03,2412.16,2407.434,-86.06,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PD-VAH MOM,sl 2407.450,lta-volume-profile,standard,3y,-47.26,pips,0.1,-0.97,88.96,1.0,True,2024-07-24 01:15:00+00:00,2024-07-24 01:27:03+00:00,1.6098003629764066,1.8421599169262721,1.7616683217477656,3.243144424131627,LTA,LTA XAU current
202,LTA Volume Profile — Standard,XAUUSD,Long,0.24,2024-07-29T00:15:00,2024-07-29T01:16:37,2399.176,2395.53,-88.82,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAH MOM,sl 2395.551,lta-volume-profile,standard,3y,-36.46,pips,0.1,-1.01,88.1,1.0,True,2024-07-29 00:15:00+00:00,2024-07-29 01:16:37+00:00,0.8183161004431314,0.937394247038917,0.9840142095914742,0.7578659370725034,LTA,LTA XAU current
203,LTA Volume Profile — Standard,XAUUSD,Long,0.16,2024-07-29T13:15:00,2024-07-29T14:17:30,2394.736,2389.527,-84.23,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 2389.544,lta-volume-profile,standard,3y,-52.09,pips,0.1,-0.97,87.21,1.0,True,2024-07-29 13:15:00+00:00,2024-07-29 14:17:30+00:00,0.9030206677265501,0.9759450171821306,1.0173134328358209,1.3556085918854415,LTA,LTA XAU current
204,LTA Volume Profile — Standard,XAUUSD,Long,0.07,2024-07-30T00:45:00,2024-07-31T03:14:41,2382.381,2415.794,233.5,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick Demand(PERIO,tp 2415.783,lta-volume-profile,standard,3y,334.13,pips,0.1,2.7,86.37,1.0,True,2024-07-30 00:45:00+00:00,2024-07-31 03:14:41+00:00,0.7696476964769647,0.9546218487394958,1.01067615658363,1.0597014925373134,LTA,LTA XAU current
205,LTA Volume Profile — Standard,XAUUSD,Long,0.08,2024-07-31T03:15:00,2024-07-31T19:39:24,2415.152,2448.433,265.8,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAH MOM,tp 2448.407,lta-volume-profile,standard,3y,332.81,pips,0.1,3.0,88.7,1.0,True,2024-07-31 03:15:00+00:00,2024-07-31 19:39:24+00:00,1.7547892720306513,2.1081703107019565,2.3608247422680413,1.4798061389337642,LTA,LTA XAU current
206,LTA Volume Profile — Standard,XAUUSD,Long,0.54,2024-08-01T09:45:00,2024-08-01T09:46:40,2433.394,2431.71,-93.91,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAH MOM,sl 2431.732,lta-volume-profile,standard,3y,-16.84,pips,0.1,-1.03,91.36,1.0,True,2024-08-01 09:45:00+00:00,2024-08-01 09:46:40+00:00,1.486218302094818,1.5914994096812278,1.7783641160949868,1.0647709320695102,LTA,LTA XAU current
207,LTA Volume Profile — Standard,XAUUSD,Long,0.15,2024-08-02T00:30:00,2024-08-02T01:13:28,2449.602,2443.637,-90.3,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2443.659,lta-volume-profile,standard,3y,-59.65,pips,0.1,-1.0,90.42,1.0,True,2024-08-02 00:30:00+00:00,2024-08-02 01:13:28+00:00,1.435897435897436,1.610223642172524,1.699831365935919,1.4672489082969433,LTA,LTA XAU current
208,LTA Volume Profile — Standard,XAUUSD,Long,0.1,2024-08-02T01:30:00,2024-08-02T12:30:38,2443.221,2469.509,262.33,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,tp 2469.504,lta-volume-profile,standard,3y,262.88,pips,0.1,2.93,89.52,1.0,True,2024-08-02 01:30:00+00:00,2024-08-02 12:30:38+00:00,1.203728362183755,1.4545454545454546,2.0223713646532437,1.704052780395853,LTA,LTA XAU current
209,LTA Volume Profile — Standard,XAUUSD,Long,0.03,2024-08-02T16:15:00,2024-08-05T10:56:21,2437.661,2412.872,-74.53,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick Demand(PERIO,sl 2412.876,lta-volume-profile,standard,3y,-247.89,pips,0.1,-0.81,92.14,1.0,True,2024-08-02 16:15:00+00:00,2024-08-05 10:56:21+00:00,3.8373205741626792,3.4809027777777777,3.8483685220729367,0.6608437705998682,LTA,LTA XAU current
210,LTA Volume Profile — Standard,XAUUSD,Long,0.09,2024-08-08T14:15:00,2024-08-12T13:31:28,2418.338,2448.02,266.64,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick Demand(PERIO,tp 2448.011,lta-volume-profile,standard,3y,296.82,pips,0.1,2.92,91.4,1.0,True,2024-08-08 14:15:00+00:00,2024-08-12 13:31:28+00:00,1.6429056347589952,1.7952522255192878,2.1920289855072466,1.7360114777618365,LTA,LTA XAU current
211,LTA Volume Profile — Standard,XAUUSD,Long,0.22,2024-08-13T02:00:00,2024-08-13T02:57:14,2466.459,2462.271,-93.35,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAH MOM,sl 2462.271,lta-volume-profile,standard,3y,-41.88,pips,0.1,-0.99,94.06,1.0,True,2024-08-13 02:00:00+00:00,2024-08-13 02:57:14+00:00,0.6830497794580971,0.7889374090247453,1.0658800393313668,0.9575971731448764,LTA,LTA XAU current
212,LTA Volume Profile — Standard,XAUUSD,Long,0.21,2024-08-13T07:30:00,2024-08-13T08:19:15,2464.82,2460.438,-93.18,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PD-VAH MOM,sl 2460.446,lta-volume-profile,standard,3y,-43.82,pips,0.1,-1.0,93.13,1.0,True,2024-08-13 07:30:00+00:00,2024-08-13 08:19:15+00:00,1.272264631043257,1.2776831345826236,1.583949313621964,1.5045135406218655,LTA,LTA XAU current
213,LTA Volume Profile — Standard,XAUUSD,Long,0.26,2024-08-14T00:15:00,2024-08-14T02:03:02,2466.478,2463.049,-90.59,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2463.051,lta-volume-profile,standard,3y,-34.29,pips,0.1,-0.98,92.2,1.0,True,2024-08-14 00:15:00+00:00,2024-08-14 02:03:02+00:00,0.7889502762430939,0.9754098360655737,1.1369426751592357,1.904,LTA,LTA XAU current
214,LTA Volume Profile — Standard,XAUUSD,Long,0.35,2024-08-14T03:15:00,2024-08-14T07:12:26,2460.91,2468.566,266.03,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,tp 2468.566,lta-volume-profile,standard,3y,76.56,pips,0.1,2.91,91.29,1.0,True,2024-08-14 03:15:00+00:00,2024-08-14 07:12:26+00:00,0.8112324492979719,0.9344115004492363,1.1967779056386652,0.7641440117560617,LTA,LTA XAU current
215,LTA Volume Profile — Standard,XAUUSD,Long,0.09,2024-08-14T08:45:00,2024-08-14T12:31:29,2477.824,2468.331,-85.94,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PD-VAH MOM,sl 2468.356,lta-volume-profile,standard,3y,-94.93,pips,0.1,-0.91,93.95,1.0,True,2024-08-14 08:45:00+00:00,2024-08-14 12:31:29+00:00,1.839142091152815,1.9233644859813084,2.455847255369928,2.1893617021276595,LTA,LTA XAU current
216,LTA Volume Profile — Standard,XAUUSD,Long,0.41,2024-08-19T00:15:00,2024-08-19T00:23:35,2506.637,2504.402,-93.9,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAH MOM,sl 2504.404,lta-volume-profile,standard,3y,-22.35,pips,0.1,-1.01,93.09,1.0,True,2024-08-19 00:15:00+00:00,2024-08-19 00:23:35+00:00,0.9973890339425587,1.0494505494505495,1.1540785498489425,1.4692307692307693,LTA,LTA XAU current
217,LTA Volume Profile — Standard,XAUUSD,Long,0.13,2024-08-19T03:00:00,2024-08-19T10:11:04,2503.576,2496.779,-89.08,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 2496.826,lta-volume-profile,standard,3y,-67.97,pips,0.1,-0.97,92.15,1.0,True,2024-08-19 03:00:00+00:00,2024-08-19 10:11:04+00:00,1.0701402805611222,1.056379821958457,1.1801104972375691,0.6962190352020861,LTA,LTA XAU current
218,LTA Volume Profile — Standard,XAUUSD,Long,0.57,2024-08-20T00:15:00,2024-08-20T01:13:29,2504.278,2502.688,-93.77,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2502.698,lta-volume-profile,standard,3y,-15.9,pips,0.1,-1.03,91.26,1.0,True,2024-08-20 00:15:00+00:00,2024-08-20 01:13:29+00:00,0.7091633466135459,0.7335164835164835,0.7982062780269058,1.4710743801652892,LTA,LTA XAU current
219,LTA Volume Profile — Standard,XAUUSD,Long,0.37,2024-08-20T01:45:00,2024-08-20T01:53:29,2505.029,2502.592,-92.21,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2502.607,lta-volume-profile,standard,3y,-24.37,pips,0.1,-1.02,90.33,1.0,True,2024-08-20 01:45:00+00:00,2024-08-20 01:53:29+00:00,0.8032786885245902,0.6986390149060272,0.9341421143847487,1.382051282051282,LTA,LTA XAU current
220,LTA Volume Profile — Standard,XAUUSD,Long,0.22,2024-08-21T13:00:00,2024-08-21T13:24:37,2510.674,2506.765,-87.21,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 2506.774,lta-volume-profile,standard,3y,-39.09,pips,0.1,-0.98,89.4,1.0,True,2024-08-21 13:00:00+00:00,2024-08-21 13:24:37+00:00,0.8200992555831266,0.7864366448542535,0.8441890166028098,1.17825311942959,LTA,LTA XAU current
221,LTA Volume Profile — Standard,XAUUSD,Long,0.2,2024-08-25T23:15:00,2024-08-26T01:41:27,2515.075,2510.836,-85.88,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PD-POC MOM,sl 2510.839,lta-volume-profile,standard,3y,-42.39,pips,0.1,-0.97,88.53,1.0,True,2024-08-25 23:15:00+00:00,2024-08-26 01:41:27+00:00,2.0689655172413794,1.5126050420168067,1.81360201511335,1.2880143112701252,LTA,LTA XAU current
222,LTA Volume Profile — Standard,XAUUSD,Long,0.27,2024-08-26T02:00:00,2024-08-26T03:38:38,2513.513,2510.252,-89.54,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 2510.280,lta-volume-profile,standard,3y,-32.61,pips,0.1,-1.02,87.67,1.0,True,2024-08-26 02:00:00+00:00,2024-08-26 03:38:38+00:00,1.0303030303030303,0.8961661341853036,1.0190735694822888,0.9234567901234568,LTA,LTA XAU current
223,LTA Volume Profile — Standard,XAUUSD,Long,0.27,2024-08-27T01:30:00,2024-08-27T01:48:30,2512.597,2509.352,-89.11,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 2509.397,lta-volume-profile,standard,3y,-32.45,pips,0.1,-1.03,86.78,1.0,True,2024-08-27 01:30:00+00:00,2024-08-27 01:48:30+00:00,1.034013605442177,0.9094988780852655,0.9854132901134521,1.8564885496183205,LTA,LTA XAU current
224,LTA Volume Profile — Standard,XAUUSD,Long,0.22,2024-08-27T05:45:00,2024-08-27T07:36:38,2511.893,2508.086,-84.97,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 2508.109,lta-volume-profile,standard,3y,-38.07,pips,0.1,-0.99,85.89,1.0,True,2024-08-27 05:45:00+00:00,2024-08-27 07:36:38+00:00,0.967930029154519,0.8578811369509044,0.9458689458689459,1.4690265486725664,LTA,LTA XAU current
225,LTA Volume Profile — Standard,XAUUSD,Long,0.18,2024-08-28T02:45:00,2024-08-28T04:28:02,2517.689,2513.101,-83.57,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAH MOM,sl 2513.119,lta-volume-profile,standard,3y,-45.88,pips,0.1,-0.98,85.04,1.0,True,2024-08-28 02:45:00+00:00,2024-08-28 04:28:02+00:00,1.2371794871794872,0.9747474747474747,1.1744421906693712,1.03485254691689,LTA,LTA XAU current
226,LTA Volume Profile — Standard,XAUUSD,Long,0.47,2024-08-28T05:00:00,2024-08-28T05:07:14,2511.707,2509.907,-87.19,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2509.921,lta-volume-profile,standard,3y,-18.0,pips,0.1,-1.04,84.2,1.0,True,2024-08-28 05:00:00+00:00,2024-08-28 05:07:14+00:00,1.847787610619469,1.5605381165919283,1.5466666666666666,1.5375552282768779,LTA,LTA XAU current
227,LTA Volume Profile — Standard,XAUUSD,Long,0.14,2024-08-29T14:45:00,2024-08-30T03:37:33,2519.594,2513.808,-81.78,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAH MOM,sl 2513.812,lta-volume-profile,standard,3y,-57.86,pips,0.1,-0.98,83.33,1.0,True,2024-08-29 14:45:00+00:00,2024-08-30 03:37:33+00:00,1.0858778625954197,0.8964159117762899,1.1329019412643107,0.8383057090239411,LTA,LTA XAU current
