number,ea,symbol,side,open_time,close_time,net_profit,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
74,LVN GBPJPY optimized,GBPJPY,Short,2025-01-30T16:15:00,2025-01-30T20:39:41,117.96,2025-01-30 16:15:00+00:00,2025-01-30 20:39:41+00:00,0.97165991902834,0.9523809523809523,1.0315186246418337,0.7692307692307693,LVN,LVN GBPJPY optimized
75,LVN GBPJPY optimized,GBPJPY,Long,2025-02-07T01:30:00,2025-02-07T07:12:20,119.29,2025-02-07 01:30:00+00:00,2025-02-07 07:12:20+00:00,1.260096930533118,1.4311926605504588,1.6182572614107884,1.2,LVN,LVN GBPJPY optimized
76,LVN GBPJPY optimized,GBPJPY,Short,2025-02-21T09:30:00,2025-02-21T14:45:33,119.78,2025-02-21 09:30:00+00:00,2025-02-21 14:45:33+00:00,1.0649350649350648,0.9566666666666667,0.9761904761904762,0.8027972027972028,LVN,LVN GBPJPY optimized
77,LVN GBPJPY optimized,GBPJPY,Long,2025-02-24T16:15:00,2025-02-24T16:43:04,120.74,2025-02-24 16:15:00+00:00,2025-02-24 16:43:04+00:00,1.4185303514376997,1.2164383561643837,1.2032520325203253,0.8222222222222222,LVN,LVN GBPJPY optimized
78,LVN GBPJPY optimized,GBPJPY,Long,2025-02-25T08:45:00,2025-02-25T10:44:03,122.67,2025-02-25 08:45:00+00:00,2025-02-25 10:44:03+00:00,1.083086053412463,1.0751104565537555,1.0549132947976878,0.8478513356562137,LVN,LVN GBPJPY optimized
79,LVN GBPJPY optimized,GBPJPY,Short,2025-03-21T08:30:00,2025-03-21T08:53:59,-131.89,2025-03-21 08:30:00+00:00,2025-03-21 08:53:59+00:00,0.9382422802850356,0.8690869086908691,1.051930758988016,1.270096463022508,LVN,LVN GBPJPY optimized
80,LVN GBPJPY optimized,GBPJPY,Long,2025-03-21T10:15:00,2025-03-21T10:32:31,-126.63,2025-03-21 10:15:00+00:00,2025-03-21 10:32:31+00:00,1.0368271954674222,1.0353606789250354,1.1582278481012658,1.1244239631336406,LVN,LVN GBPJPY optimized
81,LVN GBPJPY optimized,GBPJPY,Short,2025-03-24T09:15:00,2025-03-24T09:46:15,-126.08,2025-03-24 09:15:00+00:00,2025-03-24 09:46:15+00:00,0.804005722460658,0.7473404255319149,0.8204379562043795,0.8822605965463108,LVN,LVN GBPJPY optimized
82,LVN GBPJPY optimized,GBPJPY,Short,2025-04-02T20:45:00,2025-04-02T22:00:39,123.68,2025-04-02 20:45:00+00:00,2025-04-02 22:00:39+00:00,6.189054726368159,5.895734597156398,4.411347517730497,2.0664451827242525,LVN,LVN GBPJPY optimized
83,LVN GBPJPY optimized,GBPJPY,Long,2025-04-09T06:15:00,2025-04-09T06:42:57,-124.46,2025-04-09 06:15:00+00:00,2025-04-09 06:42:57+00:00,2.6536458333333335,4.133874239350913,3.926782273603083,1.283375314861461,LVN,LVN GBPJPY optimized
