time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2026.03.05 13:45:00,entry,2,1,5131.366,5080.125,5143.504,aoi_target|risk=102.4800|volume=0.0200|PD=2026.03.05 00:00:00|PW=2026.03.01 00:00:00,0.721860714285718,0.0,0.0,0.0,0.0,0.0,,9999.89,9999.66,PW.VAL=5143.504;PW.POC=5186.045;PW.VAH=5202.181
2026.07.01 01:15:01,entry,166,-1,3983.831,4000.864,3967.116,aoi_target|risk=153.3000|volume=0.0900|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.3720071428571438,0.0,0.0,0.0,0.0,0.0,,13840.8,13840.44,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.07.01 06:15:01,entry,168,-1,3964.914,3979.844,3920.932,fallback_3R|risk=149.3000|volume=0.1000|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.3533142857142886,0.0,0.0,0.0,0.0,0.0,,13991.14,13990.74,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.07.01 12:15:00,entry,170,-1,4022.218,4036.766,4014.263,aoi_target|risk=145.4800|volume=0.1000|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.44262142857143094,0.0,0.0,0.0,0.0,0.0,,13840.8,13840.3,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.07.01 13:15:01,entry,172,-1,4021.507,4030.37,4014.263,aoi_target|risk=141.8100|volume=0.1600|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.5018142857142883,0.0,0.0,0.0,0.0,0.0,,13922.11,13921.47,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.07.01 14:00:01,entry,174,-1,4092.763,4110.111,4014.263,aoi_target|risk=121.4400|volume=0.0700|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.8269535714285748,0.0,0.0,0.0,0.0,0.0,,13779.75,13779.4,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.07.07 00:45:00,entry,176,-1,4149.232,4163.496,4132.256,aoi_target|risk=142.6400|volume=0.1000|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.23791785714286431,0.0,0.0,0.0,0.0,0.0,,13657.51,13657.11,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.07 03:30:01,order_failed,176,-1,4132.356,4141.196,4132.256,invalid stops,0.23791785714286431,0.0,0.0,0.0,0.0,0.0,,13828.87,13828.87,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.07 13:30:00,entry,179,-1,4165.584,4179.696,4132.256,aoi_target|risk=155.2400|volume=0.1100|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.4665571428571411,0.0,0.0,0.0,0.0,0.0,,13828.26,13827.82,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.07 14:00:01,entry,181,-1,4159.332,4181.989,4132.256,aoi_target|risk=135.9400|volume=0.0600|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.5738892857142835,0.0,0.0,0.0,0.0,0.0,,13672.39,13672.15,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.07 19:15:01,entry,183,-1,4105.454,4143.76,4066.925,aoi_target|risk=153.2200|volume=0.0400|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.40406428571428865,0.0,0.0,0.0,0.0,0.0,,13834.95,13834.79,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.08 09:00:01,entry,185,-1,4056.277,4093.707,3997.636,aoi_target|risk=149.7200|volume=0.0400|PD=2026.07.08 00:00:00|PW=2026.07.05 00:00:00,0.6197499999999991,0.0,0.0,0.0,0.0,0.0,,13988.86,13988.7,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.09 07:15:01,entry,187,-1,4102.029,4135.28,4066.925,aoi_target|risk=166.2500|volume=0.0500|PD=2026.07.09 00:00:00|PW=2026.07.05 00:00:00,0.4584964285714266,0.0,0.0,0.0,0.0,0.0,,13837.61,13837.41,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.13 02:00:00,entry,189,-1,4072.803,4091.276,4015.864,fallback_3R|risk=147.7900|volume=0.0800|PD=2026.07.13 00:00:00|PW=2026.07.12 00:00:00,0.5700857142857136,0.0,0.0,0.0,0.0,0.0,,13670.57,13670.25,PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.14 02:45:01,entry,191,-1,4010.875,4020.531,3983.007,fallback_3R|risk=154.5000|volume=0.1600|PD=2026.07.14 00:00:00|PW=2026.07.12 00:00:00,0.5083142857142889,0.0,0.0,0.0,0.0,0.0,,14125.21,14124.57,PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.14 13:15:01,entry,193,-1,4075.162,4097.056,4009.36,fallback_3R|risk=153.2600|volume=0.0700|PD=2026.07.14 00:00:00|PW=2026.07.12 00:00:00,0.6695499999999974,0.0,0.0,0.0,0.0,0.0,,13970.1,13969.82,PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.16 12:15:00,entry,195,-1,4031.366,4044.297,3993.909,fallback_3R|risk=142.2400|volume=0.1100|PD=2026.07.16 00:00:00|PW=2026.07.12 00:00:00,0.3244428571428557,0.0,0.0,0.0,0.0,0.0,,13815.93,13815.49,PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.16 13:00:01,entry,197,-1,3991.763,4031.107,3875.799,fallback_3R|risk=157.3800|volume=0.0400|PD=2026.07.16 00:00:00|PW=2026.07.12 00:00:00,0.5185928571428561,0.0,0.0,0.0,0.0,0.0,,14227.75,14227.59,PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.24 00:00:00,entry,199,-1,4046.916,4051.264,3996.558,aoi_target|risk=156.5200|volume=0.3600|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.15051071428571763,0.0,0.0,0.0,0.0,0.0,,14068.39,14066.95,PW.VAL=3977.447;PW.POC=3996.558;PW.VAH=4058.388
2026.07.24 12:15:00,entry,201,-1,4056.683,4062.529,3996.558,aoi_target|risk=140.3100|volume=0.2400|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.27756428571428676,0.0,0.0,0.0,0.0,0.0,,13910.47,13909.51,PW.VAL=3977.447;PW.POC=3996.558;PW.VAH=4058.388
2026.08.02 22:01:30,entry,203,-1,4073.165,4078.541,4006.933,aoi_target|risk=139.7800|volume=0.2600|PD=2026.08.02 00:00:00|PW=2026.07.26 00:00:00,0.26878928571428234,0.0,0.0,0.0,0.0,0.0,,13764.58,13762.24,PW.VAL=3996.895;PW.POC=4006.933;PW.VAH=4091.538
2026.08.03 00:15:00,entry,205,-1,4072.564,4080.137,4040.706,aoi_target|risk=128.7400|volume=0.1700|PD=2026.08.03 00:00:00|PW=2026.08.02 00:00:00,0.42395357142857426,0.0,0.0,0.0,0.0,0.0,,13619.39,13618.71,PW.VAL=4040.706;PW.POC=4076.716;PW.VAH=4110.780
2026.08.03 13:15:01,entry,207,-1,4038.934,4054.714,3991.798,fallback_3R|risk=157.8000|volume=0.1000|PD=2026.08.03 00:00:00|PW=2026.08.02 00:00:00,0.36449642857143094,0.0,0.0,0.0,0.0,0.0,,14160.97,14160.57,PW.VAL=4040.706;PW.POC=4076.716;PW.VAH=4110.780
2026.08.04 01:00:01,entry,209,-1,4048.652,4061.571,4040.706,aoi_target|risk=155.0300|volume=0.1200|PD=2026.08.04 00:00:00|PW=2026.08.02 00:00:00,0.255625000000001,0.0,0.0,0.0,0.0,0.0,,14002.29,14001.81,PW.VAL=4040.706;PW.POC=4076.716;PW.VAH=4110.780
2026.08.04 08:30:01,entry,211,-1,4063.635,4073.711,4040.706,aoi_target|risk=141.0600|volume=0.1400|PD=2026.08.04 00:00:00|PW=2026.08.02 00:00:00,0.3009750000000005,0.0,0.0,0.0,0.0,0.0,,13846.31,13845.75,PW.VAL=4040.706;PW.POC=4076.716;PW.VAH=4110.780
2026.08.12 00:15:00,entry,213,1,4377.905,4365.755,4414.691,fallback_3R|risk=145.8000|volume=0.1200|PD=2026.08.12 00:00:00|PW=2026.08.09 00:00:00,0.3009392857142854,0.0,0.0,0.0,0.0,0.0,,13703.26,13702.66,PW.VAL=4018.988;PW.POC=4060.354;PW.VAH=4267.182
2026.08.12 12:45:01,entry,215,1,4428.178,4380.849,4571.441,fallback_3R|risk=141.9800|volume=0.0300|PD=2026.08.12 00:00:00|PW=2026.08.09 00:00:00,0.5700000000000013,0.0,0.0,0.0,0.0,0.0,,14144.52,14144.37,PW.VAL=4018.988;PW.POC=4060.354;PW.VAH=4267.182
2026.08.13 13:00:00,entry,217,1,4401.392,4379.792,4468.66,fallback_3R|risk=151.2000|volume=0.0700|PD=2026.08.13 00:00:00|PW=2026.08.09 00:00:00,0.37015714285714374,0.0,0.0,0.0,0.0,0.0,,13997.14,13996.79,PW.VAL=4018.988;PW.POC=4060.354;PW.VAH=4267.182
2026.08.17 13:15:00,entry,219,1,4386.793,4376.426,4390.212,aoi_target|risk=145.1400|volume=0.1400|PD=2026.08.17 00:00:00|PW=2026.08.16 00:00:00,0.4007785714285741,0.0,0.0,0.0,0.0,0.0,,13844.93,13844.23,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.17 14:00:01,entry,221,1,4409.519,4381.118,4421.706,aoi_target|risk=142.0100|volume=0.0500|PD=2026.08.17 00:00:00|PW=2026.08.16 00:00:00,0.49072500000000413,0.0,0.0,0.0,0.0,0.0,,13893.15,13892.9,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.17 15:15:00,entry,223,1,4421.158,4412.519,4421.706,aoi_target|risk=146.8700|volume=0.1700|PD=2026.08.17 00:00:00|PW=2026.08.16 00:00:00,0.5427892857142881,0.0,0.0,0.0,0.0,0.0,,13953.52,13952.67,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.18 00:30:01,entry,225,1,4431.846,4418.347,4470.299,fallback_3R|risk=148.4900|volume=0.1100|PD=2026.08.18 00:00:00|PW=2026.08.16 00:00:00,0.2599142857142884,0.0,0.0,0.0,0.0,0.0,,13962.87,13962.32,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.18 02:30:01,entry,227,1,4402.655,4397.619,4421.706,aoi_target|risk=146.0500|volume=0.2900|PD=2026.08.18 00:00:00|PW=2026.08.16 00:00:00,0.39288928571428905,0.0,0.0,0.0,0.0,0.0,,13812.39,13810.94,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.20 02:15:01,entry,229,1,4497.46,4483.509,4540.845,fallback_3R|risk=139.5100|volume=0.1000|PD=2026.08.20 00:00:00|PW=2026.08.16 00:00:00,0.444992857142857,0.0,0.0,0.0,0.0,0.0,,13665.62,13665.12,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.20 13:45:01,entry,231,1,4487.803,4467.95,4543.166,fallback_3R|risk=158.8200|volume=0.0800|PD=2026.08.20 00:00:00|PW=2026.08.16 00:00:00,0.548614285714286,0.0,0.0,0.0,0.0,0.0,,13525.2,13524.8,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.24 00:00:00,entry,233,1,4624.685,4605.789,4679.085,fallback_3R|risk=151.1700|volume=0.0800|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.41695357142856926,0.0,0.0,0.0,0.0,0.0,,13964.48,13964.08,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227
2026.08.24 00:45:00,entry,235,1,4607.274,4592.801,4650.057,fallback_3R|risk=144.7300|volume=0.1000|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.6326249999999976,0.0,0.0,0.0,0.0,0.0,,13812.3,13811.8,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227
2026.08.24 03:00:01,entry,237,1,4643.519,4625.318,4699.15,fallback_3R|risk=145.6100|volume=0.0800|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.923728571428569,0.0,0.0,0.0,0.0,0.0,,14240.33,14239.93,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227
2026.08.25 01:45:01,entry,239,1,4670.936,4662.874,4694.618,fallback_3R|risk=145.1200|volume=0.1800|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.5194071428571468,0.0,0.0,0.0,0.0,0.0,,14093.73,14092.83,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227
2026.08.25 03:15:01,entry,241,1,4633.98,4615.939,4688.307,fallback_3R|risk=144.3300|volume=0.0800|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.8128392857142833,0.0,0.0,0.0,0.0,0.0,,13947.96,13947.56,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227
2026.09.04 00:15:00,entry,243,1,4480.983,4474.283,4590.987,aoi_target|risk=140.7000|volume=0.2100|PD=2026.09.04 00:00:00|PW=2026.08.30 00:00:00,0.22457142857142898,0.0,0.0,0.0,0.0,0.0,,13802.45,13801.4,PW.VAL=4590.987;PW.POC=4640.175;PW.VAH=4665.752
2026.09.04 01:00:01,entry,245,1,4487.126,4472.088,4590.987,aoi_target|risk=150.3800|volume=0.1000|PD=2026.09.04 00:00:00|PW=2026.08.30 00:00:00,0.2559499999999974,0.0,0.0,0.0,0.0,0.0,,13658.73,13658.23,PW.VAL=4590.987;PW.POC=4640.175;PW.VAH=4665.752
