time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2025.09.05 03:15:00,entry,2,1,3554.034,3526.374,3637.014,fallback_3R|risk=110.6400|volume=0.0400|PD=2025.09.05 00:00:00|PW=2025.08.31 00:00:00,0.2135321428571404,0.0,0.0,0.0,0.0,0.0,,9999.78,9999.63,PW.VAL=3360.917;PW.POC=3376.164;PW.VAH=3405.855
2025.11.24 10:00:00,entry,168,1,4072.014,4064.795,4072.805,aoi_target|risk=122.7200|volume=0.1700|PD=2025.11.24 00:00:00|PW=2025.11.23 00:00:00,0.3443964285714287,0.0,0.0,0.0,0.0,0.0,,12162.04,12161.41,PW.VAL=4048.610;PW.POC=4072.805;PW.VAH=4094.896
2025.11.24 12:45:00,entry,170,1,4079.466,4066.775,4094.896,aoi_target|risk=126.9100|volume=0.1000|PD=2025.11.24 00:00:00|PW=2025.11.23 00:00:00,0.3070678571428549,0.0,0.0,0.0,0.0,0.0,,12175.17,12174.8,PW.VAL=4048.610;PW.POC=4072.805;PW.VAH=4094.896
2025.11.26 02:30:00,entry,172,1,4162.635,4146.526,4210.962,fallback_3R|risk=128.8700|volume=0.0800|PD=2025.11.26 00:00:00|PW=2025.11.23 00:00:00,0.33717857142856766,0.0,0.0,0.0,0.0,0.0,,12329.23,12328.93,PW.VAL=4048.610;PW.POC=4072.805;PW.VAH=4094.896
2025.11.26 15:15:00,entry,174,1,4152.288,4135.334,4203.15,fallback_3R|risk=135.6300|volume=0.0800|PD=2025.11.26 00:00:00|PW=2025.11.23 00:00:00,0.5223142857142843,0.0,0.0,0.0,0.0,0.0,,12199.77,12199.48,PW.VAL=4048.610;PW.POC=4072.805;PW.VAH=4094.896
2025.12.02 10:00:00,entry,176,1,4192.029,4180.116,4227.768,fallback_3R|risk=131.0400|volume=0.1100|PD=2025.12.02 00:00:00|PW=2025.11.30 00:00:00,0.37871428571429533,0.0,0.0,0.0,0.0,0.0,,12589.12,12587.39,PW.VAL=4115.743;PW.POC=4163.861;PW.VAH=4182.816
2025.12.05 17:00:00,entry,178,1,4214.368,4206.054,4239.31,fallback_3R|risk=133.0300|volume=0.1600|PD=2025.12.05 00:00:00|PW=2025.11.30 00:00:00,0.6527571428571459,0.0,0.0,0.0,0.0,0.0,,12981.65,12979.14,PW.VAL=4115.743;PW.POC=4163.861;PW.VAH=4182.816
2025.12.08 01:30:00,entry,180,1,4209.048,4200.465,4236.233,aoi_target|risk=128.7400|volume=0.1500|PD=2025.12.08 00:00:00|PW=2025.12.07 00:00:00,0.3485035714285654,0.0,0.0,0.0,0.0,0.0,,12847.68,12834.09,PW.VAL=4196.775;PW.POC=4207.034;PW.VAH=4236.233
2025.12.08 02:45:00,entry,182,1,4207.488,4198.242,4236.233,aoi_target|risk=129.4400|volume=0.1400|PD=2025.12.08 00:00:00|PW=2025.12.07 00:00:00,0.3833142857142775,0.0,0.0,0.0,0.0,0.0,,12717.87,12705.19,PW.VAL=4196.775;PW.POC=4207.034;PW.VAH=4236.233
2025.12.10 01:30:00,entry,184,1,4216.99,4206.569,4236.233,aoi_target|risk=135.4700|volume=0.1300|PD=2025.12.10 00:00:00|PW=2025.12.07 00:00:00,0.1722107142857242,0.0,0.0,0.0,0.0,0.0,,12587.55,12587.07,PW.VAL=4196.775;PW.POC=4207.034;PW.VAH=4236.233
2025.12.10 05:45:00,entry,186,1,4212.049,4201.347,4236.233,aoi_target|risk=128.4300|volume=0.1200|PD=2025.12.10 00:00:00|PW=2025.12.07 00:00:00,0.20973928571428196,0.0,0.0,0.0,0.0,0.0,,12451.24,12450.79,PW.VAL=4196.775;PW.POC=4207.034;PW.VAH=4236.233
2025.12.11 01:15:00,entry,188,1,4240.384,4234.078,4259.302,fallback_3R|risk=126.1200|volume=0.2000|PD=2025.12.11 00:00:00|PW=2025.12.07 00:00:00,0.32388571428571467,0.0,0.0,0.0,0.0,0.0,,12321.64,12320.9,PW.VAL=4196.775;PW.POC=4207.034;PW.VAH=4236.233
2025.12.11 03:30:00,entry,190,1,4213.226,4208.534,4236.233,aoi_target|risk=122.0000|volume=0.2600|PD=2025.12.11 00:00:00|PW=2025.12.07 00:00:00,0.3889714285714295,0.0,0.0,0.0,0.0,0.0,,12194.07,12193.1,PW.VAL=4196.775;PW.POC=4207.034;PW.VAH=4236.233
2025.12.12 01:15:00,entry,192,1,4274.725,4265.678,4301.866,fallback_3R|risk=126.6600|volume=0.1400|PD=2025.12.12 00:00:00|PW=2025.12.07 00:00:00,0.27976428571428186,0.0,0.0,0.0,0.0,0.0,,12071.04,12070.52,PW.VAL=4196.775;PW.POC=4207.034;PW.VAH=4236.233
2025.12.12 17:00:00,entry,194,1,4282.145,4254.694,4364.498,fallback_3R|risk=137.2600|volume=0.0500|PD=2025.12.12 00:00:00|PW=2025.12.07 00:00:00,0.9767035714285678,0.0,0.0,0.0,0.0,0.0,,11943.95,11943.76,PW.VAL=4196.775;PW.POC=4207.034;PW.VAH=4236.233
2025.12.18 16:15:00,entry,196,1,4362.471,4332.997,4450.893,fallback_3R|risk=147.3700|volume=0.0500|PD=2025.12.18 00:00:00|PW=2025.12.14 00:00:00,0.6396642857142785,0.0,0.0,0.0,0.0,0.0,,12339.44,12339.25,PW.VAL=4175.911;PW.POC=4208.878;PW.VAH=4273.381
2025.12.19 02:00:00,entry,198,1,4323.428,4308.588,4367.948,fallback_3R|risk=133.5600|volume=0.0900|PD=2025.12.19 00:00:00|PW=2025.12.14 00:00:00,0.29690714285713965,0.0,0.0,0.0,0.0,0.0,,12191.53,12191.2,PW.VAL=4175.911;PW.POC=4208.878;PW.VAH=4273.381
2025.12.23 15:15:00,entry,200,1,4448.53,4429.266,4506.322,fallback_3R|risk=134.8500|volume=0.0700|PD=2025.12.23 00:00:00|PW=2025.12.21 00:00:00,0.5701178571428598,0.0,0.0,0.0,0.0,0.0,,12587.06,12586.8,PW.VAL=4311.931;PW.POC=4327.227;PW.VAH=4345.743
2025.12.24 03:15:00,entry,202,1,4485.6,4467.596,4539.612,fallback_3R|risk=144.0300|volume=0.0800|PD=2025.12.24 00:00:00|PW=2025.12.21 00:00:00,0.5779928571428594,0.0,0.0,0.0,0.0,0.0,,12991.3,12991.0,PW.VAL=4311.931;PW.POC=4327.227;PW.VAH=4345.743
2025.12.24 16:15:00,entry,204,1,4466.366,4446.892,4524.788,fallback_3R|risk=136.3200|volume=0.0700|PD=2025.12.24 00:00:00|PW=2025.12.21 00:00:00,0.6175000000000085,0.0,0.0,0.0,0.0,0.0,,12846.77,12846.51,PW.VAL=4311.931;PW.POC=4327.227;PW.VAH=4345.743
2025.12.28 23:30:00,entry,206,1,4536.55,4522.356,4579.132,fallback_3R|risk=141.9400|volume=0.1000|PD=2025.12.28 00:00:00|PW=2025.12.21 00:00:00,0.4550642857142781,0.0,0.0,0.0,0.0,0.0,,13240.42,13237.21,PW.VAL=4311.931;PW.POC=4327.227;PW.VAH=4345.743
2025.12.29 00:45:00,entry,208,1,4490.148,4470.727,4533.876,aoi_target|risk=135.9500|volume=0.0700|PD=2025.12.29 00:00:00|PW=2025.12.28 00:00:00,0.6747142857142827,0.0,0.0,0.0,0.0,0.0,,13097.89,13095.64,PW.VAL=4455.021;PW.POC=4486.234;PW.VAH=4533.876
2026.01.05 01:00:00,entry,210,1,4395.122,4383.835,4428.983,fallback_3R|risk=135.4400|volume=0.1200|PD=2026.01.05 00:00:00|PW=2026.01.04 00:00:00,0.5236214285714336,0.0,0.0,0.0,0.0,0.0,,12961.25,12961.25,PW.VAL=4313.006;PW.POC=4327.997;PW.VAH=4394.386
2026.01.06 01:15:00,entry,212,1,4441.859,4426.914,4486.694,fallback_3R|risk=134.5000|volume=0.0900|PD=2026.01.06 00:00:00|PW=2026.01.04 00:00:00,0.3505000000000012,0.0,0.0,0.0,0.0,0.0,,13367.66,13367.66,PW.VAL=4313.006;PW.POC=4327.997;PW.VAH=4394.386
2026.01.07 01:00:00,entry,214,1,4491.916,4482.01,4521.634,fallback_3R|risk=138.6800|volume=0.1400|PD=2026.01.07 00:00:00|PW=2026.01.04 00:00:00,0.24697500000000738,0.0,0.0,0.0,0.0,0.0,,13770.42,13770.42,PW.VAL=4313.006;PW.POC=4327.997;PW.VAH=4394.386
2026.01.07 02:15:00,entry,216,1,4472.508,4458.513,4514.493,fallback_3R|risk=139.9500|volume=0.1000|PD=2026.01.07 00:00:00|PW=2026.01.04 00:00:00,0.4257428571428591,0.0,0.0,0.0,0.0,0.0,,13631.01,13631.01,PW.VAL=4313.006;PW.POC=4327.997;PW.VAH=4394.386
2026.01.13 01:15:00,entry,218,1,4592.591,4580.54,4628.744,fallback_3R|risk=144.6100|volume=0.1200|PD=2026.01.13 00:00:00|PW=2026.01.11 00:00:00,0.4575607142857247,0.0,0.0,0.0,0.0,0.0,,13490.33,13490.33,PW.VAL=4420.511;PW.POC=4463.656;PW.VAH=4478.037
2026.01.13 01:45:00,entry,220,1,4583.319,4574.353,4610.217,fallback_3R|risk=134.4900|volume=0.1500|PD=2026.01.13 00:00:00|PW=2026.01.11 00:00:00,0.5009142857142933,0.0,0.0,0.0,0.0,0.0,,13344.29,13344.29,PW.VAL=4420.511;PW.POC=4463.656;PW.VAH=4478.037
2026.01.14 17:00:00,entry,222,1,4617.121,4607.236,4646.776,fallback_3R|risk=138.3900|volume=0.1400|PD=2026.01.14 00:00:00|PW=2026.01.11 00:00:00,0.5605428571428612,0.0,0.0,0.0,0.0,0.0,,13208.02,13208.02,PW.VAL=4420.511;PW.POC=4463.656;PW.VAH=4478.037
2026.01.15 01:45:00,entry,224,1,4602.644,4572.235,4693.871,fallback_3R|risk=152.0400|volume=0.0500|PD=2026.01.15 00:00:00|PW=2026.01.11 00:00:00,0.4777357142857162,0.0,0.0,0.0,0.0,0.0,,13069.03,13069.03,PW.VAL=4420.511;PW.POC=4463.656;PW.VAH=4478.037
2026.01.20 00:15:00,entry,226,1,4668.012,4663.648,4681.104,fallback_3R|risk=130.9200|volume=0.3000|PD=2026.01.20 00:00:00|PW=2026.01.18 00:00:00,0.22142499999999604,0.0,0.0,0.0,0.0,0.0,,12912.65,12912.65,PW.VAL=4582.591;PW.POC=4609.015;PW.VAH=4619.781
2026.01.20 01:15:00,entry,228,1,4670.215,4659.156,4703.392,fallback_3R|risk=132.7100|volume=0.1200|PD=2026.01.20 00:00:00|PW=2026.01.18 00:00:00,0.28525714285714066,0.0,0.0,0.0,0.0,0.0,,12779.93,12779.93,PW.VAL=4582.591;PW.POC=4609.015;PW.VAH=4619.781
2026.01.21 20:00:00,entry,230,1,4781.285,4753.43,4864.85,fallback_3R|risk=139.2800|volume=0.0500|PD=2026.01.21 00:00:00|PW=2026.01.18 00:00:00,1.0415357142857082,0.0,0.0,0.0,0.0,0.0,,13178.01,13178.01,PW.VAL=4582.591;PW.POC=4609.015;PW.VAH=4619.781
2026.01.22 16:15:00,entry,232,1,4873.75,4859.284,4917.148,fallback_3R|risk=144.6600|volume=0.1000|PD=2026.01.22 00:00:00|PW=2026.01.18 00:00:00,0.6190928571428621,0.0,0.0,0.0,0.0,0.0,,13587.42,13587.42,PW.VAL=4582.591;PW.POC=4609.015;PW.VAH=4619.781
2026.01.27 01:15:00,entry,234,1,5071.69,5010.898,5254.066,fallback_3R|risk=182.3800|volume=0.0300|PD=2026.01.27 00:00:00|PW=2026.01.25 00:00:00,1.1113535714285718,0.0,0.0,0.0,0.0,0.0,,14021.56,14021.56,PW.VAL=4653.218;PW.POC=4666.368;PW.VAH=4868.871
2026.01.29 16:30:00,entry,236,1,5289.889,5162.857,5670.985,fallback_3R|risk=254.0700|volume=0.0200|PD=2026.01.29 00:00:00|PW=2026.01.25 00:00:00,3.812535714285712,0.0,0.0,0.0,0.0,0.0,,14567.2,14567.2,PW.VAL=4653.218;PW.POC=4666.368;PW.VAH=4868.871
2026.01.30 03:00:00,entry,238,1,5224.856,5133.073,5500.205,fallback_3R|risk=183.5600|volume=0.0200|PD=2026.01.30 00:00:00|PW=2026.01.25 00:00:00,2.755814285714285,0.0,0.0,0.0,0.0,0.0,,14311.45,14311.45,PW.VAL=4653.218;PW.POC=4666.368;PW.VAH=4868.871
2026.02.04 01:15:00,entry,240,1,5051.191,4981.504,5075.002,aoi_target|risk=209.0600|volume=0.0300|PD=2026.02.04 00:00:00|PW=2026.02.01 00:00:00,1.503703571428566,0.0,0.0,0.0,0.0,0.0,,14127.7,14127.41,PW.VAL=5010.839;PW.POC=5075.002;PW.VAH=5338.783
2026.02.04 15:15:00,entry,242,1,4990.556,4967.721,5010.839,aoi_target|risk=159.8400|volume=0.0700|PD=2026.02.04 00:00:00|PW=2026.02.01 00:00:00,1.3882071428571408,0.0,0.0,0.0,0.0,0.0,,14198.94,14197.77,PW.VAL=5010.839;PW.POC=5075.002;PW.VAH=5338.783
2026.02.04 16:15:00,entry,244,1,4932.165,4890.706,5010.839,aoi_target|risk=165.8400|volume=0.0400|PD=2026.02.04 00:00:00|PW=2026.02.01 00:00:00,1.8832607142857178,0.0,0.0,0.0,0.0,0.0,,14038.35,14038.2,PW.VAL=5010.839;PW.POC=5075.002;PW.VAH=5338.783
2026.02.05 01:45:00,entry,246,1,4980.1,4933.439,5010.839,aoi_target|risk=139.9800|volume=0.0300|PD=2026.02.05 00:00:00|PW=2026.02.01 00:00:00,1.1346392857142875,0.0,0.0,0.0,0.0,0.0,,13872.14,13872.03,PW.VAL=5010.839;PW.POC=5075.002;PW.VAH=5338.783
2026.02.05 02:30:00,entry,248,1,4937.024,4891.489,5010.839,aoi_target|risk=182.1400|volume=0.0400|PD=2026.02.05 00:00:00|PW=2026.02.01 00:00:00,1.4844071428571495,0.0,0.0,0.0,0.0,0.0,,13731.78,13731.63,PW.VAL=5010.839;PW.POC=5075.002;PW.VAH=5338.783
2026.02.08 23:15:00,entry,250,1,4979.888,4956.788,5010.839,aoi_target|risk=138.6000|volume=0.0600|PD=2026.02.08 00:00:00|PW=2026.02.01 00:00:00,0.5746107142857194,0.0,0.0,0.0,0.0,0.0,,13548.93,13548.35,PW.VAL=5010.839;PW.POC=5075.002;PW.VAH=5338.783
2026.02.10 01:15:00,entry,252,1,5031.536,5006.1,5107.844,fallback_3R|risk=152.6200|volume=0.0600|PD=2026.02.10 00:00:00|PW=2026.02.08 00:00:00,1.11976785714286,0.0,0.0,0.0,0.0,0.0,,13734.68,13734.45,PW.VAL=4682.393;PW.POC=4924.915;PW.VAH=4962.641
2026.02.10 16:00:00,entry,254,1,5019.931,4996.572,5090.008,fallback_3R|risk=140.1600|volume=0.0600|PD=2026.02.10 00:00:00|PW=2026.02.08 00:00:00,0.983217857142852,0.0,0.0,0.0,0.0,0.0,,13577.34,13577.11,PW.VAL=4682.393;PW.POC=4924.915;PW.VAH=4962.641
2026.02.11 13:00:00,entry,256,1,5083.512,5044.482,5200.602,fallback_3R|risk=156.1200|volume=0.0400|PD=2026.02.11 00:00:00|PW=2026.02.08 00:00:00,0.8593892857142853,0.0,0.0,0.0,0.0,0.0,,13995.51,13995.12,PW.VAL=4682.393;PW.POC=4924.915;PW.VAH=4962.641
2026.02.11 14:00:00,entry,258,1,5065.919,5016.233,5214.977,fallback_3R|risk=149.0600|volume=0.0300|PD=2026.02.11 00:00:00|PW=2026.02.08 00:00:00,1.1641535714285738,0.0,0.0,0.0,0.0,0.0,,13837.31,13837.02,PW.VAL=4682.393;PW.POC=4924.915;PW.VAH=4962.641
2026.02.12 17:00:00,entry,260,1,4954.793,4890.531,4962.641,aoi_target|risk=192.7900|volume=0.0300|PD=2026.02.12 00:00:00|PW=2026.02.08 00:00:00,1.660492857142861,0.0,0.0,0.0,0.0,0.0,,13682.49,13682.2,PW.VAL=4682.393;PW.POC=4924.915;PW.VAH=4962.641
2026.02.12 17:15:00,entry,262,1,4959.398,4926.694,4962.641,aoi_target|risk=163.5200|volume=0.0500|PD=2026.02.12 00:00:00|PW=2026.02.08 00:00:00,1.7007821428571497,0.0,0.0,0.0,0.0,0.0,,13706.06,13705.88,PW.VAL=4682.393;PW.POC=4924.915;PW.VAH=4962.641
2026.02.12 17:30:00,entry,264,1,4965.596,4935.362,5056.298,fallback_3R|risk=151.1700|volume=0.0500|PD=2026.02.12 00:00:00|PW=2026.02.08 00:00:00,1.7682785714285794,0.0,0.0,0.0,0.0,0.0,,13722.27,13722.09,PW.VAL=4682.393;PW.POC=4924.915;PW.VAH=4962.641
2026.02.16 16:30:00,entry,266,1,4986.299,4972.028,4987.641,aoi_target|risk=142.7100|volume=0.1000|PD=2026.02.16 00:00:00|PW=2026.02.15 00:00:00,0.42091428571428163,0.0,0.0,0.0,0.0,0.0,,13570.08,13569.71,PW.VAL=4987.641;PW.POC=5030.904;PW.VAH=5081.690
2026.02.16 23:30:00,entry,268,1,4994.493,4984.719,5030.904,aoi_target|risk=136.8300|volume=0.1400|PD=2026.02.16 00:00:00|PW=2026.02.15 00:00:00,0.2982499999999943,0.0,0.0,0.0,0.0,0.0,,13583.3,13582.78,PW.VAL=4987.641;PW.POC=5030.904;PW.VAH=5081.690
2026.02.19 08:15:00,entry,270,1,5011.741,5005.429,5030.904,aoi_target|risk=138.8600|volume=0.2200|PD=2026.02.19 00:00:00|PW=2026.02.15 00:00:00,0.3221964285714324,0.0,0.0,0.0,0.0,0.0,,13436.42,13435.61,PW.VAL=4987.641;PW.POC=5030.904;PW.VAH=5081.690
2026.02.19 10:45:00,entry,272,1,4988.864,4980.461,5030.904,aoi_target|risk=134.4400|volume=0.1600|PD=2026.02.19 00:00:00|PW=2026.02.15 00:00:00,0.4613785714285606,0.0,0.0,0.0,0.0,0.0,,13278.53,13277.75,PW.VAL=4987.641;PW.POC=5030.904;PW.VAH=5081.690
2026.02.20 01:00:00,entry,274,1,5006.494,4986.236,5030.904,aoi_target|risk=141.8100|volume=0.0700|PD=2026.02.20 00:00:00|PW=2026.02.15 00:00:00,0.43697857142856267,0.0,0.0,0.0,0.0,0.0,,13142.46,13142.12,PW.VAL=4987.641;PW.POC=5030.904;PW.VAH=5081.690
2026.02.20 04:00:00,entry,276,1,4988.419,4980.566,5030.904,aoi_target|risk=133.5000|volume=0.1700|PD=2026.02.20 00:00:00|PW=2026.02.15 00:00:00,0.4914857142857078,0.0,0.0,0.0,0.0,0.0,,12999.05,12998.22,PW.VAL=4987.641;PW.POC=5030.904;PW.VAH=5081.690
2026.02.20 12:45:00,entry,278,1,5025.121,5006.095,5030.904,aoi_target|risk=152.2100|volume=0.0800|PD=2026.02.20 00:00:00|PW=2026.02.15 00:00:00,0.49124285714286287,0.0,0.0,0.0,0.0,0.0,,13723.0,13722.61,PW.VAL=4987.641;PW.POC=5030.904;PW.VAH=5081.690
2026.02.20 13:45:00,entry,280,1,5030.984,5017.185,5081.69,aoi_target|risk=137.9900|volume=0.1000|PD=2026.02.20 00:00:00|PW=2026.02.15 00:00:00,0.4881250000000039,0.0,0.0,0.0,0.0,0.0,,13768.78,13768.29,PW.VAL=4987.641;PW.POC=5030.904;PW.VAH=5081.690
2026.02.20 15:30:00,entry,282,1,5025.685,4987.116,5030.904,aoi_target|risk=154.2800|volume=0.0400|PD=2026.02.20 00:00:00|PW=2026.02.15 00:00:00,0.8679749999999884,0.0,0.0,0.0,0.0,0.0,,13623.0,13622.8,PW.VAL=4987.641;PW.POC=5030.904;PW.VAH=5081.690
2026.02.20 15:45:00,entry,284,1,5045.279,5009.185,5081.69,aoi_target|risk=144.3800|volume=0.0400|PD=2026.02.20 00:00:00|PW=2026.02.15 00:00:00,0.93684285714285,0.0,0.0,0.0,0.0,0.0,,13644.2,13644.0,PW.VAL=4987.641;PW.POC=5030.904;PW.VAH=5081.690
2026.02.23 16:15:00,entry,286,1,5202.526,5120.522,5448.538,fallback_3R|risk=164.0100|volume=0.0200|PD=2026.02.23 00:00:00|PW=2026.02.22 00:00:00,0.7163107142857177,0.0,0.0,0.0,0.0,0.0,,13789.74,13789.51,PW.VAL=4924.773;PW.POC=4997.763;PW.VAH=5079.094
2026.02.24 14:30:00,entry,288,1,5115.404,5091.833,5186.117,fallback_3R|risk=141.4200|volume=0.0600|PD=2026.02.24 00:00:00|PW=2026.02.22 00:00:00,0.7483607142857182,0.0,0.0,0.0,0.0,0.0,,13623.39,13622.7,PW.VAL=4924.773;PW.POC=4997.763;PW.VAH=5079.094
2026.02.26 00:15:00,entry,290,1,5168.009,5120.525,5310.461,fallback_3R|risk=142.4500|volume=0.0300|PD=2026.02.26 00:00:00|PW=2026.02.22 00:00:00,0.7148178571428616,0.0,0.0,0.0,0.0,0.0,,14045.06,14044.71,PW.VAL=4924.773;PW.POC=4997.763;PW.VAH=5079.094
2026.03.03 02:15:00,entry,292,1,5350.196,5330.977,5407.853,fallback_3R|risk=153.7500|volume=0.0800|PD=2026.03.03 00:00:00|PW=2026.03.01 00:00:00,0.8035821428571419,0.0,0.0,0.0,0.0,0.0,,14495.82,14494.48,PW.VAL=5143.504;PW.POC=5186.045;PW.VAH=5202.181
2026.03.03 07:00:00,entry,294,1,5310.389,5288.682,5375.51,fallback_3R|risk=151.9500|volume=0.0700|PD=2026.03.03 00:00:00|PW=2026.03.01 00:00:00,0.9703821428571375,0.0,0.0,0.0,0.0,0.0,,14340.91,14340.11,PW.VAL=5143.504;PW.POC=5186.045;PW.VAH=5202.181
2026.03.05 13:45:00,entry,296,1,5131.546,5080.125,5143.504,aoi_target|risk=154.2600|volume=0.0300|PD=2026.03.05 00:00:00|PW=2026.03.01 00:00:00,0.721860714285718,0.0,0.0,0.0,0.0,0.0,,14188.52,14188.17,PW.VAL=5143.504;PW.POC=5186.045;PW.VAH=5202.181
2026.03.10 02:00:00,entry,298,1,5184.348,5151.291,5214.224,aoi_target|risk=165.2800|volume=0.0500|PD=2026.03.10 00:00:00|PW=2026.03.08 00:00:00,0.7586357142857163,0.0,0.0,0.0,0.0,0.0,,14033.13,14032.56,PW.VAL=5022.372;PW.POC=5164.607;PW.VAH=5214.224
2026.03.10 20:00:00,entry,300,1,5198.924,5122.779,5214.224,aoi_target|risk=152.2900|volume=0.0200|PD=2026.03.10 00:00:00|PW=2026.03.08 00:00:00,0.7443785714285696,0.0,0.0,0.0,0.0,0.0,,14183.17,14182.97,PW.VAL=5022.372;PW.POC=5164.607;PW.VAH=5214.224
2026.03.11 01:15:00,entry,302,1,5215.689,5210.034,5232.654,fallback_3R|risk=147.0300|volume=0.2600|PD=2026.03.11 00:00:00|PW=2026.03.08 00:00:00,0.49891785714286085,0.0,0.0,0.0,0.0,0.0,,14211.34,14208.35,PW.VAL=5022.372;PW.POC=5164.607;PW.VAH=5214.224
2026.03.11 02:45:00,entry,304,1,5208.072,5199.203,5214.224,aoi_target|risk=141.9000|volume=0.1600|PD=2026.03.11 00:00:00|PW=2026.03.08 00:00:00,0.5157928571428654,0.0,0.0,0.0,0.0,0.0,,14063.3,14061.46,PW.VAL=5022.372;PW.POC=5164.607;PW.VAH=5214.224
2026.03.11 08:00:00,entry,306,1,5195.739,5165.925,5214.224,aoi_target|risk=149.0700|volume=0.0500|PD=2026.03.11 00:00:00|PW=2026.03.08 00:00:00,0.4192857142857098,0.0,0.0,0.0,0.0,0.0,,14162.22,14161.73,PW.VAL=5022.372;PW.POC=5164.607;PW.VAH=5214.224
2026.03.11 13:15:00,entry,308,1,5177.925,5160.658,5214.224,aoi_target|risk=155.4100|volume=0.0900|PD=2026.03.11 00:00:00|PW=2026.03.08 00:00:00,0.6197999999999964,0.0,0.0,0.0,0.0,0.0,,14012.58,14011.54,PW.VAL=5022.372;PW.POC=5164.607;PW.VAH=5214.224
2026.03.23 00:15:00,entry,310,-1,4436.906,4496.937,4256.813,fallback_3R|risk=180.0900|volume=0.0300|PD=2026.03.23 00:00:00|PW=2026.03.22 00:00:00,1.2908500000000005,0.0,0.0,0.0,0.0,0.0,,13856.07,13855.86,PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.03.24 01:45:00,entry,312,-1,4321.438,4373.065,4166.557,fallback_3R|risk=154.8900|volume=0.0300|PD=2026.03.24 00:00:00|PW=2026.03.22 00:00:00,1.62964642857143,0.0,0.0,0.0,0.0,0.0,,14396.22,14395.86,PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.03.24 12:00:00,entry,314,-1,4407.856,4434.433,4328.125,fallback_3R|risk=159.4600|volume=0.0600|PD=2026.03.24 00:00:00|PW=2026.03.22 00:00:00,1.1161321428571487,0.0,0.0,0.0,0.0,0.0,,14240.86,14240.16,PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.03.27 03:15:00,entry,316,-1,4429.715,4442.484,4391.408,fallback_3R|risk=153.2300|volume=0.1200|PD=2026.03.27 00:00:00|PW=2026.03.22 00:00:00,0.707789285714294,0.0,0.0,0.0,0.0,0.0,,14080.39,14079.54,PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.03.27 06:00:00,entry,318,-1,4454.679,4476.723,4388.547,fallback_3R|risk=154.3100|volume=0.0700|PD=2026.03.27 00:00:00|PW=2026.03.22 00:00:00,0.5636928571428566,0.0,0.0,0.0,0.0,0.0,,13926.33,13925.83,PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.04.05 22:15:00,entry,320,-1,4630.573,4678.549,4508.076,aoi_target|risk=143.9300|volume=0.0300|PD=2026.04.05 00:00:00|PW=2026.03.29 00:00:00,0.6767785714285798,0.0,0.0,0.0,0.0,0.0,,13771.37,13770.79,PW.VAL=4334.781;PW.POC=4417.490;PW.VAH=4508.076
2026.04.06 10:00:00,entry,322,-1,4693.83,4708.231,4666.23,aoi_target|risk=144.0100|volume=0.1000|PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.5923535714285728,0.0,0.0,0.0,0.0,0.0,,13626.8,13626.09,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.06 12:30:00,entry,324,-1,4666.297,4687.904,4666.23,aoi_target|risk=151.2500|volume=0.0700|PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.48446428571429423,0.0,0.0,0.0,0.0,0.0,,13903.14,13902.64,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.06 13:30:00,entry,326,-1,4668.978,4679.019,4666.23,aoi_target|risk=140.5800|volume=0.1400|PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.5382892857142939,0.0,0.0,0.0,0.0,0.0,,13902.94,13901.33,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.06 13:45:00,entry,328,-1,4665.893,4680.535,4514.14,aoi_target|risk=146.4200|volume=0.1000|PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.5631678571428632,0.0,0.0,0.0,0.0,0.0,,13941.25,13940.1,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.06 15:15:00,entry,330,-1,4662.505,4690.421,4514.14,aoi_target|risk=139.5800|volume=0.0500|PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.8247071428571449,0.0,0.0,0.0,0.0,0.0,,13794.02,13793.67,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.09 12:15:00,entry,332,-1,4742.777,4760.999,4704.999,aoi_target|risk=145.7700|volume=0.0800|PD=2026.04.09 00:00:00|PW=2026.04.05 00:00:00,0.4227500000000062,0.0,0.0,0.0,0.0,0.0,,13653.87,13653.31,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
