symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,pnl,range_high,range_low,range_atr
BTCUSD,15,1.3043478260869565,2026-01,2026-01-30,2026-01-31 00:30:00,2026-01-31 00:45:00,BUY,84123.39,83961.85,84334.094348,83961.85,loss,-1.0,-161.54,84123.39,83961.85,0.5042
BTCUSD,15,1.3043478260869565,2026-02,2026-01-31,2026-02-01 00:15:00,2026-02-01 01:00:00,BUY,79310.63,78535.56,80321.59087,78535.56,loss,-1.0,-775.07,79310.63,78535.56,1.6004
AUDUSD,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 01:00:00,BUY,0.69697,0.69434,0.7004,0.69434,loss,-1.0,-263.0,0.69697,0.69434,2.5748
BTCUSD,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 02:45:00,BUY,77649.72,76532.57,79106.872174,76532.57,loss,-1.0,-1117.15,77649.72,76532.57,1.485
EURGBP,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 00:30:00,BUY,0.86644,0.86604,0.866962,0.86604,loss,-1.0,-40.0,0.86644,0.86604,0.8333
EURJPY,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 00:45:00,BUY,183.908,183.685,184.19887,184.19887,win,1.3043,29086.96,183.908,183.685,1.6536
EURUSD,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 05:45:00,BUY,1.18734,1.18458,1.19094,1.18458,loss,-1.0,-276.0,1.18734,1.18458,4.137
GBPJPY,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 00:45:00,BUY,212.297,212.045,212.625696,212.625696,win,1.3043,32869.57,212.297,212.045,1.5828
NZDUSD,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 05:15:00,BUY,0.60299,0.60076,0.605899,0.60076,loss,-1.0,-223.0,0.60299,0.60076,2.5157
US30,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 01:00:00,BUY,48903.3,48834.2,48993.430435,48834.2,loss,-1.0,-69.1,48903.3,48834.2,0.8333
USDCAD,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 01:00:00,SELL,1.36145,1.3638,1.358385,1.3638,loss,-1.0,-235.0,1.3638,1.36145,1.7189
USDCHF,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 07:00:00,SELL,0.77176,0.77367,0.769269,0.773,timeout,-0.6492,-124.0,0.77367,0.77176,2.3918
XAGUSD,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 01:00:00,BUY,85.537,81.466,90.847,81.466,loss,-1.0,-20355.0,85.537,81.466,1.676
XAUUSD,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:15:00,2026-02-02 01:00:00,BUY,4845.907,4740.112,4983.900478,4740.112,loss,-1.0,-10579.5,4845.907,4740.112,1.8171
USDJPY,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:45:00,2026-02-02 04:00:00,BUY,155.221,154.819,155.745348,154.819,loss,-1.0,-40200.0,155.221,154.819,2.3037
GBPUSD,15,1.3043478260869565,2026-02,2026-02-01,2026-02-02 05:15:00,2026-02-02 07:00:00,SELL,1.3676,1.37054,1.363765,1.36788,timeout,-0.0952,-28.0,1.37054,1.3676,2.4991
AUDUSD,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 00:15:00,BUY,0.696,0.69559,0.696535,0.696535,win,1.3043,53.48,0.696,0.69559,1.1573
BTCUSD,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 02:30:00,BUY,78729.41,78335.44,79243.283913,78335.44,loss,-1.0,-393.97,78729.41,78335.44,1.4148
EURGBP,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 03:30:00,BUY,0.86312,0.86284,0.863485,0.86284,loss,-1.0,-28.0,0.86312,0.86284,1.4465
EURJPY,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 01:15:00,BUY,183.537,183.423,183.685696,183.685696,win,1.3043,14869.57,183.537,183.423,1.3806
EURUSD,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 01:30:00,BUY,1.1804,1.17977,1.181222,1.181222,win,1.3043,82.17,1.1804,1.17977,1.5233
GBPJPY,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 02:15:00,BUY,212.679,212.536,212.865522,212.536,loss,-1.0,-14300.0,212.679,212.536,1.6158
GBPUSD,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 00:30:00,BUY,1.36743,1.36704,1.367939,1.367939,win,1.3043,50.87,1.36743,1.36704,0.91
NZDUSD,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 01:15:00,BUY,0.6015,0.60107,0.602061,0.602061,win,1.3043,56.09,0.6015,0.60107,1.1402
US30,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 06:00:00,BUY,49456.5,49425.2,49497.326087,49497.326087,win,1.3043,40.83,49456.5,49425.2,0.6262
USDCAD,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 00:15:00,SELL,1.36699,1.36728,1.366612,1.366612,win,1.3043,37.83,1.36728,1.36699,0.6414
USDCHF,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 01:30:00,SELL,0.77867,0.77908,0.778135,0.778135,win,1.3043,53.48,0.77908,0.77867,1.543
XAGUSD,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 00:45:00,BUY,83.321,82.413,84.505348,82.413,loss,-1.0,-4540.0,83.321,82.413,0.7387
XAUUSD,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:15:00,2026-02-03 01:15:00,BUY,4796.594,4766.243,4836.182261,4836.182261,win,1.3043,3958.83,4796.594,4766.243,0.7892
USDJPY,15,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:30:00,2026-02-03 01:00:00,BUY,155.562,155.436,155.726348,155.436,loss,-1.0,-12600.0,155.562,155.436,1.6897
AUDUSD,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 01:15:00,BUY,0.70225,0.70156,0.70315,0.70315,win,1.3043,90.0,0.70225,0.70156,1.4681
BTCUSD,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 00:30:00,BUY,75674.41,75351.2,76095.988261,76095.988261,win,1.3043,421.58,75674.41,75351.2,0.6897
EURJPY,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 00:45:00,BUY,184.156,184.027,184.324261,184.324261,win,1.3043,16826.09,184.156,184.027,1.7466
GBPJPY,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 01:00:00,BUY,213.513,213.351,213.724304,213.724304,win,1.3043,21130.43,213.513,213.351,1.6701
GBPUSD,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 01:15:00,BUY,1.36971,1.36906,1.370558,1.370558,win,1.3043,84.78,1.36971,1.36906,1.2727
NZDUSD,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 00:45:00,BUY,0.60403,0.60349,0.604734,0.60349,loss,-1.0,-54.0,0.60403,0.60349,1.0328
US30,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 02:00:00,SELL,49292.2,49333.2,49238.721739,49333.2,loss,-1.0,-41.0,49333.2,49292.2,0.6007
USDJPY,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 01:00:00,BUY,155.918,155.801,156.070609,156.070609,win,1.3043,15260.87,155.918,155.801,1.8384
XAGUSD,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 00:45:00,BUY,85.112,84.511,85.895913,85.895913,win,1.3043,3919.57,85.112,84.511,0.5421
XAUUSD,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:15:00,2026-02-04 01:00:00,BUY,4987.889,4945.691,5042.92987,5042.92987,win,1.3043,5504.09,4987.889,4945.691,1.6323
EURGBP,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:30:00,2026-02-04 01:30:00,BUY,0.86259,0.86237,0.862877,0.862877,win,1.3043,28.7,0.86259,0.86237,1.0694
USDCHF,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:30:00,2026-02-04 01:15:00,BUY,0.7762,0.7757,0.776852,0.7757,loss,-1.0,-50.0,0.7762,0.7757,1.6867
EURUSD,15,1.3043478260869565,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 01:15:00,BUY,1.18159,1.18084,1.182568,1.182568,win,1.3043,97.83,1.18159,1.18084,1.7617
AUDUSD,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 00:15:00,BUY,0.69969,0.69929,0.700212,0.700212,win,1.3043,52.17,0.69969,0.69929,1.1523
EURGBP,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 00:30:00,SELL,0.86468,0.8648,0.864523,0.864523,win,1.3043,15.65,0.8648,0.86468,0.5979
EURJPY,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 00:30:00,BUY,185.225,185.13,185.348913,185.13,loss,-1.0,-9500.0,185.225,185.13,1.2477
GBPJPY,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 00:45:00,BUY,214.18,214.068,214.326087,214.068,loss,-1.0,-11200.0,214.18,214.068,0.9213
GBPUSD,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 00:45:00,BUY,1.36472,1.36437,1.365177,1.365177,win,1.3043,45.65,1.36472,1.36437,0.7573
NZDUSD,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 00:15:00,BUY,0.59995,0.5996,0.600407,0.600407,win,1.3043,45.65,0.59995,0.5996,1.3102
US30,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 01:15:00,BUY,49498.7,49463.2,49545.004348,49545.004348,win,1.3043,46.3,49498.7,49463.2,0.4438
USDCAD,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 02:00:00,SELL,1.36645,1.36704,1.36568,1.36704,loss,-1.0,-59.0,1.36704,1.36645,1.1971
USDCHF,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 00:45:00,BUY,0.77732,0.77714,0.777555,0.77714,loss,-1.0,-18.0,0.77732,0.77714,0.7139
USDJPY,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 00:45:00,BUY,156.953,156.875,157.054739,156.875,loss,-1.0,-7800.0,156.953,156.875,1.0018
XAGUSD,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 01:00:00,BUY,89.892,88.82,91.290261,88.82,loss,-1.0,-5360.0,89.892,88.82,1.3253
XAUUSD,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:15:00,2026-02-05 01:00:00,BUY,5018.137,4996.77,5046.007,4996.77,loss,-1.0,-2136.7,5018.137,4996.77,1.0312
EURUSD,15,1.3043478260869565,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 00:45:00,SELL,1.17998,1.18026,1.179615,1.18026,loss,-1.0,-28.0,1.18026,1.17998,0.8596
AUDUSD,15,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 00:30:00,SELL,0.69015,0.69161,0.688246,0.69161,loss,-1.0,-146.0,0.69161,0.69015,2.6408
BTCUSD,15,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 00:30:00,SELL,59957.09,62952.72,56049.746522,62952.72,loss,-1.0,-2995.63,62952.72,59957.09,2.6764
EURGBP,15,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 02:00:00,SELL,0.87084,0.8713,0.87024,0.87024,win,1.3043,60.0,0.8713,0.87084,2.0707
EURJPY,15,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 00:30:00,SELL,184.419,184.653,184.113783,184.653,loss,-1.0,-23400.0,184.653,184.419,2.1681
EURUSD,15,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 00:15:00,SELL,1.1774,1.17787,1.176787,1.176787,win,1.3043,61.3,1.17787,1.1774,1.063
GBPJPY,15,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 00:30:00,SELL,211.651,212.014,211.177522,212.014,loss,-1.0,-36300.0,212.014,211.651,2.7605
GBPUSD,15,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 00:30:00,SELL,1.35131,1.35245,1.349823,1.35245,loss,-1.0,-114.0,1.35245,1.35131,1.9068
USDCAD,15,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 00:30:00,BUY,1.37197,1.3711,1.373105,1.3711,loss,-1.0,-87.0,1.37197,1.3711,1.6549
USDCHF,15,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:15:00,2026-02-06 00:45:00,BUY,0.77774,0.77741,0.77817,0.77741,loss,-1.0,-33.0,0.77774,0.77741,1.0065
USDJPY,15,1.3043478260869565,2026-02,2026-02-05,2026-02-06 00:30:00,2026-02-06 01:15:00,BUY,156.806,156.588,157.090348,156.588,loss,-1.0,-21800.0,156.806,156.588,2.3051
BTCUSD,15,1.3043478260869565,2026-02,2026-02-06,2026-02-07 00:30:00,2026-02-07 01:45:00,SELL,69949.7,70548.66,69168.447826,70548.66,loss,-1.0,-598.96,70548.66,69949.7,1.2056
BTCUSD,15,1.3043478260869565,2026-02,2026-02-07,2026-02-08 00:15:00,2026-02-08 01:45:00,SELL,69107.4,69386.86,68742.886957,69386.86,loss,-1.0,-279.46,69386.86,69107.4,1.1083
AUDUSD,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:15:00,2026-02-09 01:15:00,SELL,0.70285,0.70354,0.70195,0.70195,win,1.3043,90.0,0.70354,0.70285,1.3529
BTCUSD,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:15:00,2026-02-09 00:30:00,BUY,70598.39,70208.98,71106.316087,70208.98,loss,-1.0,-389.41,70598.39,70208.98,0.8424
EURGBP,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:15:00,2026-02-09 02:30:00,BUY,0.86909,0.86867,0.869638,0.86867,loss,-1.0,-42.0,0.86909,0.86867,1.1644
EURUSD,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:15:00,2026-02-09 01:30:00,SELL,1.18243,1.18332,1.181269,1.18332,loss,-1.0,-89.0,1.18332,1.18243,2.0561
NZDUSD,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:15:00,2026-02-09 00:45:00,SELL,0.60257,0.60316,0.6018,0.6018,win,1.3043,76.96,0.60316,0.60257,1.3608
US30,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:15:00,2026-02-09 06:00:00,SELL,50244.2,50281.6,50195.417391,50195.417391,win,1.3043,48.78,50281.6,50244.2,0.6852
USDCAD,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:15:00,2026-02-09 06:00:00,BUY,1.36584,1.36503,1.366897,1.36503,loss,-1.0,-81.0,1.36584,1.36503,1.0967
USDCHF,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:15:00,2026-02-09 01:00:00,BUY,0.77591,0.77521,0.776823,0.77521,loss,-1.0,-70.0,0.77591,0.77521,1.2039
XAGUSD,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:15:00,2026-02-09 01:00:00,SELL,79.093,80.011,77.895609,80.011,loss,-1.0,-4590.0,80.011,79.093,1.4553
XAUUSD,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:15:00,2026-02-09 01:30:00,SELL,5025.027,5045.03,4998.93613,4998.93613,win,1.3043,2609.09,5045.03,5025.027,1.2381
GBPJPY,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:45:00,2026-02-09 07:00:00,SELL,213.364,214.037,212.486174,212.895,timeout,0.6969,46900.0,214.037,213.364,3.5771
GBPUSD,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 00:45:00,2026-02-09 06:00:00,SELL,1.36054,1.36201,1.358623,1.36201,loss,-1.0,-147.0,1.36201,1.36054,1.7605
EURJPY,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 07:00:00,SELL,185.389,186.005,184.585522,185.526,timeout,-0.2224,-13700.0,186.005,185.389,3.9632
USDJPY,15,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:15:00,2026-02-09 07:00:00,SELL,156.656,157.29,155.829043,156.516,timeout,0.2208,14000.0,157.29,156.656,3.6008
BTCUSD,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:15:00,2026-02-10 01:15:00,SELL,69923.1,70215.82,69541.291304,70215.82,loss,-1.0,-292.72,70215.82,69923.1,0.8968
EURGBP,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:15:00,2026-02-10 00:30:00,BUY,0.87005,0.86993,0.870207,0.870207,win,1.3043,15.65,0.87005,0.86993,0.5813
EURJPY,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:15:00,2026-02-10 00:45:00,BUY,185.936,185.798,186.116,185.798,loss,-1.0,-13800.0,185.936,185.798,1.4614
GBPUSD,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:15:00,2026-02-10 01:30:00,SELL,1.36774,1.36839,1.366892,1.36839,loss,-1.0,-65.0,1.36839,1.36774,1.3208
US30,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:15:00,2026-02-10 00:45:00,SELL,50109.4,50134.4,50076.791304,50134.4,loss,-1.0,-25.0,50134.4,50109.4,0.7851
AUDUSD,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:30:00,2026-02-10 01:30:00,SELL,0.70804,0.70853,0.707401,0.70853,loss,-1.0,-49.0,0.70853,0.70804,1.6814
EURUSD,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:30:00,2026-02-10 01:30:00,SELL,1.1901,1.19054,1.189526,1.19054,loss,-1.0,-44.0,1.19054,1.1901,1.1557
GBPJPY,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:30:00,2026-02-10 00:45:00,BUY,213.705,213.543,213.916304,213.543,loss,-1.0,-16200.0,213.705,213.543,1.2523
NZDUSD,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:30:00,2026-02-10 03:45:00,SELL,0.6047,0.60531,0.603904,0.603904,win,1.3043,79.57,0.60531,0.6047,1.9234
USDCAD,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:30:00,2026-02-10 01:30:00,BUY,1.35649,1.35598,1.357155,1.35598,loss,-1.0,-51.0,1.35649,1.35598,1.4571
USDCHF,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:30:00,2026-02-10 01:30:00,BUY,0.76741,0.76697,0.767984,0.76697,loss,-1.0,-44.0,0.76741,0.76697,1.5795
USDJPY,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:30:00,2026-02-10 00:45:00,BUY,156.225,156.067,156.431087,156.067,loss,-1.0,-15800.0,156.225,156.067,1.4856
XAGUSD,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:30:00,2026-02-10 02:15:00,SELL,81.731,82.748,80.404478,82.748,loss,-1.0,-5085.0,82.748,81.731,1.6504
XAUUSD,15,1.3043478260869565,2026-02,2026-02-09,2026-02-10 00:30:00,2026-02-10 00:45:00,SELL,5031.482,5048.376,5009.446348,5009.446348,win,1.3043,2203.57,5048.376,5031.482,0.91
AUDUSD,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,BUY,0.70757,0.70726,0.707974,0.707974,win,1.3043,40.43,0.70757,0.70726,1.1157
BTCUSD,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:15:00,BUY,68930.19,68729.3,69192.220435,69192.220435,win,1.3043,262.03,68930.19,68729.3,0.8704
EURGBP,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,BUY,0.87201,0.87187,0.872193,0.872193,win,1.3043,18.26,0.87201,0.87187,0.7206
EURJPY,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,SELL,183.572,183.67,183.444174,183.444174,win,1.3043,12782.61,183.67,183.572,1.2088
EURUSD,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,BUY,1.18905,1.18858,1.189663,1.189663,win,1.3043,61.3,1.18905,1.18858,1.443
GBPJPY,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,SELL,210.506,210.644,210.326,210.326,win,1.3043,18000.0,210.644,210.506,1.445
GBPUSD,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,BUY,1.36347,1.3631,1.363953,1.363953,win,1.3043,48.26,1.36347,1.3631,0.8677
NZDUSD,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,BUY,0.60415,0.60393,0.604437,0.604437,win,1.3043,28.7,0.60415,0.60393,0.8953
USDCAD,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,SELL,1.35512,1.35536,1.354807,1.354807,win,1.3043,31.3,1.35536,1.35512,0.6143
USDCHF,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,SELL,0.76831,0.76872,0.767775,0.767775,win,1.3043,53.48,0.76872,0.76831,1.1146
USDJPY,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,SELL,154.389,154.515,154.224652,154.224652,win,1.3043,16434.78,154.515,154.389,1.9732
XAUUSD,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,SELL,5030.931,5044.322,5013.464478,5044.322,loss,-1.0,-1339.1,5044.322,5030.931,1.3212
US30,15,1.3043478260869565,2026-02,2026-02-10,2026-02-11 00:30:00,2026-02-11 01:45:00,BUY,50320.6,50302.1,50344.730435,50344.730435,win,1.3043,24.13,50320.6,50302.1,0.5287
AUDUSD,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 00:45:00,BUY,0.71252,0.7119,0.713329,0.713329,win,1.3043,80.87,0.71252,0.7119,1.8468
BTCUSD,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 01:15:00,BUY,67330.75,66990.55,67774.48913,67774.48913,win,1.3043,443.74,67330.75,66990.55,0.9372
EURGBP,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 00:30:00,BUY,0.87162,0.87133,0.871998,0.87133,loss,-1.0,-29.0,0.87162,0.87133,1.4818
EURJPY,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 00:30:00,SELL,181.879,182.086,181.609,182.086,loss,-1.0,-20700.0,182.086,181.879,1.8721
EURUSD,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 03:45:00,BUY,1.18759,1.18664,1.188829,1.18664,loss,-1.0,-95.0,1.18759,1.18664,2.66
GBPJPY,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 00:30:00,SELL,208.654,208.947,208.271826,208.947,loss,-1.0,-29300.0,208.947,208.654,2.3307
GBPUSD,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 01:45:00,BUY,1.36254,1.36149,1.36391,1.36391,win,1.3043,136.96,1.36254,1.36149,1.9066
NZDUSD,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 01:00:00,BUY,0.60479,0.60439,0.605312,0.605312,win,1.3043,52.17,0.60479,0.60439,1.2815
US30,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 00:30:00,SELL,50130.1,50163.7,50086.273913,50163.7,loss,-1.0,-33.6,50163.7,50130.1,0.7742
USDCAD,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 04:45:00,SELL,1.35749,1.35841,1.35629,1.35841,loss,-1.0,-92.0,1.35841,1.35749,1.8858
USDCHF,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 01:00:00,SELL,0.77095,0.77152,0.770207,0.770207,win,1.3043,74.35,0.77152,0.77095,2.0
USDJPY,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 00:15:00,2026-02-12 02:00:00,SELL,153.152,153.445,152.769826,152.769826,win,1.3043,38217.39,153.445,153.152,2.4997
XAUUSD,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 01:00:00,2026-02-12 02:00:00,SELL,5049.817,5067.482,5026.775696,5067.482,loss,-1.0,-1766.5,5067.482,5049.817,1.4241
XAGUSD,15,1.3043478260869565,2026-02,2026-02-11,2026-02-12 01:15:00,2026-02-12 01:30:00,SELL,81.792,83.199,79.956783,83.199,loss,-1.0,-7035.0,83.199,81.792,2.923
BTCUSD,15,1.3043478260869565,2026-02,2026-02-12,2026-02-13 00:15:00,2026-02-13 01:45:00,SELL,66093.54,66465.24,65608.713913,66465.24,loss,-1.0,-371.7,66465.24,66093.54,1.3965
EURGBP,15,1.3043478260869565,2026-02,2026-02-12,2026-02-13 00:15:00,2026-02-13 00:30:00,BUY,0.87148,0.87137,0.871623,0.87137,loss,-1.0,-11.0,0.87148,0.87137,0.5292
EURJPY,15,1.3043478260869565,2026-02,2026-02-12,2026-02-13 00:15:00,2026-02-13 00:45:00,BUY,181.518,181.292,181.812783,181.292,loss,-1.0,-22600.0,181.518,181.292,2.0153
GBPJPY,15,1.3043478260869565,2026-02,2026-02-12,2026-02-13 00:15:00,2026-02-13 00:45:00,BUY,208.282,208.017,208.627652,208.017,loss,-1.0,-26500.0,208.282,208.017,1.8871
GBPUSD,15,1.3043478260869565,2026-02,2026-02-12,2026-02-13 00:15:00,2026-02-13 00:45:00,SELL,1.36166,1.36213,1.361047,1.36213,loss,-1.0,-47.0,1.36213,1.36166,1.1171
NZDUSD,15,1.3043478260869565,2026-02,2026-02-12,2026-02-13 00:15:00,2026-02-13 01:00:00,SELL,0.60301,0.60347,0.60241,0.60347,loss,-1.0,-46.0,0.60347,0.60301,1.3143
US30,15,1.3043478260869565,2026-02,2026-02-12,2026-02-13 00:15:00,2026-02-13 05:15:00,SELL,49468.4,49529.7,49388.443478,49388.443478,win,1.3043,79.96,49529.7,49468.4,0.878
USDJPY,15,1.3043478260869565,2026-02,2026-02-12,2026-02-13 00:15:00,2026-02-13 00:45:00,BUY,152.945,152.745,153.20587,152.745,loss,-1.0,-20000.0,152.945,152.745,1.7136
