bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,setup_score,spread_r,spread_points,atr,reason,balance_before,risk_amount,pnl,balance_after
NewsPulse,BTCUSD,M1,2026-06,2026-06-18 18:00:00,2026-06-18 18:19:00,BUY,62557.65,62444.58,62783.79,62783.79,win,1.4116,83,0.0884,1000.0,48.643571,News straddle buy pulse around 14:00 NY.,42.49,2.12,3.0,45.49
NewsPulse,US30,M1,2026-06,2026-06-18 18:00:00,2026-06-18 18:00:00,SELL,51736.6,51749.9,51710.0,51749.9,loss,-1.1579,76,0.1579,21.0,12.535714,News straddle sell pulse around 14:00 NY.,45.49,2.27,-2.63,42.86
NewsPulse,US30,M1,2026-06,2026-06-19 12:30:00,2026-06-19 12:43:00,SELL,51516.6,51540.9,51468.0,51516.6,trail_stop,0.4053,83,0.0947,23.0,7.492857,News straddle sell pulse around 08:30 NY.,42.86,2.14,0.87,43.72
NewsPulse,BTCUSD,M1,2026-06,2026-06-19 14:00:00,2026-06-19 14:00:00,SELL,63098.41,63159.61,62976.01,63159.61,loss,-1.1634,76,0.1634,1000.0,59.25,News straddle sell pulse around 10:00 NY.,43.72,2.19,-2.54,41.18
NewsPulse,US30,M1,2026-06,2026-06-19 14:00:00,2026-06-19 14:11:00,SELL,51561.2,51589.3,51505.0,51589.3,loss,-1.0819,84,0.0819,23.0,15.607143,News straddle sell pulse around 10:00 NY.,41.18,2.06,-2.23,38.95
NewsPulse,XAGUSD,M1,2026-06,2026-06-19 14:00:00,2026-06-19 14:03:00,SELL,64.556,64.727,64.214,64.727,loss,-1.1754,74,0.1754,30.0,0.071143,News straddle sell pulse around 10:00 NY.,38.95,1.95,-2.29,36.66
NewsPulse,BTCUSD,M1,2026-06,2026-06-21 14:00:00,2026-06-21 14:08:00,BUY,64074.65,64009.9,64204.15,64009.9,loss,-1.1544,77,0.1544,1000.0,25.591429,News straddle buy pulse around 10:00 NY.,36.66,1.83,-2.12,34.55
NewsPulse,BTCUSD,M1,2026-06,2026-06-22 14:00:00,2026-06-22 14:01:00,BUY,65463.39,65387.47,65615.23,65463.39,trail_stop,0.3683,79,0.1317,1000.0,71.395714,News straddle buy pulse around 10:00 NY.,34.55,1.73,0.64,35.18
NewsPulse,US30,M1,2026-06,2026-06-22 14:00:00,2026-06-22 14:04:00,SELL,51938.2,51973.9,51866.8,51938.2,trail_stop,0.4356,86,0.0644,23.0,32.671429,News straddle sell pulse around 10:00 NY.,35.18,1.76,0.77,35.95
NewsPulse,US30,M1,2026-06,2026-06-22 18:00:00,2026-06-22 18:10:00,SELL,51822.2,51848.0,51770.6,51822.2,trail_stop,0.4186,84,0.0814,21.0,12.735714,News straddle sell pulse around 14:00 NY.,35.95,1.8,0.75,36.7
NewsPulse,US30,M1,2026-06,2026-06-23 12:30:00,2026-06-23 12:33:00,BUY,51602.2,51571.4,51663.8,51571.4,loss,-1.0747,85,0.0747,23.0,18.05,News straddle buy pulse around 08:30 NY.,36.7,1.84,-1.97,34.73
NewsPulse,XAGUSD,M1,2026-06,2026-06-23 12:30:00,2026-06-23 13:00:00,BUY,61.969,61.791,62.325,61.791,loss,-1.1685,75,0.1685,30.0,0.089214,News straddle buy pulse around 08:30 NY.,34.73,1.74,-2.03,32.7
NewsPulse,US30,M1,2026-06,2026-06-23 18:00:00,2026-06-23 18:00:00,BUY,51926.7,51903.3,51973.5,51903.3,loss,-1.0897,83,0.0897,21.0,15.857143,News straddle buy pulse around 14:00 NY.,32.7,1.64,-1.78,30.92
NewsPulse,BTCUSD,M1,2026-06,2026-06-24 12:30:00,2026-06-24 12:49:00,BUY,62707.86,62628.81,62865.96,62707.86,trail_stop,0.3735,79,0.1265,1000.0,47.349286,News straddle buy pulse around 08:30 NY.,30.92,1.55,0.58,31.5
NewsPulse,US30,M1,2026-06,2026-06-24 12:30:00,2026-06-24 12:31:00,BUY,51848.7,51833.6,51878.9,51848.7,trail_stop,0.3477,77,0.1523,23.0,14.571429,News straddle buy pulse around 08:30 NY.,31.5,1.57,0.55,32.04
NewsPulse,XAGUSD,M1,2026-06,2026-06-24 12:30:00,2026-06-24 12:32:00,SELL,58.792,58.962,58.452,58.962,loss,-1.1176,80,0.1176,20.0,0.146929,News straddle sell pulse around 08:30 NY.,32.04,1.6,-1.79,30.25
NewsPulse,BTCUSD,M1,2026-06,2026-06-24 14:00:00,2026-06-24 14:03:00,SELL,61241.14,61382.22,60958.98,61241.14,trail_stop,0.4291,85,0.0709,1000.0,119.108571,News straddle sell pulse around 10:00 NY.,30.25,1.51,0.65,30.9
NewsPulse,EURUSD,M1,2026-06,2026-06-24 14:00:00,2026-06-24 14:03:00,SELL,1.13426,1.13475,1.13328,1.13475,loss,-1.1633,76,0.1633,8.0,0.000241,News straddle sell pulse around 10:00 NY.,30.9,1.55,-1.8,29.11
NewsPulse,XAGUSD,M1,2026-06,2026-06-24 14:00:00,2026-06-24 14:15:00,SELL,59.387,59.61,58.941,58.941,win,1.4103,83,0.0897,20.0,0.172929,News straddle sell pulse around 10:00 NY.,29.11,1.46,2.05,31.16
NewsPulse,XAUUSD,M1,2026-06,2026-06-24 14:00:00,2026-06-24 14:30:00,SELL,4033.067,4043.625,4011.951,4027.697,timeout,0.6028,77,0.1515,160.0,7.128429,News straddle sell pulse around 10:00 NY.,31.16,1.56,0.94,32.1
NewsPulse,BTCUSD,M1,2026-06,2026-06-24 18:00:00,2026-06-24 18:19:00,BUY,59360.49,59212.95,59655.57,59655.57,win,1.4322,85,0.0678,1000.0,126.222143,News straddle buy pulse around 14:00 NY.,32.1,1.6,2.3,34.4
NewsPulse,XAGUSD,M1,2026-06,2026-06-24 18:00:00,2026-06-24 18:07:00,SELL,56.356,56.8,55.468,56.356,trail_stop,0.4324,85,0.0676,30.0,0.171,News straddle sell pulse around 14:00 NY.,34.4,1.72,0.74,35.14
