business_date,symbol,group,leg,usd_direction,quote_direction,entry_utc,exit_utc,entry_bid,exit_bid,entry_spread_price,exit_spread_price,cost_mode,return_pct
2023-07-19,USDCAD,Tokyo,Tokyo pre-fix,long USD,long,2023-07-18T21:00:00+00:00,2023-07-19T00:55:00+00:00,1.3167,1.31715,0.00030000000000000003,7.000000000000001e-05,gross,0.034176349965830966
2023-07-19,USDCAD,Tokyo,Tokyo pre-fix,long USD,long,2023-07-18T21:00:00+00:00,2023-07-19T00:55:00+00:00,1.3167,1.31715,0.00030000000000000003,7.000000000000001e-05,half_spread,0.02278163799978028
2023-07-19,USDCAD,Tokyo,Tokyo pre-fix,long USD,long,2023-07-18T21:00:00+00:00,2023-07-19T00:55:00+00:00,1.3167,1.31715,0.00030000000000000003,7.000000000000001e-05,full_spread,0.011389521640103872
2023-07-19,EURUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,1.12289,1.1235,5e-05,5e-05,gross,0.05432411010872773
2023-07-19,EURUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,1.12289,1.1235,5e-05,5e-05,half_spread,0.05209655227689236
2023-07-19,EURUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,1.12289,1.1235,5e-05,5e-05,full_spread,0.04986909362920677
2023-07-19,GBPUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,1.30335,1.30294,5e-05,5e-05,gross,-0.03145739824299554
2023-07-19,GBPUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,1.30335,1.30294,5e-05,5e-05,half_spread,-0.03337489210702982
2023-07-19,GBPUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,1.30335,1.30294,5e-05,5e-05,full_spread,-0.035292312413692795
2023-07-19,USDJPY,Tokyo,Tokyo post-fix,short USD,short,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,138.98,139.355,0.006,0.006,gross,-0.26909691076746345
2023-07-19,USDJPY,Tokyo,Tokyo post-fix,short USD,short,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,138.98,139.355,0.006,0.006,half_spread,-0.271243846783098
2023-07-19,USDJPY,Tokyo,Tokyo post-fix,short USD,short,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,138.98,139.355,0.006,0.006,full_spread,-0.27339069036530494
2023-07-19,AUDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,0.68073,0.67959,7.000000000000001e-05,7.000000000000001e-05,gross,-0.16746727777531278
2023-07-19,AUDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,0.68073,0.67959,7.000000000000001e-05,7.000000000000001e-05,half_spread,-0.17259994271149326
2023-07-19,AUDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,0.68073,0.67959,7.000000000000001e-05,7.000000000000001e-05,full_spread,-0.17773207990597895
2023-07-19,NZDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,0.62927,0.6256,7.000000000000001e-05,7.000000000000001e-05,gross,-0.5832154718960036
2023-07-19,NZDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,0.62927,0.6256,7.000000000000001e-05,7.000000000000001e-05,half_spread,-0.5887447263250634
2023-07-19,NZDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,0.62927,0.6256,7.000000000000001e-05,7.000000000000001e-05,full_spread,-0.5942733657482435
2023-07-19,USDCHF,Tokyo,Tokyo post-fix,short USD,short,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,0.85749,0.8572,6.000000000000001e-05,6.000000000000001e-05,gross,0.033831077928137
2023-07-19,USDCHF,Tokyo,Tokyo post-fix,short USD,short,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,0.85749,0.8572,6.000000000000001e-05,6.000000000000001e-05,half_spread,0.03033024975793719
2023-07-19,USDCHF,Tokyo,Tokyo post-fix,short USD,short,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,0.85749,0.8572,6.000000000000001e-05,6.000000000000001e-05,full_spread,0.026829666612226966
2023-07-19,USDCAD,Tokyo,Tokyo post-fix,short USD,short,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,1.31715,1.31631,7.000000000000001e-05,7.000000000000001e-05,gross,0.06381475488297372
2023-07-19,USDCAD,Tokyo,Tokyo post-fix,short USD,short,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,1.31715,1.31631,7.000000000000001e-05,7.000000000000001e-05,half_spread,0.06115418070489209
2023-07-19,USDCAD,Tokyo,Tokyo post-fix,short USD,short,2023-07-19T00:55:00+00:00,2023-07-19T06:00:00+00:00,1.31715,1.31631,7.000000000000001e-05,7.000000000000001e-05,full_spread,0.05849374800588336
2023-07-19,EURUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,1.1235,1.12194,5e-05,5e-05,gross,0.13904486870954802
2023-07-19,EURUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,1.1235,1.12194,5e-05,5e-05,half_spread,0.13681353696417542
2023-07-19,EURUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,1.1235,1.12194,5e-05,5e-05,full_spread,0.13458230465510646
2023-07-19,GBPUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,1.30294,1.2911299999999999,5e-05,5e-05,gross,0.9147026248325085
2023-07-19,GBPUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,1.30294,1.2911299999999999,5e-05,5e-05,half_spread,0.9127486630187809
2023-07-19,GBPUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,1.30294,1.2911299999999999,5e-05,5e-05,full_spread,0.9107947768707714
2023-07-19,USDJPY,Europe,ECB pre-fix,long USD,long,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,139.355,139.673,0.006,0.006,gross,0.22819418033082073
2023-07-19,USDJPY,Europe,ECB pre-fix,long USD,long,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,139.355,139.673,0.006,0.006,half_spread,0.2260365389859409
2023-07-19,USDJPY,Europe,ECB pre-fix,long USD,long,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,139.355,139.673,0.006,0.006,full_spread,0.22387899053537552
2023-07-19,AUDUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,0.67959,0.67653,7.000000000000001e-05,7.000000000000001e-05,gross,0.45230810163630064
2023-07-19,AUDUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,0.67959,0.67653,7.000000000000001e-05,7.000000000000001e-05,half_spread,0.44711151182814657
2023-07-19,AUDUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,0.67959,0.67653,7.000000000000001e-05,7.000000000000001e-05,full_spread,0.4419154596511987
2023-07-19,NZDUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,0.6256,0.62501,7.000000000000001e-05,7.000000000000001e-05,gross,0.09439848962418118
2023-07-19,NZDUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,0.6256,0.62501,7.000000000000001e-05,7.000000000000001e-05,half_spread,0.08879360686031568
2023-07-19,NZDUSD,Europe,ECB pre-fix,long USD,short,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,0.6256,0.62501,7.000000000000001e-05,7.000000000000001e-05,full_spread,0.08318935176299114
2023-07-19,USDCHF,Europe,ECB pre-fix,long USD,long,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,0.8572,0.85794,6.000000000000001e-05,6.000000000000001e-05,gross,0.08632757816147141
2023-07-19,USDCHF,Europe,ECB pre-fix,long USD,long,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,0.8572,0.85794,6.000000000000001e-05,6.000000000000001e-05,half_spread,0.08282491280053872
2023-07-19,USDCHF,Europe,ECB pre-fix,long USD,long,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,0.8572,0.85794,6.000000000000001e-05,6.000000000000001e-05,full_spread,0.07932249259270385
2023-07-19,USDCAD,Europe,ECB pre-fix,long USD,long,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,1.31631,1.31848,7.000000000000001e-05,7.000000000000001e-05,gross,0.16485478344767657
2023-07-19,USDCAD,Europe,ECB pre-fix,long USD,long,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,1.31631,1.31848,7.000000000000001e-05,7.000000000000001e-05,half_spread,0.16219152273910797
2023-07-19,USDCAD,Europe,ECB pre-fix,long USD,long,2023-07-19T06:00:00+00:00,2023-07-19T12:15:00+00:00,1.31631,1.31848,7.000000000000001e-05,7.000000000000001e-05,full_spread,0.15952840365243137
2023-07-19,EURUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,1.11904,1.12009,5e-05,0.00025,gross,0.09383042607948866
2023-07-19,EURUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,1.11904,1.12009,5e-05,0.00025,half_spread,0.09159432204564055
2023-07-19,EURUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,1.11904,1.12009,5e-05,0.00025,full_spread,0.08935831791900828
2023-07-19,GBPUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,1.2886600000000001,1.29358,5e-05,0.0006100000000000001,gross,0.38179193891327845
2023-07-19,GBPUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,1.2886600000000001,1.29358,5e-05,0.0006100000000000001,half_spread,0.37984457024020646
2023-07-19,GBPUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,1.2886600000000001,1.29358,5e-05,0.0006100000000000001,full_spread,0.37789727712205234
2023-07-19,USDJPY,Europe,London post-fix,short USD,short,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,139.613,139.622,0.006,0.027,gross,-0.00644597556259674
2023-07-19,USDJPY,Europe,London post-fix,short USD,short,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,139.613,139.622,0.006,0.027,half_spread,-0.016113380909588138
2023-07-19,USDJPY,Europe,London post-fix,short USD,short,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,139.613,139.622,0.006,0.027,full_spread,-0.02577891714226066
2023-07-19,AUDUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,0.67568,0.67672,7.000000000000001e-05,0.00041000000000000005,gross,0.1539190149183023
2023-07-19,AUDUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,0.67568,0.67672,7.000000000000001e-05,0.00041000000000000005,half_spread,0.14873134383579512
2023-07-19,AUDUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,0.67568,0.67672,7.000000000000001e-05,0.00041000000000000005,full_spread,0.14354421013689223
2023-07-19,NZDUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,0.62405,0.62613,7.000000000000001e-05,0.00038,gross,0.33330662607162775
2023-07-19,NZDUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,0.62405,0.62613,7.000000000000001e-05,0.00038,half_spread,0.3276797231146267
2023-07-19,NZDUSD,Europe,London post-fix,short USD,long,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,0.62405,0.62613,7.000000000000001e-05,0.00038,full_spread,0.32205345125937423
2023-07-19,USDCHF,Europe,London post-fix,short USD,short,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,0.8595,0.85804,6.000000000000001e-05,0.00076,gross,0.17015523751806594
2023-07-19,USDCHF,Europe,London post-fix,short USD,short,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,0.8595,0.85804,6.000000000000001e-05,0.00076,half_spread,0.12581253931640557
2023-07-19,USDCHF,Europe,London post-fix,short USD,short,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,0.8595,0.85804,6.000000000000001e-05,0.00076,full_spread,0.08150908244062283
2023-07-19,USDCAD,Europe,London post-fix,short USD,short,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,1.31752,1.31627,7.000000000000001e-05,0.00032,gross,0.09496531866561853
2023-07-19,USDCAD,Europe,London post-fix,short USD,short,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,1.31752,1.31627,7.000000000000001e-05,0.00032,half_spread,0.08279969310940327
2023-07-19,USDCAD,Europe,London post-fix,short USD,short,2023-07-19T15:00:00+00:00,2023-07-19T21:00:00+00:00,1.31752,1.31627,7.000000000000001e-05,0.00032,full_spread,0.07063702443432796
2023-07-20,EURUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,1.12009,1.1219,0.00025,5e-05,gross,-0.16133345217932415
2023-07-20,EURUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,1.12009,1.1219,0.00025,5e-05,half_spread,-0.16355817010939022
2023-07-20,EURUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,1.12009,1.1219,0.00025,5e-05,full_spread,-0.16578278889433085
2023-07-20,GBPUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,1.29358,1.2945,0.0006100000000000001,5e-05,gross,-0.07106991116261341
2023-07-20,GBPUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,1.29358,1.2945,0.0006100000000000001,5e-05,half_spread,-0.07299974894265926
2023-07-20,GBPUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,1.29358,1.2945,0.0006100000000000001,5e-05,full_spread,-0.07492951218571742
2023-07-20,USDJPY,Tokyo,Tokyo pre-fix,long USD,long,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,139.622,139.58,0.027,0.006,gross,-0.030081219292088512
2023-07-20,USDJPY,Tokyo,Tokyo pre-fix,long USD,long,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,139.622,139.58,0.027,0.006,half_spread,-0.03974633957696261
2023-07-20,USDJPY,Tokyo,Tokyo pre-fix,long USD,long,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,139.622,139.58,0.027,0.006,full_spread,-0.04940959118933108
2023-07-20,AUDUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,0.67672,0.67864,0.00041000000000000005,7.000000000000001e-05,gross,-0.28291877873394267
2023-07-20,AUDUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,0.67672,0.67864,0.00041000000000000005,7.000000000000001e-05,half_spread,-0.2880612959074713
2023-07-20,AUDUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,0.67672,0.67864,0.00041000000000000005,7.000000000000001e-05,full_spread,-0.2932032826980624
2023-07-20,NZDUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,0.62613,0.62679,0.00038,7.000000000000001e-05,gross,-0.10529842530990763
2023-07-20,NZDUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,0.62613,0.62679,0.00038,7.000000000000001e-05,half_spread,-0.1108762413751796
2023-07-20,NZDUSD,Tokyo,Tokyo pre-fix,long USD,short,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,0.62613,0.62679,0.00038,7.000000000000001e-05,full_spread,-0.1164534345787005
2023-07-20,USDCHF,Tokyo,Tokyo pre-fix,long USD,long,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,0.85804,0.8572,0.00076,0.00012000000000000002,gross,-0.09789753391451494
2023-07-20,USDCHF,Tokyo,Tokyo pre-fix,long USD,long,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,0.85804,0.8572,0.00076,0.00012000000000000002,half_spread,-0.1421215721907787
2023-07-20,USDCHF,Tokyo,Tokyo pre-fix,long USD,long,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,0.85804,0.8572,0.00076,0.00012000000000000002,full_spread,-0.18630647414997759
2023-07-20,USDCAD,Tokyo,Tokyo pre-fix,long USD,long,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,1.31627,1.3153299999999999,0.00032,7.000000000000001e-05,gross,-0.07141391963656485
2023-07-20,USDCAD,Tokyo,Tokyo pre-fix,long USD,long,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,1.31627,1.3153299999999999,0.00032,7.000000000000001e-05,half_spread,-0.0835593233214138
2023-07-20,USDCAD,Tokyo,Tokyo pre-fix,long USD,long,2023-07-19T21:00:00+00:00,2023-07-20T00:55:00+00:00,1.31627,1.3153299999999999,0.00032,7.000000000000001e-05,full_spread,-0.09570177504008015
2023-07-20,EURUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,1.1219,1.12166,5e-05,5e-05,gross,-0.021392280951937348
2023-07-20,EURUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,1.1219,1.12166,5e-05,5e-05,half_spread,-0.023620117209233182
2023-07-20,EURUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,1.1219,1.12166,5e-05,5e-05,full_spread,-0.025847854182436958
2023-07-20,GBPUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,1.2945,1.29378,5e-05,5e-05,gross,-0.055619930475092616
2023-07-20,GBPUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,1.2945,1.29378,5e-05,5e-05,half_spread,-0.05755006662675477
2023-07-20,GBPUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,1.2945,1.29378,5e-05,5e-05,full_spread,-0.059480128229894014
2023-07-20,USDJPY,Tokyo,Tokyo post-fix,short USD,short,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,139.58,139.34,0.006,0.006,gross,0.17224056265250365
2023-07-20,USDJPY,Tokyo,Tokyo post-fix,short USD,short,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,139.58,139.34,0.006,0.006,half_spread,0.17008389370116728
2023-07-20,USDJPY,Tokyo,Tokyo post-fix,short USD,short,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,139.58,139.34,0.006,0.006,full_spread,0.16792731761228197
2023-07-20,AUDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,0.67864,0.68271,7.000000000000001e-05,7.000000000000001e-05,gross,0.599728869503724
2023-07-20,AUDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,0.67864,0.68271,7.000000000000001e-05,7.000000000000001e-05,half_spread,0.5945408332412416
2023-07-20,AUDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,0.67864,0.68271,7.000000000000001e-05,7.000000000000001e-05,full_spread,0.5893533320564082
2023-07-20,NZDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,0.62679,0.62963,7.000000000000001e-05,7.000000000000001e-05,gross,0.45310231496993314
2023-07-20,NZDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,0.62679,0.62963,7.000000000000001e-05,7.000000000000001e-05,half_spread,0.44749331950704185
2023-07-20,NZDUSD,Tokyo,Tokyo post-fix,short USD,long,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,0.62679,0.62963,7.000000000000001e-05,7.000000000000001e-05,full_spread,0.44188495038766096
2023-07-20,USDCHF,Tokyo,Tokyo post-fix,short USD,short,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,0.8572,0.85622,0.00012000000000000002,6.000000000000001e-05,gross,0.11445656490154388
2023-07-20,USDCHF,Tokyo,Tokyo post-fix,short USD,short,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,0.8572,0.85622,0.00012000000000000002,6.000000000000001e-05,half_spread,0.11094890510949806
2023-07-20,USDCHF,Tokyo,Tokyo post-fix,short USD,short,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,0.8572,0.85622,0.00012000000000000002,6.000000000000001e-05,full_spread,0.10744149110104573
2023-07-20,USDCAD,Tokyo,Tokyo post-fix,short USD,short,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,1.3153299999999999,1.31427,7.000000000000001e-05,7.000000000000001e-05,gross,0.08065313824403564
2023-07-20,USDCAD,Tokyo,Tokyo post-fix,short USD,short,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,1.3153299999999999,1.31427,7.000000000000001e-05,7.000000000000001e-05,half_spread,0.07798798604583546
2023-07-20,USDCAD,Tokyo,Tokyo post-fix,short USD,short,2023-07-20T00:55:00+00:00,2023-07-20T06:00:00+00:00,1.3153299999999999,1.31427,7.000000000000001e-05,7.000000000000001e-05,full_spread,0.07532297579011527
2023-07-20,EURUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,1.12166,1.11965,5e-05,5e-05,gross,0.17952038583486374
2023-07-20,EURUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,1.12166,1.11965,5e-05,5e-05,half_spread,0.17728358675510592
2023-07-20,EURUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,1.12166,1.11965,5e-05,5e-05,full_spread,0.17504688755916042
2023-07-20,GBPUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,1.29378,1.2877100000000001,5e-05,5e-05,gross,0.47137942549175804
2023-07-20,GBPUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,1.29378,1.2877100000000001,5e-05,5e-05,half_spread,0.4694288809421021
2023-07-20,GBPUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,1.29378,1.2877100000000001,5e-05,5e-05,full_spread,0.46747841212646524
2023-07-20,USDJPY,Europe,ECB pre-fix,long USD,long,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,139.34,139.649,0.006,0.006,gross,0.22175972441509373
2023-07-20,USDJPY,Europe,ECB pre-fix,long USD,long,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,139.34,139.649,0.006,0.006,half_spread,0.21960198933568265
2023-07-20,USDJPY,Europe,ECB pre-fix,long USD,long,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,139.34,139.649,0.006,0.006,full_spread,0.21744434716461924
2023-07-20,AUDUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,0.68271,0.68203,7.000000000000001e-05,7.000000000000001e-05,gross,0.09970235913376868
2023-07-20,AUDUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,0.68271,0.68203,7.000000000000001e-05,7.000000000000001e-05,half_spread,0.09456576719226728
2023-07-20,AUDUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,0.68271,0.68203,7.000000000000001e-05,7.000000000000001e-05,full_spread,0.08942970238967618
2023-07-20,NZDUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,0.62963,0.62684,7.000000000000001e-05,7.000000000000001e-05,gross,0.44508965605258854
2023-07-20,NZDUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,0.62963,0.62684,7.000000000000001e-05,7.000000000000001e-05,half_spread,0.43948155533399813
2023-07-20,NZDUSD,Europe,ECB pre-fix,long USD,short,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,0.62963,0.62684,7.000000000000001e-05,7.000000000000001e-05,full_spread,0.4338740808090602
2023-07-20,USDCHF,Europe,ECB pre-fix,long USD,long,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,0.85622,0.86046,6.000000000000001e-05,6.000000000000001e-05,gross,0.4951998318189377
2023-07-20,USDCHF,Europe,ECB pre-fix,long USD,long,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,0.85622,0.86046,6.000000000000001e-05,6.000000000000001e-05,half_spread,0.4916788321168042
2023-07-20,USDCHF,Europe,ECB pre-fix,long USD,long,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,0.85622,0.86046,6.000000000000001e-05,6.000000000000001e-05,full_spread,0.48815807913300535
2023-07-20,USDCAD,Europe,ECB pre-fix,long USD,long,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,1.31427,1.31415,7.000000000000001e-05,7.000000000000001e-05,gross,-0.009130543952162729
2023-07-20,USDCAD,Europe,ECB pre-fix,long USD,long,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,1.31427,1.31415,7.000000000000001e-05,7.000000000000001e-05,half_spread,-0.011793305206941884
2023-07-20,USDCAD,Europe,ECB pre-fix,long USD,long,2023-07-20T06:00:00+00:00,2023-07-20T12:15:00+00:00,1.31427,1.31415,7.000000000000001e-05,7.000000000000001e-05,full_spread,-0.014455924646605833
