stage,score,threshold_bps,session_mask,weekdays,trend_days,stop_atr,target_r,management,train_return_pct,train_cagr_pct,train_profit_factor,train_win_rate_pct,train_max_drawdown_pct,train_sharpe,train_recovery,train_trades,train_expectancy_r,train_average_risk_pct,train_max_win_streak,train_max_loss_streak,train_stop_pct,train_target_pct,train_time_exit_pct,validation_return_pct,validation_cagr_pct,validation_profit_factor,validation_win_rate_pct,validation_max_drawdown_pct,validation_sharpe,validation_recovery,validation_trades,validation_expectancy_r,validation_average_risk_pct,validation_max_win_streak,validation_max_loss_streak,validation_stop_pct,validation_target_pct,validation_time_exit_pct
signal,-50.803619509467936,0.0,2,no-monday,0,3.0,0.0,none,-2.962364682115115,-1.0081255684458945,0.9772234613184739,43.558282208588956,26.566017193743818,-0.019986138892651016,-0.1115095522415283,326,-0.0026476279383793504,1.0,8,10,41.104294478527606,0.0,58.895705521472394,15.038634987015165,15.093993991402833,1.3375242771168496,53.333333333333336,9.444295138039804,1.1816016383551569,1.5923512307914263,120,0.12108703580135487,1.0,8,5,25.833333333333336,0.0,74.16666666666667
signal,-9719.0,0.0,2,no-monday,20,3.0,0.0,none,7.380329059127422,2.4887147841915924,1.0821973468710608,45.12820512820513,15.988389689308436,0.24863582713026489,0.4616055276700384,195,0.04355139377144214,0.9999999999999999,8,6,40.0,0.0,60.0,10.883810755071345,10.92315739023675,1.3665789398988513,52.32558139534884,5.2953931229518965,1.0330245387547128,2.0553357422884226,86,0.12441873619281835,1.0,8,4,24.418604651162788,0.0,75.5813953488372
signal,-9713.0,0.0,2,no-monday,50,3.0,0.0,none,7.479220831077438,2.626873738896407,1.0896872510721993,47.39583333333333,18.27411307189322,0.26954519936190735,0.40927955308435565,192,0.04378779426410029,0.9999999999999999,8,7,38.54166666666667,0.0,61.458333333333336,10.346552111887952,10.38386696075484,1.3042043389217242,52.63157894736842,7.269670755172686,0.9388242981589591,1.4232490659258443,95,0.10795171053910453,1.0,8,4,25.263157894736842,0.0,74.73684210526315
signal,-9680.0,0.0,2,no-monday,100,3.0,0.0,none,19.271026449368335,7.103120578685784,1.2170222625474718,49.0,19.073756917643824,0.6002066930332265,1.0103424580996956,200,0.09474408712754294,0.9999999999999999,8,7,38.0,0.0,62.0,15.038634987015165,15.093993991402833,1.3375242771168496,53.333333333333336,9.444295138039804,1.1816016383551569,1.5923512307914263,120,0.12108703580135487,1.0,8,5,25.833333333333336,0.0,74.16666666666667
signal,-9691.0,0.0,2,no-monday,200,3.0,0.0,none,10.28529162594738,5.907581254374228,1.1258232090677402,45.5026455026455,17.69741449081351,0.439676978512878,0.581174816879965,189,0.058497456851916735,0.9999999999999999,8,6,39.682539682539684,0.0,60.317460317460316,15.038634987015165,15.093993991402833,1.3375242771168496,53.333333333333336,9.444295138039804,1.1816016383551569,1.5923512307914263,120,0.12108703580135487,1.0,8,5,25.833333333333336,0.0,74.16666666666667
signal,-70.59437177861435,0.0,2,no-friday,0,3.0,0.0,none,-18.990489881716332,-6.825980543431354,0.8414686392734203,41.77215189873418,34.97489414556304,-0.5067848444401017,-0.542974906590975,316,-0.06132896919044384,1.0,10,13,37.65822784810127,0.0,62.34177215189873,21.174042705613537,21.25398804773402,1.4906917512402067,52.58620689655172,9.432622140527114,1.538348889015344,2.244767402972668,116,0.1704846285119469,0.9999999999999999,11,5,25.862068965517242,0.0,74.13793103448276
signal,-9730.0,0.0,2,no-friday,20,3.0,0.0,none,-5.240748642912729,-1.8412190907594717,0.9364090052488396,42.857142857142854,17.150471181747328,-0.14173871502855265,-0.3055746158443905,189,-0.02274433538390448,0.9999999999999999,6,7,37.56613756613756,0.0,62.43386243386243,17.939139453479847,18.005984576231484,1.6688503101922794,53.086419753086425,3.5896588933948648,1.5507617842686174,4.997449614638504,81,0.2087649014551612,0.9999999999999999,8,4,23.456790123456788,0.0,76.5432098765432
signal,-9724.0,0.0,2,no-friday,50,3.0,0.0,none,-2.339678800802203,-0.8474941286543358,0.9699003854729076,45.40540540540541,21.659858859079172,-0.04481270718512399,-0.10801911573036307,185,-0.007098518940440262,0.9999999999999999,10,7,37.2972972972973,0.0,62.70270270270271,13.842329183636526,13.89302384964688,1.4207670318727317,50.54945054945055,6.8938810740243,1.1647678771680903,2.0079152853091027,91,0.14747953475153452,0.9999999999999999,8,5,26.373626373626376,0.0,73.62637362637363
signal,-9691.0,0.0,2,no-friday,100,3.0,0.0,none,6.071498228454653,2.3217451202740547,1.0733602778209197,46.1139896373057,22.729615791543665,0.23812781212958667,0.26711838352822026,193,0.03659992119238462,0.9999999999999999,10,6,36.787564766839374,0.0,63.212435233160626,21.174042705613537,21.25398804773402,1.4906917512402067,52.58620689655172,9.432622140527114,1.538348889015344,2.244767402972668,116,0.1704846285119469,0.9999999999999999,11,5,25.862068965517242,0.0,74.13793103448276
signal,-9703.0,0.0,2,no-friday,200,3.0,0.0,none,-12.619187070234439,-7.409597032507643,0.8311172170082607,39.226519337016576,28.47418977177042,-0.5270865637408136,-0.44317984713107517,181,-0.06855208044367885,0.9999999999999999,5,13,41.43646408839779,0.0,58.5635359116022,21.174042705613537,21.25398804773402,1.4906917512402067,52.58620689655172,9.432622140527114,1.538348889015344,2.244767402972668,116,0.1704846285119469,0.9999999999999999,11,5,25.862068965517242,0.0,74.13793103448276
