timeframe_minutes,pivot_bars,minimum_leg_atr,structure_mode,reaction_mode,poc_tolerance_atr,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
60,2,3.5,1,2,0.05,12,0,0.0,2.5,6,1,115,40,75,34.78260869565217,0.6017167636899725,-13.530534568617112,-0.11765682233580098,-12.849717156619123,16.2034716898037,8715.028284338088,44,13,31,29.545454545454547,0.9063970265442537,-1.280927504086605,-0.029111988729241024,-1.4321230239478844,7.210731884270211,9856.787697605212,-11.153790758611342
60,2,3.5,1,2,0.05,12,0,0.0,2.5,6,0,115,40,75,34.78260869565217,0.6017167636899725,-13.530534568617112,-0.11765682233580098,-12.849717156619123,16.2034716898037,8715.028284338088,44,13,31,29.545454545454547,0.9063970265442537,-1.280927504086605,-0.029111988729241024,-1.4321230239478844,7.210731884270211,9856.787697605212,-11.153790758611342
60,2,3.5,1,2,0.05,12,0,0.0,3.0,6,1,115,40,75,34.78260869565217,0.6017167636899725,-13.530534568617112,-0.11765682233580098,-12.849717156619123,16.2034716898037,8715.028284338088,44,13,31,29.545454545454547,1.0160085851497807,0.21907249591339406,0.004978920361668047,0.017953047524454924,6.757808627477699,10001.795304752446,-11.153790758611342
60,2,3.5,1,2,0.15,12,0,0.1,2.0,6,1,128,45,83,35.15625,0.5749143012279944,-15.006471100506264,-0.11723805547270519,-14.119743896580783,17.5880348760133,8588.025610341921,45,14,31,31.11111111111111,0.8580409721214609,-1.933760187418311,-0.0429724486092958,-2.0440477321498673,7.670409081589165,9795.595226785013,-11.24639489772642
60,2,3.5,1,2,0.15,12,1,0.25,3.0,6,1,115,37,78,32.17391304347826,0.755676166684951,-13.831551166721106,-0.12027435797148787,-13.54086059469184,20.03523902598403,8645.913940530816,46,13,33,28.26086956521739,0.8962748760171717,-2.639738206024777,-0.05738561317445168,-2.9690125117669997,12.553756746577378,9703.0987488233,-11.33318304516692
60,2,3.5,1,2,0.15,12,0,0.0,2.0,6,0,128,46,82,35.9375,0.5954802730523778,-15.170965092857054,-0.11852316478794574,-14.29264368692673,17.89991136876362,8570.735631307327,45,14,31,31.11111111111111,0.8577054787996268,-1.9739853330080044,-0.04386634073351121,-2.086350875466103,7.826495409322311,9791.36491245339,-11.352486475166728
60,2,3.5,1,2,0.05,12,0,0.0,1.5,6,0,115,40,75,34.78260869565217,0.595255618331777,-13.750033514723581,-0.11956550882368332,-13.032161371500328,16.24836214851353,8696.783862849967,44,13,31,29.545454545454547,0.7577898082067679,-3.3145709477351533,-0.07533115790307167,-3.370804774513403,8.02822042759705,9662.91952254866,-11.360275125638557
60,2,3.5,1,2,0.05,12,0,0.0,1.5,6,1,115,40,75,34.78260869565217,0.595255618331777,-13.750033514723581,-0.11956550882368332,-13.032161371500328,16.24836214851353,8696.783862849967,44,13,31,29.545454545454547,0.7577898082067679,-3.3145709477351533,-0.07533115790307167,-3.370804774513403,8.02822042759705,9662.91952254866,-11.360275125638557
60,2,3.5,1,2,0.15,12,0,0.0,1.5,6,1,128,46,82,35.9375,0.5925659863817982,-15.280261471759403,-0.11937704274812033,-14.375011417831296,17.759202545443465,8562.49885821687,45,14,31,31.11111111111111,0.8192378483487063,-2.5076287766565533,-0.055725083925701184,-2.593086236916553,8.190417764742614,9740.691376308345,-11.435260315126136
60,2,3.5,1,2,0.15,12,0,0.0,1.5,6,0,128,46,82,35.9375,0.5925659863817982,-15.280261471759403,-0.11937704274812033,-14.375011417831296,17.759202545443465,8562.49885821687,45,14,31,31.11111111111111,0.8192378483487063,-2.5076287766565533,-0.055725083925701184,-2.593086236916553,8.190417764742614,9740.691376308345,-11.435260315126136
60,2,3.5,1,2,0.15,12,0,0.25,1.5,6,0,131,46,85,35.11450381679389,0.576004708518387,-15.692373858332804,-0.11978911342238782,-14.716854529018587,17.948340997258754,8528.314547098142,45,14,31,31.11111111111111,0.8496953168020313,-1.946791536413597,-0.04326203414252438,-2.037193425575101,7.436401713597894,9796.28065744249,-11.520938245388622
60,2,3.5,1,2,0.15,12,0,0.25,1.5,6,1,131,46,85,35.11450381679389,0.576004708518387,-15.692373858332804,-0.11978911342238782,-14.716854529018587,17.948340997258754,8528.314547098142,45,14,31,31.11111111111111,0.8496953168020313,-1.946791536413597,-0.04326203414252438,-2.037193425575101,7.436401713597894,9796.28065744249,-11.520938245388622
60,2,3.5,1,2,0.15,12,0,0.0,2.0,6,1,128,45,83,35.15625,0.5862249370465806,-15.529183822392099,-0.12132174861243827,-14.59864948241293,18.193037933527982,8540.135051758707,45,14,31,31.11111111111111,0.8577054787996268,-1.9739853330080044,-0.04386634073351121,-2.086350875466103,7.826495409322311,9791.36491245339,-11.668443123513436
60,3,3.5,1,2,0.15,12,0,0.0,2.5,24,0,123,46,77,37.39837398373984,0.7392085422449933,-15.027311534986968,-0.12217326451208917,-14.468213836415455,23.264867523008267,8553.178616358455,54,19,35,35.18518518518518,0.7518698866657096,-6.54065459279249,-0.12112323319986092,-6.607537193387847,9.946579508343948,9339.246280661215,-11.734068099576179
60,2,3.5,1,2,0.05,12,0,0.1,1.0,6,1,115,40,75,34.78260869565217,0.5587002886297431,-14.048596830484001,-0.1221617115694261,-13.252071105690778,15.836683889690137,8674.792889430923,44,13,31,29.545454545454547,0.597306487562604,-5.411573844142555,-0.12299031463960351,-5.34789381705989,8.546527136622222,9465.210618294012,-11.75116567110524
60,2,3.5,1,2,0.05,12,0,0.1,1.0,6,0,115,40,75,34.78260869565217,0.5587002886297431,-14.048596830484001,-0.1221617115694261,-13.252071105690778,15.836683889690137,8674.792889430923,44,13,31,29.545454545454547,0.597306487562604,-5.411573844142555,-0.12299031463960351,-5.34789381705989,8.546527136622222,9465.210618294012,-11.75116567110524
60,3,3.5,1,2,0.15,12,0,0.0,3.0,24,0,123,46,77,37.39837398373984,0.7531313664411124,-14.225051298233023,-0.1156508235628701,-13.802813208400744,23.069734632746922,8619.718679159925,54,19,35,35.18518518518518,0.7445425133988728,-6.733802522186594,-0.12470004670715916,-6.788885435202296,10.102085004184188,9321.11145647977,-11.964370403359737
60,3,3.5,1,2,0.05,12,0,0.25,1.5,6,1,129,45,84,34.883720930232556,0.5738422235096975,-15.96301655717662,-0.12374431439671797,-14.940318845915412,19.675587180584486,8505.96811540846,58,20,38,34.48275862068966,0.641684127701508,-5.766302843683922,-0.09941901454627453,-5.7022719475865795,9.422699085110658,9429.772805241342,-11.999528479096899
60,3,3.5,1,2,0.05,12,0,0.25,1.5,6,0,129,45,84,34.883720930232556,0.5738422235096975,-15.96301655717662,-0.12374431439671797,-14.940318845915412,19.675587180584486,8505.96811540846,58,20,38,34.48275862068966,0.641684127701508,-5.766302843683922,-0.09941901454627453,-5.7022719475865795,9.422699085110658,9429.772805241342,-11.999528479096899
60,3,3.5,1,2,0.05,12,0,0.0,2.0,6,1,128,45,83,35.15625,0.5986461308800922,-15.823225861282594,-0.12361895204127027,-14.85457880478056,20.00809392651589,8514.542119521944,58,20,38,34.48275862068966,0.5753244236826472,-7.191750004583156,-0.12399568973419234,-7.035416114605175,9.713571353965369,9296.458388539482,-12.04165201725432
