date,side,asia_open,asia_high,asia_low,london_open,ny_open,or_high,or_low,or_range,trend_points,london_agrees,proximity_points,entry,initial_stop,target,exit,exit_time_utc,exit_reason,result_r
2023-02-27,LONG,11974.51,12022.73,11973.57,12014.9,12110.36,12119.93,12086.9,33.030000000000655,135.85000000000036,True,97.20000000000073,12095.810000000001,12055.810000000001,12255.810000000001,12095.810000000001,2023-02-27T15:36:00+00:00,stop,0.0
2023-03-03,LONG,12027.02,12040.64,11996.12,12007.47,12116.38,12126.47,12093.29,33.17999999999847,89.35999999999876,True,85.82999999999993,12127.349999999999,12087.349999999999,12287.349999999999,12127.349999999999,2023-03-03T15:06:00+00:00,stop,0.0
2023-03-06,LONG,12265.5,12363.07,12262.93,12328.37,12348.59,12381.03,12339.8,41.23000000000138,83.09000000000015,True,17.960000000000946,12374.77,12333.539999999999,12539.690000000006,12374.77,2023-03-06T17:50:00+00:00,stop,0.0
2023-03-14,LONG,11952.92,12005.27,11925.32,11971.94,12078.99,12151.3,12073.32,77.97999999999956,126.06999999999971,True,146.02999999999884,12139.09,12061.11,12451.009999999998,12139.09,2023-03-14T17:15:00+00:00,stop,0.0
2023-03-21,LONG,12569.46,12609.56,12551.6,12583.58,12649.2,12687.49,12648.39,39.100000000000364,79.7400000000016,True,77.93000000000029,12663.96,12623.96,12823.96,12663.96,2023-03-21T14:05:00+00:00,stop,0.0
2023-03-23,LONG,12586.49,12677.6,12578.81,12668.08,12729.04,12764.93,12721.48,43.45000000000073,142.5500000000011,True,87.32999999999993,12752.05,12708.599999999999,12925.850000000002,12752.05,2023-03-23T18:06:00+00:00,stop,0.0
2023-03-29,LONG,12634.76,12703.86,12625.93,12702.89,12773.29,12803.73,12767.0,36.72999999999956,138.53000000000065,True,99.86999999999898,12797.01,12757.01,12957.01,12757.01,2023-03-29T14:37:00+00:00,stop,-1.0
2023-03-30,LONG,12847.52,12881.52,12818.21,12882.47,12951.97,12961.93,12923.01,38.92000000000007,104.44999999999891,True,80.40999999999985,12935.5,12895.5,13095.5,12935.5,2023-03-30T14:10:00+00:00,stop,0.0
2023-04-12,LONG,12985.01,12996.07,12948.41,12957.79,13057.46,13080.45,12983.08,97.3700000000008,72.44999999999891,True,84.38000000000102,12993.31,12895.939999999999,13382.790000000003,12895.939999999999,2023-04-12T15:07:00+00:00,stop,-1.0
2023-04-13,LONG,12842.26,12908.84,12826.33,12902.58,12927.65,12979.53,12920.54,58.98999999999978,85.38999999999942,True,70.69000000000051,12960.609999999999,12901.619999999999,13196.569999999998,13105.97,2023-04-13T19:58:00+00:00,time,2.4641464655026466
2023-04-18,LONG,13087.37,13108.73,13069.38,13098.33,13187.16,13189.84,13165.36,24.479999999999563,99.78999999999905,True,81.11000000000058,13181.44,13141.44,13341.44,13141.44,2023-04-18T14:02:00+00:00,stop,-1.0
2023-04-27,LONG,12877.34,12914.47,12860.38,12912.73,12966.13,12977.11,12938.55,38.56000000000131,88.78999999999905,True,62.64000000000124,12955.179999999998,12915.179999999998,13115.179999999998,13115.179999999998,2023-04-27T17:32:00+00:00,target,4.0
2023-05-05,LONG,13016.31,13049.01,13011.29,13042.67,13071.6,13103.3,13059.11,44.18999999999869,55.29000000000087,True,54.289999999999054,13100.04,13055.850000000002,13276.799999999996,13276.799999999996,2023-05-05T18:51:00+00:00,target,4.0
2023-05-10,LONG,13210.49,13230.49,13204.09,13226.37,13311.73,13360.66,13267.39,93.27000000000044,101.23999999999978,True,130.17000000000007,13305.3,13212.029999999999,13678.380000000001,13212.01,2023-05-10T17:39:00+00:00,stop,-1.000214431221171
2023-05-15,LONG,13311.64,13383.09,13300.82,13381.86,13367.64,13368.62,13341.83,26.790000000000873,56.0,False,14.469999999999345,13370.71,13330.71,13530.71,13330.71,2023-05-15T13:53:00+00:00,stop,-1.0
2023-05-25,LONG,13812.6,13840.48,13769.16,13836.6,13921.53,13931.04,13830.23,100.81000000000131,108.93000000000029,True,90.56000000000131,13867.8,13766.989999999998,14271.040000000005,13941.45,2023-05-25T19:58:00+00:00,time,0.7305822835036256
2023-05-30,LONG,14370.52,14385.82,14352.15,14379.58,14484.38,14532.2,14449.81,82.39000000000124,113.85999999999876,True,146.38000000000102,14499.150000000001,14416.76,14828.710000000006,14416.76,2023-05-30T13:53:00+00:00,stop,-1.0
2023-06-09,LONG,14497.98,14502.39,14471.0,14485.56,14548.8,14616.82,14542.4,74.42000000000007,50.81999999999971,True,114.43000000000029,14612.67,14538.25,14910.35,14538.25,2023-06-09T15:29:00+00:00,stop,-1.0
2023-06-12,LONG,14554.74,14610.13,14553.8,14608.14,14624.51,14637.81,14601.57,36.23999999999978,69.77000000000044,True,27.68000000000029,14624.51,14584.51,14784.51,14584.51,2023-06-12T14:12:00+00:00,stop,-1.0
2023-06-13,LONG,14821.59,14900.27,14817.85,14891.89,14919.08,14950.56,14885.87,64.68999999999869,97.48999999999978,True,50.289999999999054,14911.18,14846.490000000002,15169.939999999995,14846.490000000002,2023-06-13T13:48:00+00:00,stop,-1.0
2023-06-16,LONG,15182.59,15203.59,15139.64,15184.73,15294.98,15298.63,15175.95,122.67999999999847,112.38999999999942,True,95.03999999999905,15184.01,15061.330000000002,15674.729999999994,15094.59,2023-06-16T19:58:00+00:00,time,-0.7288881643299738
2023-06-30,LONG,14953.7,15005.79,14951.98,14977.39,15102.28,15150.6,15090.75,59.850000000000364,148.57999999999993,True,144.8099999999995,15153.9,15094.05,15393.300000000001,15153.9,2023-06-30T15:40:00+00:00,stop,0.0
2023-07-12,LONG,15132.4,15163.97,15127.99,15149.57,15303.36,15320.47,15283.04,37.42999999999847,170.96000000000095,True,156.5,15310.99,15270.99,15470.99,15310.99,2023-07-12T15:34:00+00:00,stop,0.0
2023-07-13,LONG,15342.01,15399.67,15340.85,15380.07,15450.64,15488.01,15426.01,62.0,108.6299999999992,True,88.34000000000015,15481.970000000001,15419.970000000001,15729.970000000001,15581.66,2023-07-13T19:59:00+00:00,time,1.6079032258064305
2023-07-19,LONG,15846.05,15872.92,15837.43,15870.53,15899.4,15921.91,15863.62,58.289999999999054,53.350000000000364,True,48.98999999999978,15902.67,15844.380000000001,16135.829999999996,15844.380000000001,2023-07-19T16:31:00+00:00,stop,-1.0
2023-07-21,LONG,15484.31,15509.82,15444.9,15509.43,15576.06,15607.0,15540.86,66.13999999999942,91.75,True,97.18000000000029,15572.64,15506.5,15837.199999999997,15506.5,2023-07-21T14:00:00+00:00,stop,-1.0
2023-07-27,LONG,15545.98,15639.35,15537.64,15620.16,15740.06,15799.25,15728.7,70.54999999999927,194.07999999999993,True,159.89999999999964,15803.13,15732.58,16085.329999999996,15732.58,2023-07-27T14:21:00+00:00,stop,-1.0
2023-07-28,LONG,15478.77,15575.58,15453.44,15538.43,15638.38,15698.43,15619.62,78.80999999999949,159.60999999999876,True,122.85000000000036,15683.9,15605.09,15999.139999999998,15683.9,2023-07-28T17:44:00+00:00,stop,0.0
2023-08-04,LONG,15373.7,15483.6,15363.42,15457.38,15432.22,15502.36,15416.56,85.80000000000109,58.51999999999862,False,18.76000000000022,15428.16,15342.359999999999,15771.360000000004,15342.359999999999,2023-08-04T14:03:00+00:00,stop,-1.0
2023-08-10,LONG,15143.88,15191.38,15135.77,15175.25,15231.22,15282.69,15201.12,81.56999999999971,87.34000000000015,True,91.31000000000131,15254.82,15173.25,15581.099999999999,15254.82,2023-08-10T14:45:00+00:00,stop,0.0
2023-08-22,LONG,14921.13,14955.96,14898.09,14953.21,15045.74,15047.43,14972.19,75.23999999999978,124.61000000000058,True,91.47000000000116,15004.66,14929.42,15305.619999999999,14929.42,2023-08-22T14:34:00+00:00,stop,-1.0
2023-08-28,LONG,14981.94,14997.19,14943.04,14969.0,15068.96,15095.3,15005.64,89.65999999999985,87.01999999999862,True,98.10999999999876,15039.310000000001,14949.650000000001,15397.95,15064.24,2023-08-28T19:59:00+00:00,time,0.2780504126700704
2023-09-01,LONG,15505.58,15536.37,15481.18,15499.01,15609.48,15625.97,15513.34,112.6299999999992,103.89999999999964,True,89.59999999999854,15534.51,15421.880000000001,15985.029999999997,15498.82,2023-09-01T19:58:00+00:00,time,-0.316878273994502
2023-09-11,LONG,15302.21,15375.82,15299.51,15369.03,15431.44,15456.57,15385.64,70.93000000000029,129.23000000000138,True,80.75,15392.86,15321.93,15676.580000000002,15487.66,2023-09-11T19:59:00+00:00,time,1.3365289722261227
2023-09-14,LONG,15380.19,15447.23,15377.47,15432.51,15437.93,15453.94,15399.86,54.07999999999993,57.73999999999978,True,6.710000000000946,15429.19,15375.11,15645.51,15375.11,2023-09-14T13:53:00+00:00,stop,-1.0
2023-09-22,LONG,14685.71,14743.82,14667.59,14734.5,14767.32,14768.75,14718.59,50.159999999999854,81.61000000000058,True,24.93000000000029,14738.03,14687.87,14938.67,14738.03,2023-09-22T18:08:00+00:00,stop,0.0
2023-09-29,LONG,14737.57,14767.68,14674.78,14760.72,14843.9,14855.9,14824.38,31.520000000000437,106.32999999999993,True,88.21999999999935,14843.550000000001,14803.550000000001,15003.550000000001,14843.550000000001,2023-09-29T14:23:00+00:00,stop,0.0
2023-11-02,LONG,14684.44,14742.34,14683.74,14716.27,14842.57,14876.5,14828.69,47.80999999999949,158.1299999999992,True,134.15999999999985,14862.37,14814.560000000001,15053.609999999999,14814.560000000001,2023-11-02T14:07:00+00:00,stop,-1.0
2023-11-03,LONG,14856.77,14894.28,14856.77,14879.78,14977.44,15018.92,14966.58,52.340000000000146,120.67000000000007,True,124.63999999999942,15023.710000000001,14971.37,15233.070000000002,15023.710000000001,2023-11-03T14:06:00+00:00,stop,0.0
2023-11-07,LONG,15148.57,15156.43,15118.74,15122.43,15209.25,15220.51,15160.37,60.13999999999942,60.68000000000029,True,64.07999999999993,15204.53,15144.390000000001,15445.089999999998,15307.64,2023-11-07T20:59:00+00:00,time,1.7144995011639468
2023-11-10,LONG,15191.64,15212.15,15151.29,15205.71,15269.14,15321.16,15246.96,74.20000000000073,77.5,True,109.01000000000022,15325.42,15251.22,15622.220000000003,15525.64,2023-11-10T20:58:00+00:00,time,2.69838274932611
2023-11-15,LONG,15848.12,15884.6,15840.71,15863.14,15903.94,15918.72,15880.76,37.95999999999913,55.81999999999971,True,34.11999999999898,15893.300000000001,15853.300000000001,16053.300000000001,15853.300000000001,2023-11-15T14:53:00+00:00,stop,-1.0
2023-11-22,LONG,15923.7,15944.57,15903.91,15918.65,16030.16,16132.3,16030.16,102.13999999999942,106.45999999999913,True,187.72999999999956,16106.890000000001,16004.750000000002,16515.449999999997,16004.750000000002,2023-11-22T14:56:00+00:00,stop,-1.0
2023-11-29,LONG,16026.15,16062.3,16017.19,16037.93,16123.77,16182.77,16122.99,59.780000000000655,97.6200000000008,True,120.47000000000116,16169.949999999999,16110.169999999998,16409.07,16110.169999999998,2023-11-29T15:07:00+00:00,stop,-1.0
2023-12-06,LONG,15884.6,15978.21,15881.88,15964.44,16023.34,16027.26,15926.69,100.56999999999971,138.73999999999978,True,49.05000000000109,15941.650000000001,15841.080000000002,16343.93,15841.080000000002,2023-12-06T18:06:00+00:00,stop,-1.0
2023-12-07,LONG,15803.41,15817.29,15783.71,15806.54,15923.79,15971.45,15896.98,74.47000000000116,120.38000000000102,True,154.15999999999985,15946.130000000001,15871.66,16244.010000000006,16027.22,2023-12-07T20:59:00+00:00,time,1.0888948569893522
2023-12-15,LONG,16543.96,16608.64,16539.4,16605.18,16596.49,16648.33,16587.1,61.2300000000032,52.530000000002474,False,39.69000000000233,16646.390000000003,16585.16,16891.310000000016,16585.16,2023-12-15T18:41:00+00:00,stop,-1.0
2023-12-21,LONG,16614.76,16690.67,16614.76,16685.74,16742.97,16778.56,16723.1,55.460000000002765,128.21000000000276,True,87.89000000000306,16755.99,16700.53,16977.830000000013,16700.53,2023-12-21T15:05:00+00:00,stop,-1.0
2024-01-12,LONG,16814.9,16827.36,16778.27,16782.54,16870.56,16899.87,16835.16,64.70999999999913,55.659999999999854,True,72.5099999999984,16899.7,16834.99,17158.539999999997,16834.99,2024-01-12T15:00:00+00:00,stop,-1.0
2024-01-18,LONG,16730.82,16775.15,16710.55,16767.16,16869.7,16927.41,16869.7,57.70999999999913,138.88000000000102,True,152.2599999999984,16906.27,16848.56,17137.109999999997,16906.27,2024-01-18T17:04:00+00:00,stop,0.0
2024-01-19,LONG,16991.2,17069.34,16986.16,17063.64,17068.23,17086.16,17044.94,41.220000000001164,77.02999999999884,True,16.81999999999971,17073.19,17031.969999999998,17238.070000000003,17238.070000000003,2024-01-19T18:35:00+00:00,target,4.0
2024-01-22,LONG,17354.88,17454.33,17354.88,17419.8,17411.79,17466.97,17375.05,91.92000000000189,56.909999999999854,False,12.639999999999418,17390.17,17298.249999999996,17757.850000000006,17345.93,2024-01-22T20:59:00+00:00,time,-0.48128807658830564
2024-01-24,LONG,17446.22,17527.92,17444.97,17520.4,17580.54,17582.14,17526.84,55.29999999999927,134.3199999999997,True,54.220000000001164,17546.05,17490.75,17767.249999999996,17546.05,2024-01-24T19:21:00+00:00,stop,0.0
2024-01-25,LONG,17509.54,17540.57,17481.84,17520.99,17613.77,17617.46,17566.98,50.47999999999956,104.22999999999956,True,76.88999999999942,17583.16,17532.68,17785.079999999998,17583.16,2024-01-25T17:06:00+00:00,stop,0.0
2024-01-29,LONG,17383.87,17461.22,17360.2,17460.99,17450.77,17486.59,17433.09,53.5,66.90000000000146,False,25.36999999999898,17475.39,17421.89,17689.39,17608.78,2024-01-29T20:59:00+00:00,time,2.4932710280373724
2024-02-07,LONG,17572.27,17635.94,17554.82,17565.56,17695.09,17698.76,17644.96,53.79999999999927,122.81999999999971,True,62.81999999999971,17657.06,17603.260000000002,17872.26,17761.86,2024-02-07T20:58:00+00:00,time,1.9479553903345852
2024-02-09,LONG,17784.33,17813.5,17779.55,17812.9,17835.88,17837.78,17802.56,35.219999999997526,51.54999999999927,True,24.279999999998836,17830.699999999997,17790.699999999997,17990.699999999997,17990.699999999997,2024-02-09T19:44:00+00:00,target,4.0
2024-02-14,LONG,17640.05,17678.07,17605.09,17674.26,17725.21,17753.93,17678.61,75.31999999999971,85.15999999999985,True,75.86000000000058,17710.37,17635.05,18011.649999999998,17635.05,2024-02-14T17:02:00+00:00,stop,-1.0
2024-02-19,LONG,17677.86,17750.52,17677.86,17704.51,17736.09,17754.34,17732.33,22.0099999999984,58.22999999999956,True,3.819999999999709,17747.32,17707.32,17907.32,17738.36,2024-02-19T17:58:00+00:00,time,-0.22399999999997816
2024-02-22,LONG,17658.92,17795.53,17626.38,17792.57,17848.14,17870.32,17816.42,53.900000000001455,189.22000000000116,True,74.79000000000087,17858.469999999998,17804.569999999996,18074.070000000003,17858.469999999998,2024-02-22T14:54:00+00:00,stop,0.0
2024-02-23,LONG,17977.09,18009.55,17970.71,17999.86,18060.52,18097.88,18052.6,45.280000000002474,83.43000000000029,True,88.33000000000175,18098.4,18053.12,18279.52000000001,18053.12,2024-02-23T14:56:00+00:00,stop,-1.0
2024-02-27,LONG,17914.53,17950.22,17896.31,17944.45,17983.78,17992.72,17907.76,84.96000000000276,69.25,True,42.5,17926.789999999997,17841.829999999994,18266.63000000001,17983.1,2024-02-27T20:58:00+00:00,time,0.6627824858757001
2024-02-29,LONG,17835.92,17895.68,17831.45,17854.5,17994.86,18035.63,17985.97,49.659999999999854,158.94000000000233,True,139.95000000000073,18012.63,17962.97,18211.27,17962.97,2024-02-29T15:13:00+00:00,stop,-1.0
2024-03-06,LONG,17964.18,17989.71,17927.96,17985.51,18088.39,18108.88,18053.53,55.35000000000218,124.20999999999913,True,119.17000000000189,18088.370000000003,18033.02,18309.77000000001,18033.02,2024-03-06T14:57:00+00:00,stop,-1.0
2024-03-07,LONG,18029.88,18030.95,17917.05,17934.83,18165.53,18207.09,18146.86,60.22999999999956,135.64999999999782,True,176.13999999999942,18149.29,18089.06,18390.21,18304.58,2024-03-07T20:58:00+00:00,time,2.5782832475510875
2024-03-12,LONG,18007.12,18095.79,18007.12,18080.1,18066.15,18092.65,17957.04,135.61000000000058,59.030000000002474,False,3.139999999999418,17961.48,17825.87,18503.920000000002,18232.15,2024-03-12T19:58:00+00:00,time,1.9959442518988328
2024-03-18,LONG,17851.04,17939.56,17836.33,17927.92,18059.03,18118.67,18052.07,66.59999999999854,207.98999999999796,True,179.10999999999694,18107.5,18040.9,18373.899999999994,18040.9,2024-03-18T16:50:00+00:00,stop,-1.0
2024-03-21,LONG,18315.58,18411.68,18306.1,18411.0,18467.58,18486.04,18433.49,52.54999999999927,152.0,True,74.36000000000058,18451.87,18399.32,18662.069999999996,18399.32,2024-03-21T14:41:00+00:00,stop,-1.0
2024-03-27,LONG,18269.14,18317.06,18261.74,18292.75,18359.03,18363.72,18281.14,82.58000000000175,89.88999999999942,True,46.659999999999854,18290.65,18208.07,18620.97000000001,18208.07,2024-03-27T14:02:00+00:00,stop,-1.0
2024-04-04,LONG,18202.13,18297.0,18191.78,18235.06,18352.24,18378.72,18339.8,38.92000000000189,150.11000000000058,True,81.72000000000116,18353.88,18313.88,18513.88,18313.88,2024-04-04T14:22:00+00:00,stop,-1.0
2024-04-09,LONG,18141.9,18151.66,18112.6,18145.2,18217.38,18229.25,18170.56,58.68999999999869,75.47999999999956,True,77.59000000000015,18210.350000000002,18151.660000000003,18445.109999999997,18151.660000000003,2024-04-09T14:27:00+00:00,stop,-1.0
2024-04-11,LONG,18011.94,18049.34,17975.66,18025.89,18099.57,18104.98,18055.0,49.97999999999956,87.63000000000102,True,55.63999999999942,18072.879999999997,18022.899999999998,18272.799999999996,18022.899999999998,2024-04-11T14:15:00+00:00,stop,-1.0
2024-04-15,LONG,18008.73,18117.56,18008.73,18103.59,18177.51,18178.46,18102.99,75.46999999999753,168.77999999999884,True,60.89999999999782,18152.6,18077.13,18454.47999999999,18077.13,2024-04-15T14:10:00+00:00,stop,-1.0
2024-04-17,LONG,17750.07,17786.82,17626.51,17673.52,17806.14,17807.04,17761.91,45.13000000000102,56.06999999999971,True,20.220000000001164,17785.14,17740.01,17965.660000000003,17740.01,2024-04-17T13:51:00+00:00,stop,-1.0
2024-04-22,LONG,17103.6,17170.59,17060.29,17164.9,17153.81,17172.79,17130.41,42.38000000000102,50.210000000002765,False,2.2000000000007276,17159.16,17116.78,17328.680000000004,17116.78,2024-04-22T14:20:00+00:00,stop,-1.0
2024-04-23,LONG,17232.28,17238.37,17153.26,17219.55,17297.21,17345.81,17282.57,63.2400000000016,64.93000000000029,True,107.44000000000233,17319.36,17256.12,17572.320000000007,17470.06,2024-04-23T19:59:00+00:00,time,2.3829854522453653
2024-04-29,LONG,17749.66,17808.61,17740.04,17777.85,17808.13,17835.09,17719.9,115.18999999999869,58.470000000001164,True,26.479999999999563,17736.25,17621.06,18197.009999999995,17796.56,2024-04-29T19:59:00+00:00,time,0.5235697543189686
2024-05-02,LONG,17393.82,17455.51,17381.59,17431.58,17476.07,17493.39,17410.9,82.48999999999796,82.25,True,37.88000000000102,17437.059999999998,17354.57,17767.01999999999,17354.57,2024-05-02T14:01:00+00:00,stop,-1.0
2024-05-03,LONG,17639.8,17702.53,17619.23,17630.54,17855.1,17874.26,17815.59,58.669999999998254,215.29999999999927,True,171.72999999999956,17873.32,17814.65,18107.999999999993,17873.32,2024-05-03T14:01:00+00:00,stop,0.0
2024-05-10,LONG,18125.32,18162.23,18121.11,18161.78,18180.06,18237.77,18164.75,73.02000000000044,54.7400000000016,True,75.54000000000087,18230.39,18157.37,18522.47,18157.37,2024-05-10T14:19:00+00:00,stop,-1.0
2024-05-13,LONG,18157.02,18215.92,18145.01,18205.7,18247.69,18250.37,18180.81,69.55999999999767,90.66999999999825,True,34.45000000000073,18191.120000000003,18121.560000000005,18469.359999999993,18209.87,2024-05-13T19:59:00+00:00,time,0.2695514663599337
2024-05-15,LONG,18320.51,18354.85,18317.44,18330.16,18427.13,18447.64,18408.21,39.43000000000029,106.62000000000262,True,92.79000000000087,18420.96,18380.96,18580.96,18380.96,2024-05-15T13:50:00+00:00,stop,-1.0
2024-05-23,LONG,18806.21,18909.98,18781.79,18882.85,18919.99,18920.54,18851.11,69.43000000000029,113.78000000000247,True,10.56000000000131,18869.39,18799.96,19147.11,18799.96,2024-05-23T13:52:00+00:00,stop,-1.0
2024-05-24,LONG,18623.98,18674.01,18623.98,18637.18,18705.14,18719.27,18676.62,42.650000000001455,81.15999999999985,True,45.26000000000204,18717.73,18675.079999999998,18888.330000000005,18816.11,2024-05-24T19:59:00+00:00,time,2.3066822977725128
2024-06-03,LONG,18564.27,18650.83,18515.13,18638.41,18690.65,18724.9,18674.85,50.05000000000291,126.38000000000102,True,74.06999999999971,18708.120000000003,18658.07,18908.320000000014,18658.07,2024-06-03T13:51:00+00:00,stop,-1.0
2024-06-05,LONG,18693.24,18746.31,18677.48,18709.04,18828.01,18832.02,18794.76,37.26000000000204,134.7699999999968,True,85.70999999999913,18816.58,18776.58,18976.58,18976.58,2024-06-05T16:50:00+00:00,target,4.0
2024-06-25,LONG,19527.21,19581.51,19516.79,19553.21,19600.25,19611.09,19563.27,47.81999999999971,73.04000000000087,True,29.580000000001746,19598.43,19550.61,19789.71,19741.16,2024-06-25T19:59:00+00:00,time,2.9847344207444673
2024-07-05,LONG,20158.9,20253.42,20155.0,20237.45,20236.33,20288.05,20235.25,52.79999999999927,77.43000000000029,False,34.63000000000102,20269.0,20216.2,20480.199999999997,20269.0,2024-07-05T14:09:00+00:00,stop,0.0
2024-07-10,LONG,20497.09,20526.2,20494.81,20510.82,20566.56,20576.04,20530.1,45.94000000000233,69.47000000000116,True,49.840000000000146,20567.36,20521.42,20751.12000000001,20521.42,2024-07-10T15:01:00+00:00,stop,-1.0
2024-07-18,LONG,19859.31,19990.4,19853.61,19969.56,19968.76,19975.94,19867.18,108.7599999999984,109.44999999999709,False,14.460000000002765,19872.64,19763.88,20307.679999999993,19763.88,2024-07-18T14:36:00+00:00,stop,-1.0
2024-07-22,LONG,19576.24,19681.76,19560.68,19655.53,19795.3,19819.61,19723.95,95.65999999999985,219.05999999999767,True,137.85000000000218,19801.61,19705.95,20184.25,19705.95,2024-07-22T15:23:00+00:00,stop,-1.0
2024-07-26,LONG,18865.64,18975.15,18856.06,18948.65,19024.32,19025.93,18940.08,85.84999999999854,158.6800000000003,True,50.779999999998836,19001.620000000003,18915.770000000004,19345.019999999997,18915.770000000004,2024-07-26T14:08:00+00:00,stop,-1.0
2024-07-29,LONG,19046.18,19204.52,19041.24,19191.74,19155.97,19212.7,19093.55,119.15000000000146,109.79000000000087,False,8.180000000000291,19215.04,19095.89,19691.640000000007,19095.89,2024-07-29T14:59:00+00:00,stop,-1.0
2024-07-30,LONG,19089.55,19107.98,18950.04,19082.25,19161.94,19192.99,19130.06,62.93000000000029,72.38999999999942,True,85.01000000000204,19138.48,19075.55,19390.2,19075.55,2024-07-30T14:01:00+00:00,stop,-1.0
2024-07-31,LONG,18748.08,19099.79,18736.83,19089.48,19247.26,19286.18,19186.05,100.13000000000102,499.17999999999665,True,186.38999999999942,19208.25,19108.12,19608.770000000004,19369.15,2024-07-31T19:59:00+00:00,time,1.6069110156796147
2024-08-07,LONG,17939.12,18336.34,17939.12,18218.33,18354.36,18440.02,18339.33,100.68999999999869,415.2400000000016,True,103.68000000000029,18424.11,18323.420000000002,18826.869999999995,18323.420000000002,2024-08-07T14:19:00+00:00,stop,-1.0
2024-08-08,LONG,17792.17,17981.55,17648.17,17942.15,18128.54,18145.1,18034.59,110.5099999999984,336.3700000000026,True,163.54999999999927,18040.37,17929.86,18482.409999999993,18415.24,2024-08-08T19:59:00+00:00,time,3.392181703013375
2024-08-12,LONG,18501.31,18576.83,18427.07,18538.98,18553.24,18582.04,18468.72,113.31999999999971,51.93000000000029,True,5.209999999999127,18478.18,18364.86,18931.46,18554.62,2024-08-12T19:59:00+00:00,time,0.6745499470525846
2024-08-13,LONG,18553.33,18658.12,18542.71,18656.5,18735.94,18799.1,18730.31,68.78999999999724,182.60999999999694,True,140.97999999999956,18779.46,18710.670000000002,19054.619999999988,19013.56,2024-08-13T19:59:00+00:00,time,3.4031109172846574
2024-08-15,LONG,19056.24,19135.83,19012.87,19082.78,19264.87,19307.28,19249.3,57.97999999999956,208.62999999999738,True,171.4499999999971,19290.43,19232.45,19522.35,19495.63,2024-08-15T19:59:00+00:00,time,3.5391514315281523
2024-08-22,LONG,19850.55,19873.39,19796.41,19845.97,19927.86,19957.12,19903.73,53.38999999999942,77.31000000000131,True,83.72999999999956,19923.74,19870.350000000002,20137.3,19870.350000000002,2024-08-22T14:06:00+00:00,stop,-1.0
2024-08-23,LONG,19550.54,19633.56,19550.54,19626.79,19688.62,19697.55,19640.56,56.98999999999796,138.0799999999981,True,63.98999999999796,19657.56,19600.570000000003,19885.519999999993,19657.56,2024-08-23T14:48:00+00:00,stop,0.0
2024-08-30,LONG,19407.24,19443.29,19350.59,19435.02,19514.55,19531.37,19470.04,61.32999999999811,107.30999999999767,True,88.07999999999811,19518.05,19456.72,19763.36999999999,19518.05,2024-08-30T14:15:00+00:00,stop,0.0
2024-09-09,LONG,18405.29,18565.89,18369.97,18557.82,18611.65,18655.59,18588.04,67.54999999999927,206.36000000000058,True,89.70000000000073,18638.53,18570.98,18908.729999999996,18570.98,2024-09-09T14:30:00+00:00,stop,-1.0
2024-09-11,LONG,18826.54,18844.29,18693.4,18776.92,18888.63,18891.91,18795.65,96.2599999999984,62.090000000000146,True,47.61999999999898,18837.43,18741.170000000002,19222.469999999994,18741.170000000002,2024-09-11T14:00:00+00:00,stop,-1.0
2024-09-17,LONG,19423.79,19472.19,19400.1,19459.54,19560.73,19594.02,19523.96,70.06000000000131,136.9399999999987,True,121.83000000000175,19558.489999999998,19488.429999999997,19838.730000000003,19488.429999999997,2024-09-17T13:54:00+00:00,stop,-1.0
2024-09-19,LONG,19424.91,19700.9,19416.9,19693.15,19832.85,19852.78,19784.69,68.09000000000015,407.9399999999987,True,151.87999999999738,19816.28,19748.19,20088.64,19748.19,2024-09-19T13:51:00+00:00,stop,-1.0
2024-09-24,LONG,19858.03,19931.93,19815.97,19921.18,19926.89,19944.56,19887.97,56.590000000000146,68.86000000000058,True,12.630000000001019,19901.120000000003,19844.530000000002,20127.480000000003,19844.530000000002,2024-09-24T14:00:00+00:00,stop,-1.0
2024-09-26,LONG,20040.52,20260.66,20029.9,20254.78,20299.07,20312.47,20216.22,96.25,258.5499999999993,True,51.81000000000131,20236.870000000003,20140.620000000003,20621.870000000003,20140.620000000003,2024-09-26T14:29:00+00:00,stop,-1.0
2024-10-04,LONG,19771.55,19883.41,19755.56,19808.3,20040.22,20051.21,20000.1,51.11000000000058,268.6700000000019,True,167.79999999999927,20018.7,19967.59,20223.140000000003,19967.59,2024-10-04T13:54:00+00:00,stop,-1.0
2024-10-08,LONG,19848.5,19856.38,19728.32,19806.38,19928.7,19941.11,19896.04,45.06999999999971,80.20000000000073,True,84.72999999999956,19929.93,19884.86,20110.21,20110.21,2024-10-08T19:19:00+00:00,target,4.0
2024-10-14,LONG,20273.22,20296.52,20229.45,20287.37,20396.02,20452.37,20386.76,65.61000000000058,122.79999999999927,True,155.84999999999854,20449.21,20383.6,20711.65,20449.21,2024-10-14T14:17:00+00:00,stop,0.0
2024-10-17,LONG,20181.72,20325.57,20128.53,20282.64,20424.43,20426.49,20253.48,173.01000000000204,242.70999999999913,True,100.92000000000189,20300.870000000003,20127.86,20992.91000000001,20212.46,2024-10-17T19:59:00+00:00,time,-0.5110109242240475
2024-10-18,LONG,20245.21,20286.21,20175.46,20284.7,20320.03,20355.69,20287.28,68.40999999999985,74.81999999999971,True,69.47999999999956,20351.01,20282.6,20624.649999999998,20338.47,2024-10-18T19:59:00+00:00,time,-0.18330653413239675
