session,buffer_pips,minimum_asia_range_pips,maximum_asia_range_pips,stop_mode,stop_value,reward_risk,management,score,train_pf,train_return,train_trades,validation_pf,validation_return,validation_trades
london_0800,0.0,15.0,60.0,fixed_pips,40.0,2.0,trail_1_5r,-500.0419450549451,0.8410808335241213,-18.111629621516578,455,0.9575921781127615,-1.0059320193389398,133
london_0800,2.0,15.0,100.0,fixed_pips,30.0,3.0,none,-500.04198534798536,0.8718900190007761,-18.5704088638871,455,0.9562424242423776,-1.370768731771299,130
london_0800,5.0,0.0,40.0,fixed_pips,30.0,2.0,none,-500.04199669966994,0.8611262686893127,-16.5005801688607,404,0.8466351289485641,-6.7296344046509855,213
london_0800,5.0,15.0,100.0,fixed_pips,30.0,1.5,be_1r,-500.042817551963,0.8625784454217709,-17.869895990836326,433,1.045555064130904,0.875114668874799,113
london_0800,5.0,15.0,100.0,fixed_pips,30.0,1.5,none,-500.0428714395689,0.8635550655396481,-17.892859483894586,433,1.0526702957186862,1.0398873928376462,113
london_0800,5.0,15.0,100.0,fixed_pips,30.0,1.5,trail_1_5r,-500.0428714395689,0.8635550655396481,-17.892859483894586,433,1.0526702957186862,1.0398873928376462,113
new_york_0800,2.0,15.0,40.0,fixed_pips,30.0,2.0,trail_1_5r,-500.04305555555555,1.2007462686567036,33.10030130835284,397,0.862809784357871,-5.865545253486437,132
london_0800,2.0,15.0,100.0,fixed_pips,30.0,2.0,none,-500.04312087912086,0.8683574879226991,-18.93333095161791,455,0.9562424242423776,-1.370768731771299,130
london_0800,2.0,15.0,60.0,asia_fraction,1.0,3.0,be_1r,-500.04322156203125,0.8734183445352581,-18.72602421775561,445,0.9862826803370005,-0.8597294594100968,128
london_0800,5.0,15.0,60.0,fixed_pips,30.0,1.5,be_1r,-500.04341176470587,0.8594571261712093,-17.762839286688383,425,0.9848149786230147,-0.4959991628212035,111
london_0800,5.0,15.0,60.0,fixed_pips,30.0,1.5,trail_1_5r,-500.0434666666667,0.8604873628033609,-17.785832712691374,425,0.9920553185228627,-0.33346606120374656,111
london_0800,5.0,15.0,60.0,fixed_pips,30.0,1.5,none,-500.0434666666667,0.8604873628033609,-17.785832712691374,425,0.9920553185228627,-0.33346606120374656,111
london_0800,5.0,0.0,40.0,fixed_pips,30.0,3.0,trail_1_5r,-500.0436386138614,0.8553693018677173,-17.049591730947466,404,0.8456432168472349,-6.764527605857662,213
london_0800,2.0,15.0,40.0,asia_fraction,1.0,1.5,none,-500.04367701960507,0.8779138251656381,-16.61299379730019,387,1.11534485902019,4.021305105483952,125
london_0800,2.0,15.0,40.0,asia_fraction,1.0,1.5,trail_1_5r,-500.04367701960507,0.8779138251656381,-16.61299379730019,387,1.11534485902019,4.021305105483952,125
london_0800,5.0,15.0,60.0,asia_fraction,1.0,2.0,be_1r,-500.0439911816895,0.8662647218162879,-18.113349779656584,425,0.9970452934112298,-0.3813866827533263,111
london_0800,2.0,15.0,40.0,asia_fraction,1.0,2.0,be_1r,-500.04403924509,0.8739895327864763,-16.74864035206679,387,1.0338572135297588,0.8724544527590083,125
london_0800,0.0,15.0,40.0,fixed_pips,30.0,2.0,be_1r,-500.0441835016835,0.8667732683570512,-17.05956044434491,396,1.0066538707612749,0.0008713852058805927,130
london_0800,5.0,0.0,40.0,fixed_pips,30.0,2.0,trail_1_5r,-500.0443316831683,0.8530722743307343,-17.261399315418313,404,0.8589958797497234,-6.228251265053153,213
london_0800,2.0,15.0,100.0,fixed_pips,30.0,3.0,trail_1_5r,-500.04471794871796,0.8632279459544143,-19.524630583508262,455,0.9751515151514683,-0.8601217208452194,130
london_0800,2.0,15.0,100.0,fixed_pips,30.0,2.0,trail_1_5r,-500.04488644688644,0.8627125859866828,-19.56040857834507,455,0.9751515151514683,-0.8601217208452194,130
london_0800,5.0,15.0,60.0,asia_fraction,1.0,1.5,be_1r,-500.04509322454476,0.8629144592827512,-18.440597135266767,425,1.0659947811857924,1.7336452918736978,111
london_0800,0.0,15.0,40.0,fixed_pips,30.0,2.0,none,-500.0453535353535,0.8645005532642439,-17.445144071746277,396,1.01471529110676,0.21098121605582776,130
london_0800,5.0,15.0,60.0,asia_fraction,1.0,2.0,none,-500.04584983534687,0.8635374765067838,-18.77282576532171,425,1.0366910528073776,0.851976572211699,111
london_0800,5.0,15.0,60.0,asia_fraction,1.0,1.5,trail_1_5r,-500.04630627154995,0.8619365425512518,-18.878717606311824,425,1.1057664808993606,3.0655450337215395,111
london_0800,5.0,15.0,60.0,asia_fraction,1.0,1.5,none,-500.04630627154995,0.8619365425512518,-18.878717606311824,425,1.1057664808993606,3.0655450337215395,111
london_0800,2.0,15.0,60.0,asia_fraction,1.0,3.0,none,-500.04674384616925,0.8663077275164023,-20.005782120049055,445,0.9978734910387538,-0.4488317851657153,128
london_0800,5.0,15.0,100.0,asia_fraction,1.0,2.0,be_1r,-500.0469066894443,0.8575178293373551,-19.435643408636405,433,1.0181578729775715,0.26184876973374127,113
london_0800,0.0,15.0,40.0,fixed_pips,30.0,2.0,trail_1_5r,-500.04701178451177,0.8592525389984963,-17.965463161534956,396,1.0346769033908285,0.7297647670641005,130
london_0800,2.0,15.0,100.0,asia_fraction,1.0,3.0,be_1r,-500.0471570585725,0.8618999629061415,-20.52565439006867,455,1.0049276616114897,-0.17407346635600618,130
london_0800,0.0,15.0,40.0,fixed_pips,30.0,3.0,trail_1_5r,-500.04728956228956,0.858420906731161,-18.073267393842308,396,1.0346769033908285,0.7297647670641005,130
london_0800,2.0,15.0,40.0,asia_fraction,1.0,2.0,none,-500.0475918682295,0.867211523940064,-17.901506803037968,387,1.0443334437245169,1.2905313523271955,125
london_0800,5.0,15.0,100.0,asia_fraction,1.0,1.5,be_1r,-500.04798837123064,0.8542321493903868,-19.757606421899276,433,1.0871073607521338,2.3905374647659183,113
london_0800,5.0,0.0,40.0,fixed_pips,30.0,1.5,be_1r,-500.0480858085809,0.8395683651278864,-18.457107327164046,404,0.86984417965169,-5.7817612918101835,213
london_0800,2.0,15.0,40.0,asia_fraction,1.0,2.0,trail_1_5r,-500.0482871580679,0.8650275482292044,-18.10344203325167,387,1.0417671502496935,1.2045911236168827,125
london_0800,2.0,15.0,60.0,fixed_pips,30.0,1.5,be_1r,-500.0484194756554,0.8489684338419081,-20.354094105764055,445,0.9567272727272311,-1.3708522442455795,128
london_0800,2.0,15.0,60.0,asia_fraction,1.0,1.5,be_1r,-500.04870022446454,0.8573731548672825,-20.565915618022203,445,1.1012568338696223,3.4348171712534015,128
london_0800,5.0,15.0,100.0,asia_fraction,1.0,2.0,none,-500.0487310030803,0.8550220486523424,-20.084470272717358,433,1.0571341513245849,1.5031758272952445,113
london_0800,5.0,15.0,60.0,asia_fraction,1.0,2.0,trail_1_5r,-500.04901930645923,0.8538475522865644,-19.82865103872584,425,1.0697708500007432,1.9046307015791797,111
london_0800,5.0,0.0,40.0,fixed_pips,30.0,1.5,none,-500.04904290429045,0.8374579561924224,-18.773222834674463,404,0.8737219594078983,-5.627862127582317,213
london_0800,5.0,0.0,40.0,fixed_pips,30.0,1.5,trail_1_5r,-500.04904290429045,0.8374579561924224,-18.773222834674463,404,0.8737219594078983,-5.627862127582317,213
london_0800,5.0,15.0,100.0,asia_fraction,1.0,1.5,none,-500.0491790062819,0.8534366963682367,-20.188652187775325,433,1.1262095794165679,3.7310372573934103,113
london_0800,5.0,15.0,100.0,asia_fraction,1.0,1.5,trail_1_5r,-500.0491790062819,0.8534366963682367,-20.188652187775325,433,1.1262095794165679,3.7310372573934103,113
london_0800,2.0,15.0,60.0,fixed_pips,30.0,1.5,none,-500.04976029962546,0.8460986006857516,-20.82977433029147,445,0.9699393939393499,-1.0121412173438094,128
london_0800,2.0,15.0,60.0,fixed_pips,30.0,1.5,trail_1_5r,-500.04976029962546,0.8460986006857516,-20.82977433029147,445,0.9699393939393499,-1.0121412173438094,128
london_0800,5.0,15.0,60.0,asia_fraction,1.0,3.0,trail_1_5r,-500.0498543212694,0.8513579320289567,-20.123220893973915,425,1.0460568261000154,1.1580105771473725,111
london_0800,2.0,15.0,100.0,fixed_pips,30.0,1.5,be_1r,-500.05009523809525,0.8455178022772417,-21.377252283847316,455,1.0103030303029892,0.08761159340850977,130
london_0800,0.0,15.0,60.0,fixed_pips,30.0,3.0,none,-500.05021245421244,0.8541236564860973,-21.617137698284438,455,1.0162520315038526,0.25800232222592534,133
london_0800,0.0,15.0,60.0,fixed_pips,30.0,3.0,be_1r,-500.0502564102564,0.8526695588677325,-21.629951672808133,455,1.0083760470057945,0.047793903411474936,133
london_0800,0.0,15.0,60.0,asia_fraction,0.5,2.0,none,-500.05049017443645,0.9122726920025505,-23.153128249538213,455,1.0184467467534466,0.3382647227888391,133
london_0800,0.0,15.0,40.0,asia_fraction,0.5,2.0,none,-500.05052183183165,0.9142651861709467,-20.569653280607593,396,1.0199377587421339,0.4265173587354232,130
london_0700,5.0,15.0,40.0,asia_fraction,1.0,3.0,be_1r,-500.0505638178214,0.8649265460846942,-18.515047477250125,376,1.0093570671385812,-0.022139495357209604,110
london_0800,2.0,15.0,100.0,asia_fraction,1.0,3.0,none,-500.05060192987236,0.8552062659992783,-21.777074919764605,455,1.0160281993863522,0.2396659840034454,130
london_0800,2.0,15.0,40.0,asia_fraction,1.0,3.0,trail_1_5r,-500.05081072907666,0.8579736527444258,-18.90363635569875,387,1.0279221874417583,0.6802495403513076,125
london_0800,2.0,15.0,60.0,asia_fraction,1.0,2.0,be_1r,-500.0509827333156,0.8506884416036256,-21.409260259338968,445,1.031246522702262,0.7901932603331163,128
london_0800,0.0,15.0,60.0,fixed_pips,30.0,2.0,trail_1_5r,-500.0512014652015,0.8509776327853311,-21.89938032521084,455,1.0357544693085778,0.7770292974192738,133
london_0800,0.0,15.0,60.0,fixed_pips,30.0,2.0,none,-500.0512747252747,0.8510280532969924,-21.941562699697915,455,1.0162520315038526,0.25800232222592534,133
london_0800,0.0,15.0,60.0,fixed_pips,30.0,2.0,be_1r,-500.05134065934067,0.8494910012456376,-21.962128205089527,455,1.0083760470057945,0.047793903411474936,133
london_0800,2.0,15.0,100.0,fixed_pips,30.0,1.5,trail_1_5r,-500.05140659340657,0.8427703959308924,-21.846821759725245,455,1.023515151515108,0.45162700621246277,130
london_0800,2.0,15.0,100.0,fixed_pips,30.0,1.5,none,-500.05140659340657,0.8427703959308924,-21.846821759725245,455,1.023515151515108,0.45162700621246277,130
london_0800,0.0,15.0,60.0,fixed_pips,30.0,3.0,trail_1_5r,-500.0515897435898,0.849847544723749,-22.059120264003806,455,1.0357544693085778,0.7770292974192738,133
london_0800,2.0,15.0,60.0,asia_fraction,1.0,1.5,trail_1_5r,-500.0517633644836,0.8517123935273468,-21.65964756570523,445,1.1117418526668115,3.936476034533909,128
london_0800,2.0,15.0,60.0,asia_fraction,1.0,1.5,none,-500.0517633644836,0.8517123935273468,-21.65964756570523,445,1.1117418526668115,3.936476034533909,128
london_0800,5.0,15.0,100.0,asia_fraction,1.0,2.0,trail_1_5r,-500.051841915835,0.8455006917420261,-21.12324623431565,433,1.0902139485179507,2.5626269239427124,113
london_0700,5.0,15.0,40.0,asia_fraction,1.0,2.0,be_1r,-500.0521297636616,0.8607433628839796,-18.936008390652482,376,1.1013698043654288,2.930935966954351,110
london_0800,2.0,15.0,100.0,asia_fraction,1.0,1.5,be_1r,-500.05251531084247,0.8462082539736332,-22.324805515901392,455,1.119901815144111,4.150174330329137,130
london_0800,5.0,15.0,100.0,asia_fraction,1.0,3.0,trail_1_5r,-500.05266150311974,0.8430581572308727,-21.413059418704204,433,1.066499924617223,1.8111858878602227,113
london_0800,0.0,15.0,40.0,fixed_pips,30.0,1.5,be_1r,-500.05295454545455,0.8403258965963473,-19.81321458952977,396,1.0738323736403559,1.7478175738795398,130
london_0800,0.0,15.0,40.0,fixed_pips,30.0,1.5,none,-500.0534259259259,0.8400493939164697,-19.964565324550154,396,1.0818937939858413,1.961597878427468,130
london_0800,0.0,15.0,40.0,fixed_pips,30.0,1.5,trail_1_5r,-500.0534259259259,0.8400493939164697,-19.964565324550154,396,1.0818937939858413,1.961597878427468,130
new_york_0800,2.0,15.0,40.0,asia_fraction,0.5,2.0,be_1r,-500.05347292670774,0.9000815763690502,-21.45737008742539,397,1.0452415737151584,2.0608176993647254,132
london_0700,5.0,15.0,40.0,asia_fraction,1.0,3.0,none,-500.05350791208485,0.8600448460715935,-19.42958733460688,376,1.003304172353679,-0.22156461222136992,110
london_0800,2.0,15.0,60.0,asia_fraction,1.0,2.0,none,-500.0545050174536,0.8441099686416195,-22.646767336631168,445,1.041655001586347,1.2079292194089541,128
london_0800,2.0,15.0,100.0,asia_fraction,1.0,2.0,be_1r,-500.05474765466386,0.8396708071125387,-23.149476178892748,455,1.0498915039767511,1.4872601502376126,130
london_0700,5.0,15.0,40.0,asia_fraction,1.0,2.0,none,-500.05507385792504,0.8559489622562201,-19.845823626815427,376,1.0734502365063432,2.1274453348152367,110
london_0800,2.0,15.0,60.0,asia_fraction,1.0,2.0,trail_1_5r,-500.0551096852457,0.8421261175722282,-22.83703079016586,445,1.0391221210931219,1.12205907470444,128
london_0800,2.0,15.0,100.0,asia_fraction,1.0,1.5,none,-500.05551112910285,0.8409080682041628,-23.394319219127734,455,1.12989656101441,4.655302675831208,130
london_0800,2.0,15.0,100.0,asia_fraction,1.0,1.5,trail_1_5r,-500.05551112910285,0.8409080682041628,-23.394319219127734,455,1.12989656101441,4.655302675831208,130
new_york_0800,2.0,15.0,40.0,asia_fraction,0.5,3.0,none,-500.0557197284241,0.9202863183188762,-23.59934145148457,397,1.0886076695893325,5.686233722599643,132
new_york_0800,0.0,15.0,40.0,asia_fraction,0.5,2.0,be_1r,-500.05585362079694,0.8977312887601299,-22.38564188833452,400,1.2037832956090286,12.194401063737681,132
london_0800,0.0,15.0,60.0,fixed_pips,30.0,1.5,trail_1_5r,-500.05690842490844,0.8343674705217462,-23.83848757932505,455,1.0818852356543738,2.00944041086204,133
london_0800,0.0,15.0,60.0,fixed_pips,30.0,1.5,none,-500.05690842490844,0.8343674705217462,-23.83848757932505,455,1.0818852356543738,2.00944041086204,133
london_0800,2.0,15.0,60.0,asia_fraction,1.0,3.0,trail_1_5r,-500.05719382379067,0.8361556417448603,-23.554132814533123,445,1.0254574188407584,0.5981450904709584,128
london_0800,0.0,15.0,60.0,fixed_pips,30.0,1.5,be_1r,-500.0575824175824,0.8311928181779015,-24.069211317804985,455,1.0740092511563157,1.795559796085766,133
london_0800,2.0,15.0,100.0,asia_fraction,1.0,2.0,none,-500.05819252596365,0.8334863285556359,-24.359581433482024,455,1.0598097099339456,1.9078851791363816,130
london_0800,0.0,15.0,40.0,asia_fraction,1.0,3.0,none,-500.0584419745878,0.8484869349193168,-21.85907790937055,396,1.0906193614415924,3.029739176701085,130
london_0800,2.0,15.0,100.0,asia_fraction,1.0,2.0,trail_1_5r,-500.05878390435373,0.831528469096576,-24.545631928952794,455,1.0572768294407207,1.8214211548809534,130
london_0800,0.0,15.0,40.0,asia_fraction,1.0,3.0,be_1r,-500.0593687705544,0.8426368459267921,-22.127828271519522,396,1.0908060045904646,2.9198659856207065,130
london_0700,5.0,15.0,40.0,asia_fraction,1.0,2.0,trail_1_5r,-500.0607273815935,0.8411616206383917,-21.501989140952038,376,1.0501072868196495,1.3469062183069092,110
london_0800,2.0,15.0,100.0,asia_fraction,1.0,3.0,trail_1_5r,-500.06082223765594,0.825686714696386,-25.24685533501364,455,1.043612127188357,1.2938837715869234,130
london_0800,0.0,15.0,60.0,asia_fraction,1.0,3.0,none,-500.06090329807904,0.8362137323095483,-25.437922371111643,455,1.0898919663464595,3.0416053982142977,133
london_0800,0.0,15.0,60.0,asia_fraction,1.0,3.0,be_1r,-500.06141279058727,0.8313737827191743,-25.59377822386907,455,1.0900480197268656,2.931719552733081,133
london_0800,0.0,15.0,40.0,asia_fraction,1.0,1.5,trail_1_5r,-500.0627820296238,0.8369675334795977,-23.079803167284062,396,1.187039840388049,6.7816392686522065,130
london_0800,0.0,15.0,40.0,asia_fraction,1.0,1.5,none,-500.0627820296238,0.8369675334795977,-23.079803167284062,396,1.187039840388049,6.7816392686522065,130
london_0700,5.0,15.0,40.0,asia_fraction,1.0,1.5,be_1r,-500.064218994211,0.8284488448699077,-22.437883726080223,376,1.1013714477061536,2.9504113477173632,110
london_0800,0.0,15.0,40.0,asia_fraction,1.0,1.5,be_1r,-500.0642247829967,0.8297654755580077,-23.49803224833099,396,1.1889864427682726,6.592885669554982,130
london_0700,5.0,15.0,40.0,asia_fraction,1.0,3.0,trail_1_5r,-500.0651563106422,0.8295773254828596,-22.796188016886088,376,1.0407481641615302,1.026764448300832,110
london_0800,0.0,15.0,60.0,asia_fraction,1.0,1.5,none,-500.06563533175716,0.8232259541199185,-26.914855024731853,455,1.1851689342093223,6.793937606930456,133
london_0800,0.0,15.0,60.0,asia_fraction,1.0,1.5,trail_1_5r,-500.06563533175716,0.8232259541199185,-26.914855024731853,455,1.1851689342093223,6.793937606930456,133
london_0800,0.0,15.0,40.0,asia_fraction,1.0,2.0,none,-500.065734524429,0.8295807191989403,-24.014011326386566,396,1.1578312528778083,5.61182681628678,130
london_0800,0.0,15.0,60.0,asia_fraction,1.0,1.5,be_1r,-500.06659387730474,0.8171476411252366,-27.21383652570828,455,1.1870187886554697,6.605162268556475,133
london_0800,0.0,15.0,40.0,asia_fraction,1.0,2.0,be_1r,-500.0666613203955,0.8233071775924208,-24.275350218069892,396,1.1606645385943228,5.499200029876827,130
london_0800,0.0,15.0,60.0,asia_fraction,0.5,2.0,trail_1_5r,-500.0667273861626,0.8831349897388335,-28.474521821688615,455,0.9181619550728236,-6.134212931672323,133
london_0800,0.0,15.0,60.0,asia_fraction,0.5,3.0,trail_1_5r,-500.06683287757323,0.8829502341910122,-28.63075794863371,455,0.955770212015196,-3.8261057128718523,133
london_0800,0.0,15.0,40.0,asia_fraction,0.5,2.0,be_1r,-500.06732404748857,0.8745110390738174,-25.452252617439118,396,0.9164565641683696,-6.021283201365424,130
london_0800,0.0,15.0,60.0,asia_fraction,1.0,2.0,none,-500.06746125076575,0.8185775347944189,-27.562350024152636,455,1.1563067497030806,5.6239904240123595,133
london_0800,0.0,15.0,60.0,asia_fraction,1.0,2.0,be_1r,-500.0679707432739,0.8133670654850192,-27.71376522163318,455,1.1590458352215456,5.511350666062365,133
london_0800,0.0,15.0,60.0,asia_fraction,0.5,2.0,be_1r,-500.0683947572556,0.8708038817192765,-28.94196312359557,455,0.9165009516661882,-6.103869650626914,133
london_0800,0.0,15.0,40.0,asia_fraction,1.0,2.0,trail_1_5r,-500.0686602779529,0.8217028896053128,-24.860702140878963,396,1.150464226048075,5.336619243802354,130
london_0800,5.0,0.0,40.0,asia_fraction,1.0,3.0,none,-500.06924946372794,0.8443746885289041,-22.05581594332793,404,0.8201589341803119,-14.411840458653202,213
london_0800,0.0,15.0,40.0,asia_fraction,0.5,3.0,none,-500.0696928152908,0.8838188258568119,-26.69120194663426,396,1.0523613126307294,2.495433958270965,130
london_0700,5.0,15.0,40.0,asia_fraction,1.0,1.5,trail_1_5r,-500.06997512262546,0.8169732535504207,-24.110791398078636,376,1.073451801647175,2.1467686885335624,110
london_0700,5.0,15.0,40.0,asia_fraction,1.0,1.5,none,-500.06997512262546,0.8169732535504207,-24.110791398078636,376,1.073451801647175,2.1467686885335624,110
london_0800,0.0,15.0,60.0,asia_fraction,1.0,2.0,trail_1_5r,-500.0700076208657,0.811450173990737,-28.369502683854353,455,1.1490270930764925,5.348751155106601,133
london_0800,0.0,15.0,40.0,asia_fraction,1.0,3.0,trail_1_5r,-500.07012977371494,0.8178869008572337,-25.307557783584933,396,1.1188104594163446,4.114666272013134,130
london_0800,0.0,15.0,40.0,asia_fraction,0.5,3.0,trail_1_5r,-500.0703958398646,0.8794682907302096,-26.539419389519736,396,0.9563180777822166,-3.7415158537235094,130
london_0800,0.0,15.0,40.0,asia_fraction,0.5,2.0,trail_1_5r,-500.07102785059766,0.8783861623817392,-26.606101237160175,396,0.9181438979536031,-6.051653170878513,130
london_0800,0.0,15.0,60.0,asia_fraction,1.0,3.0,trail_1_5r,-500.0710755364402,0.8085739828950111,-28.728462298252644,455,1.1177487283653542,4.126657447596416,133
london_0800,5.0,0.0,40.0,asia_fraction,1.0,2.0,none,-500.07177934048923,0.807071035685971,-26.1965161780893,404,0.8414548932495463,-12.901748590410278,213
london_0800,2.0,15.0,40.0,asia_fraction,0.5,2.0,none,-500.07453293651866,0.8716670325088965,-27.12316833700833,387,1.0141033414340224,0.05377232002667931,125
london_0800,5.0,0.0,40.0,asia_fraction,1.0,1.5,none,-500.07473474986125,0.7987917978387427,-27.01357928660085,404,0.8670232315319172,-11.036686879659952,213
london_0800,5.0,0.0,40.0,asia_fraction,1.0,1.5,trail_1_5r,-500.07473474986125,0.7987917978387427,-27.01357928660085,404,0.8670232315319172,-11.036686879659952,213
london_0800,2.0,15.0,60.0,asia_fraction,0.5,2.0,none,-500.0748884216627,0.8687012882780003,-30.551725966003794,445,1.0111971460685343,-0.12250083103657605,128
new_york_0800,2.0,15.0,40.0,asia_fraction,0.5,1.5,be_1r,-500.0750314870507,0.8597976888422888,-27.527561358187434,397,1.003091434571796,-0.61422942384175,132
london_0800,5.0,0.0,40.0,asia_fraction,1.0,3.0,trail_1_5r,-500.07508588500144,0.7978464374754242,-27.17123142939235,404,0.8528459533820599,-12.104190909749523,213
london_0800,0.0,15.0,60.0,asia_fraction,0.5,3.0,none,-500.07532370230234,0.8713164090459105,-31.649086034221796,455,1.0504464054420593,2.405363203482236,133
new_york_0800,2.0,15.0,40.0,asia_fraction,0.5,2.0,trail_1_5r,-500.07581442679214,0.8780893528756062,-28.263786006437908,397,1.068030392392618,3.9236687653243507,132
new_york_0800,2.0,15.0,40.0,asia_fraction,0.5,3.0,trail_1_5r,-500.0776011138248,0.8752163354093764,-28.924384133218716,397,1.0223672958173127,0.5703215759600422,132
london_0800,5.0,0.0,40.0,asia_fraction,1.0,2.0,trail_1_5r,-500.077890000486,0.7902969235433083,-27.956903357421925,404,0.8432061096944028,-12.770120185754209,213
london_0800,2.0,15.0,100.0,asia_fraction,0.5,2.0,none,-500.07827491003667,0.8622255771327031,-32.14582281663942,455,1.0330507862256297,1.2613695811565684,130
london_0800,5.0,0.0,40.0,asia_fraction,1.0,1.5,be_1r,-500.07866191442383,0.7829511034804655,-28.12625222933337,404,0.8365089621823624,-12.965069664142026,213
london_0800,2.0,15.0,60.0,asia_fraction,0.5,2.0,trail_1_5r,-500.07926112848884,0.8590642707447391,-31.774452386732754,445,0.988248539476782,-1.4856739742270642,128
london_0800,2.0,15.0,40.0,asia_fraction,0.5,2.0,trail_1_5r,-500.08145362549425,0.8575008622407073,-28.92673129022879,387,0.990827168486432,-1.3118066786107385,125
london_0800,5.0,15.0,60.0,asia_fraction,0.5,2.0,trail_1_5r,-500.08148563283225,0.8515232201441678,-31.135437810499155,425,1.0083858691989758,-0.19260510193723768,111
london_0800,2.0,15.0,100.0,asia_fraction,0.5,2.0,trail_1_5r,-500.0825515134161,0.8526756873175181,-33.34048310666075,455,1.0104536045306016,-0.12069124940359277,130
london_0800,5.0,15.0,60.0,asia_fraction,0.5,3.0,trail_1_5r,-500.0826168551014,0.8494619949443021,-31.542881784407783,425,1.0781526262872507,3.3214212049138547,111
london_0800,5.0,15.0,100.0,asia_fraction,0.5,2.0,trail_1_5r,-500.0828005611126,0.8485523076042386,-31.989207948548216,433,1.0336141411292208,1.098319514384194,113
london_0800,5.0,15.0,40.0,asia_fraction,0.5,2.0,trail_1_5r,-500.0828251961984,0.852284635500257,-28.073153413258044,369,1.014597326743455,0.11638339826893773,108
london_0800,0.0,15.0,40.0,asia_fraction,0.5,3.0,be_1r,-500.08372834388626,0.8439341770688659,-30.409378513298037,396,0.9017474607454592,-7.01696638687287,130
london_0800,5.0,15.0,100.0,asia_fraction,0.5,3.0,trail_1_5r,-500.0839108832012,0.8465214552056564,-32.391600507232695,433,1.1033808982174955,4.657796792744429,113
london_0800,5.0,15.0,40.0,asia_fraction,0.5,3.0,trail_1_5r,-500.08502970686857,0.8483529804951849,-28.72661138411101,369,1.08575640062791,3.6412885956005336,108
london_0800,2.0,15.0,60.0,asia_fraction,0.5,3.0,trail_1_5r,-500.08532692356846,0.848278564442531,-33.66622293863436,445,1.056137409647514,2.6237705312183612,128
london_0800,5.0,0.0,40.0,asia_fraction,1.0,2.0,be_1r,-500.0856079066189,0.7861499920985883,-27.837867407110693,404,0.7729678906317432,-17.296059268863083,213
london_0800,2.0,15.0,40.0,asia_fraction,0.5,3.0,trail_1_5r,-500.0869459786377,0.8478922587874628,-30.495209916413646,387,1.0598255912730015,2.804890558812567,125
new_york_0800,0.0,15.0,40.0,asia_fraction,0.5,1.5,be_1r,-500.08753867637535,0.8397155369908571,-31.243352776675703,400,1.1594614419071592,9.382670643547453,132
new_york_0800,2.0,15.0,40.0,asia_fraction,0.5,2.0,none,-500.08776453306064,0.8681506413324428,-31.864250995253883,397,1.057576436391971,3.324546476578427,132
london_0800,2.0,15.0,100.0,asia_fraction,0.5,3.0,trail_1_5r,-500.08848399431815,0.8420883747991675,-35.188830470285005,455,1.0783424747013335,4.045692393574818,130
london_0800,0.0,15.0,60.0,asia_fraction,0.5,1.5,none,-500.0895600758924,0.8431462733659247,-35.318023260704464,455,0.8677412126194918,-9.19020990180095,133
london_0800,0.0,15.0,60.0,asia_fraction,0.5,1.5,trail_1_5r,-500.0895600758924,0.8431462733659247,-35.318023260704464,455,0.8677412126194918,-9.19020990180095,133
london_0800,0.0,15.0,60.0,asia_fraction,0.5,3.0,be_1r,-500.0902261042437,0.8295649710062429,-35.90065209562708,455,0.9020165699967857,-7.0986778514391276,133
london_0800,0.0,15.0,40.0,asia_fraction,0.5,1.5,none,-500.090551744133,0.8449573651126913,-31.876599683026008,396,0.8669644324321072,-9.110338046651156,130
london_0800,0.0,15.0,40.0,asia_fraction,0.5,1.5,trail_1_5r,-500.090551744133,0.8449573651126913,-31.876599683026008,396,0.8669644324321072,-9.110338046651156,130
london_0800,2.0,15.0,40.0,asia_fraction,0.5,2.0,be_1r,-500.0909942390282,0.8297012671095084,-31.440379286471742,387,0.9493847309484793,-3.6279835035988306,125
london_0800,2.0,15.0,60.0,asia_fraction,0.5,2.0,be_1r,-500.0923679172962,0.8257094924202765,-35.576192477645684,445,0.9473756059003986,-3.7977701955768106,128
new_york_0800,0.0,15.0,40.0,asia_fraction,0.5,2.0,trail_1_5r,-500.0923962419471,0.8532783322237889,-33.03325745854063,400,1.208845494052991,13.955724997432629,132
london_0800,5.0,15.0,60.0,asia_fraction,0.5,1.5,none,-500.0938010249207,0.8290830709251616,-34.5018817441193,425,1.03956984435746,1.4328324517975943,111
london_0800,5.0,15.0,60.0,asia_fraction,0.5,1.5,trail_1_5r,-500.0938010249207,0.8290830709251616,-34.5018817441193,425,1.03956984435746,1.4328324517975943,111
london_0800,5.0,0.0,40.0,asia_fraction,1.0,3.0,be_1r,-500.0947255025644,0.8144282532570977,-24.87288318800135,404,0.7487880324664629,-18.8890358634738,213
london_0800,5.0,15.0,100.0,asia_fraction,0.5,1.5,none,-500.09488841708855,0.8264428210382228,-35.313915331313275,433,1.064798116287705,2.7447807342766417,113
london_0800,5.0,15.0,100.0,asia_fraction,0.5,1.5,trail_1_5r,-500.09488841708855,0.8264428210382228,-35.313915331313275,433,1.064798116287705,2.7447807342766417,113
london_0800,2.0,15.0,100.0,asia_fraction,0.5,2.0,be_1r,-500.09537024093095,0.8195879757191076,-37.05495908640367,455,0.9707061975053568,-2.464823130211058,130
