date,direction,entry_time,entry,exit_time,exit,exit_reason,result_r,asia_range_pips
2022-01-03,SHORT,2022-01-03 14:15:00+00:00,1.13355,2022-01-03 16:59:00+00:00,1.12897,time,1.159493670886113,39.49999999999898
2022-01-04,SHORT,2022-01-04 13:00:00+00:00,1.12723,2022-01-04 13:26:00+00:00,1.12897,stop,-1.0,17.400000000000748
2022-01-05,LONG,2022-01-05 13:00:00+00:00,1.13088,2022-01-05 16:59:00+00:00,1.13334,time,1.0207468879667565,24.100000000000232
2022-01-06,LONG,2022-01-06 13:03:00+00:00,1.13199,2022-01-06 15:53:00+00:00,1.12955,stop,-1.0,24.399999999999977
2022-01-10,SHORT,2022-01-10 13:00:00+00:00,1.13155,2022-01-10 16:59:00+00:00,1.13284,time,-0.4056603773584998,31.799999999999606
2022-01-11,SHORT,2022-01-11 13:38:00+00:00,1.13279,2022-01-11 15:45:00+00:00,1.13436,stop,-1.0,15.700000000000713
2022-01-14,SHORT,2022-01-14 13:00:00+00:00,1.1443,2022-01-14 16:59:00+00:00,1.14152,time,0.882539682539688,31.49999999999986
2022-01-17,SHORT,2022-01-17 13:00:00+00:00,1.13958,2022-01-17 16:59:00+00:00,1.14103,time,-0.6444444444443984,22.500000000000853
2022-01-18,SHORT,2022-01-18 13:00:00+00:00,1.13812,2022-01-18 16:59:00+00:00,1.13352,time,1.2637362637362162,36.40000000000087
2022-01-19,LONG,2022-01-19 13:00:00+00:00,1.13356,2022-01-19 15:39:00+00:00,1.13356,stop,0.0,17.399999999998528
2022-01-20,SHORT,2022-01-20 13:00:00+00:00,1.13382,2022-01-20 16:59:00+00:00,1.13362,time,0.09049773755655836,22.099999999998232
2022-01-21,LONG,2022-01-21 13:00:00+00:00,1.13386,2022-01-21 16:59:00+00:00,1.13449,time,0.18367346938772602,34.30000000000044
2022-01-24,SHORT,2022-01-24 13:00:00+00:00,1.12969,2022-01-24 15:37:00+00:00,1.13233,stop,-1.0,26.399999999999757
2022-01-25,SHORT,2022-01-25 13:00:00+00:00,1.1267,2022-01-25 16:41:00+00:00,1.1286100000000001,stop,-1.0,19.100000000000783
2022-01-26,SHORT,2022-01-26 13:00:00+00:00,1.12759,2022-01-26 14:26:00+00:00,1.12935,stop,-1.0,17.599999999999838
2022-01-27,SHORT,2022-01-27 13:00:00+00:00,1.11565,2022-01-27 16:59:00+00:00,1.1143100000000001,time,0.4751773049644949,28.200000000000447
2022-01-28,SHORT,2022-01-28 13:00:00+00:00,1.11262,2022-01-28 13:30:00+00:00,1.11441,stop,-1.0,17.899999999999583
2022-01-31,LONG,2022-01-31 13:34:00+00:00,1.11667,2022-01-31 15:39:00+00:00,1.12133,target,2.0,23.299999999999432
2022-02-01,LONG,2022-02-01 13:00:00+00:00,1.1262500000000002,2022-02-01 16:43:00+00:00,1.1238100000000002,stop,-1.0,24.399999999999977
2022-02-03,SHORT,2022-02-03 13:00:00+00:00,1.12898,2022-02-03 13:38:00+00:00,1.13076,stop,-1.0,17.799999999998928
2022-02-04,SHORT,2022-02-04 13:34:00+00:00,1.14314,2022-02-04 16:59:00+00:00,1.1452900000000001,time,-0.5402010050251671,39.799999999998725
2022-02-07,LONG,2022-02-07 13:00:00+00:00,1.14558,2022-02-07 14:19:00+00:00,1.1424500000000002,stop,-1.0,31.29999999999855
2022-02-08,SHORT,2022-02-08 13:00:00+00:00,1.14131,2022-02-08 16:59:00+00:00,1.1415600000000001,time,-0.07142857142859409,35.00000000000058
2022-02-09,LONG,2022-02-09 13:00:00+00:00,1.14385,2022-02-09 16:59:00+00:00,1.14335,time,-0.24509803921565426,20.400000000000418
2022-02-10,LONG,2022-02-10 13:00:00+00:00,1.1437300000000001,2022-02-10 13:30:00+00:00,1.1418900000000003,stop,-1.0,18.399999999998418
2022-02-14,SHORT,2022-02-14 13:00:00+00:00,1.13268,2022-02-14 16:59:00+00:00,1.13071,time,0.6523178807946326,30.200000000000227
2022-02-15,LONG,2022-02-15 13:00:00+00:00,1.13416,2022-02-15 14:59:00+00:00,1.1321,stop,-1.0,20.599999999999508
2022-02-16,LONG,2022-02-16 13:00:00+00:00,1.13664,2022-02-16 16:59:00+00:00,1.13801,time,0.7326203208555312,18.700000000000383
2022-02-22,LONG,2022-02-22 13:00:00+00:00,1.13517,2022-02-22 16:59:00+00:00,1.13427,time,-0.28125000000003036,32.00000000000092
2022-02-23,LONG,2022-02-23 13:00:00+00:00,1.1338400000000002,2022-02-23 16:07:00+00:00,1.1319500000000002,stop,-1.0,18.899999999999473
2022-03-01,SHORT,2022-03-01 13:00:00+00:00,1.11602,2022-03-01 16:27:00+00:00,1.11122,target,2.0,23.999999999999577
2022-03-02,SHORT,2022-03-02 13:28:00+00:00,1.1096,2022-03-02 16:33:00+00:00,1.1135,stop,-1.0,39.00000000000014
2022-03-03,SHORT,2022-03-03 13:00:00+00:00,1.10749,2022-03-03 16:59:00+00:00,1.10552,time,0.7817460317460874,25.199999999998557
2022-03-08,LONG,2022-03-08 13:00:00+00:00,1.09064,2022-03-08 16:59:00+00:00,1.08799,time,-0.7402234636871796,35.799999999999166
2022-03-09,LONG,2022-03-09 13:00:00+00:00,1.09863,2022-03-09 16:05:00+00:00,1.1052300000000002,target,2.0,33.0000000000008
2022-03-10,LONG,2022-03-10 13:00:00+00:00,1.1099400000000001,2022-03-10 13:43:00+00:00,1.1067400000000003,stop,-1.0,31.999999999998696
2022-03-11,SHORT,2022-03-11 14:27:00+00:00,1.09799,2022-03-11 16:59:00+00:00,1.09368,time,1.1223958333333235,38.40000000000065
2022-03-14,LONG,2022-03-14 12:00:00+00:00,1.09613,2022-03-14 15:59:00+00:00,1.09645,time,0.08376963350782236,38.19999999999934
2022-03-16,LONG,2022-03-16 12:00:00+00:00,1.0999800000000002,2022-03-16 13:22:00+00:00,1.0999800000000002,stop,0.0,22.699999999999942
2022-03-17,LONG,2022-03-17 12:04:00+00:00,1.10517,2022-03-17 15:59:00+00:00,1.10821,time,0.8421052631579012,36.09999999999891
2022-03-21,SHORT,2022-03-21 12:05:00+00:00,1.1037,2022-03-21 15:59:00+00:00,1.10429,time,-0.368750000000046,16.00000000000046
2022-03-23,SHORT,2022-03-23 12:00:00+00:00,1.10014,2022-03-23 15:59:00+00:00,1.0978700000000001,time,1.2010582010581141,18.899999999999473
2022-03-24,SHORT,2022-03-24 12:40:00+00:00,1.0976,2022-03-24 15:59:00+00:00,1.0996400000000002,time,-0.546916890080498,37.30000000000011
2022-03-25,SHORT,2022-03-25 13:39:00+00:00,1.10026,2022-03-25 15:59:00+00:00,1.1018700000000001,time,-0.4666666666667053,34.49999999999953
2022-03-29,LONG,2022-03-29 12:00:00+00:00,1.1085500000000001,2022-03-29 15:59:00+00:00,1.11059,time,0.7058823529410997,28.900000000000592
2022-03-30,LONG,2022-03-30 12:00:00+00:00,1.1139700000000001,2022-03-30 15:59:00+00:00,1.11624,time,0.6796407185627815,33.40000000000121
2022-03-31,SHORT,2022-03-31 12:00:00+00:00,1.1102,2022-03-31 14:55:00+00:00,1.1102,stop,0.0,28.69999999999928
2022-04-01,SHORT,2022-04-01 12:00:00+00:00,1.10478,2022-04-01 15:59:00+00:00,1.1044900000000002,time,0.1933333333332603,15.000000000000568
2022-04-05,SHORT,2022-04-05 12:22:00+00:00,1.09616,2022-04-05 15:29:00+00:00,1.0926600000000002,target,2.0,17.499999999999183
2022-04-06,LONG,2022-04-06 12:00:00+00:00,1.09176,2022-04-06 15:59:00+00:00,1.09098,time,-0.3132530120482089,24.899999999998812
2022-04-07,LONG,2022-04-07 12:47:00+00:00,1.09198,2022-04-07 15:59:00+00:00,1.0898,time,-0.8650793650793546,25.199999999998557
2022-04-08,SHORT,2022-04-08 12:07:00+00:00,1.08541,2022-04-08 14:54:00+00:00,1.08748,stop,-1.0,20.700000000000163
2022-04-11,LONG,2022-04-11 12:00:00+00:00,1.09019,2022-04-11 13:32:00+00:00,1.08824,stop,-1.0,19.499999999998963
2022-04-12,SHORT,2022-04-12 12:00:00+00:00,1.08616,2022-04-12 12:41:00+00:00,1.0882399999999999,stop,-1.0,20.799999999998597
2022-04-13,SHORT,2022-04-13 13:26:00+00:00,1.08107,2022-04-13 14:52:00+00:00,1.08433,stop,-1.0,32.600000000000406
2022-04-14,SHORT,2022-04-14 12:00:00+00:00,1.08647,2022-04-14 13:42:00+00:00,1.0794300000000001,target,2.0,35.199999999999676
2022-04-18,SHORT,2022-04-18 15:25:00+00:00,1.0788,2022-04-18 15:59:00+00:00,1.0784500000000001,time,0.1063829787233583,32.90000000000015
2022-04-19,LONG,2022-04-19 12:00:00+00:00,1.0796700000000001,2022-04-19 15:59:00+00:00,1.07889,time,-0.2954545454546334,26.399999999999757
2022-04-20,LONG,2022-04-20 12:00:00+00:00,1.0827600000000002,2022-04-20 15:59:00+00:00,1.0854,time,0.685714285714238,38.49999999999909
2022-04-21,LONG,2022-04-21 12:00:00+00:00,1.0881200000000002,2022-04-21 14:53:00+00:00,1.0850100000000003,stop,-1.0,31.09999999999946
2022-04-22,SHORT,2022-04-22 12:00:00+00:00,1.08201,2022-04-22 13:08:00+00:00,1.08408,stop,-1.0,20.700000000000163
2022-04-26,SHORT,2022-04-26 12:00:00+00:00,1.06699,2022-04-26 15:59:00+00:00,1.0660100000000001,time,0.30817610062892864,31.799999999999606
2022-04-27,SHORT,2022-04-27 12:00:00+00:00,1.05839,2022-04-27 13:16:00+00:00,1.05419,target,2.0,20.999999999999908
2022-05-03,LONG,2022-05-03 12:00:00+00:00,1.0538500000000002,2022-05-03 14:49:00+00:00,1.0538500000000002,stop,0.0,28.799999999999937
2022-05-04,LONG,2022-05-04 12:11:00+00:00,1.05336,2022-05-04 15:59:00+00:00,1.05398,time,0.2707423580785192,22.900000000001253
2022-05-05,SHORT,2022-05-05 12:00:00+00:00,1.0547,2022-05-05 15:59:00+00:00,1.05075,time,1.0367454068240953,38.10000000000091
2022-05-06,LONG,2022-05-06 12:00:00+00:00,1.05665,2022-05-06 15:59:00+00:00,1.05702,time,0.10571428571427864,35.00000000000058
2022-05-09,LONG,2022-05-09 12:00:00+00:00,1.05474,2022-05-09 15:59:00+00:00,1.05564,time,0.2493074792243568,36.09999999999891
2022-05-10,SHORT,2022-05-10 12:00:00+00:00,1.05525,2022-05-10 15:59:00+00:00,1.0531700000000002,time,0.6479750778815445,32.10000000000157
2022-05-11,LONG,2022-05-11 12:00:00+00:00,1.05496,2022-05-11 12:30:00+00:00,1.05249,stop,-1.0,24.699999999999722
2022-05-12,SHORT,2022-05-12 12:00:00+00:00,1.03986,2022-05-12 12:30:00+00:00,1.04281,stop,-1.0,29.50000000000008
2022-05-13,SHORT,2022-05-13 13:08:00+00:00,1.03726,2022-05-13 15:05:00+00:00,1.0401,stop,-1.0,28.399999999999537
2022-05-16,LONG,2022-05-16 12:00:00+00:00,1.04196,2022-05-16 14:50:00+00:00,1.0391599999999999,stop,-1.0,28.000000000001357
2022-05-17,LONG,2022-05-17 12:00:00+00:00,1.0540200000000002,2022-05-17 15:59:00+00:00,1.05319,time,-0.3721973094170596,22.300000000001763
2022-05-18,SHORT,2022-05-18 12:00:00+00:00,1.05098,2022-05-18 15:59:00+00:00,1.0492000000000001,time,0.45063291139238953,39.49999999999898
2022-05-19,LONG,2022-05-19 12:00:00+00:00,1.0518500000000002,2022-05-19 15:38:00+00:00,1.0595700000000001,target,2.0,38.599999999999746
2022-05-20,SHORT,2022-05-20 14:05:00+00:00,1.05541,2022-05-20 15:59:00+00:00,1.0559200000000002,time,-0.1321243523316673,38.599999999999746
2022-05-24,LONG,2022-05-24 12:00:00+00:00,1.07153,2022-05-24 15:59:00+00:00,1.07425,time,0.9477351916375965,28.69999999999928
2022-05-25,SHORT,2022-05-25 12:00:00+00:00,1.06592,2022-05-25 15:59:00+00:00,1.06577,time,0.04143646408836305,36.19999999999956
2022-05-26,LONG,2022-05-26 12:00:00+00:00,1.0706300000000002,2022-05-26 15:59:00+00:00,1.07248,time,0.4707379134859828,39.29999999999989
2022-05-27,SHORT,2022-05-27 12:00:00+00:00,1.07068,2022-05-27 13:51:00+00:00,1.07426,stop,-1.0,35.799999999999166
2022-05-30,LONG,2022-05-30 12:00:00+00:00,1.07675,2022-05-30 15:59:00+00:00,1.0779,time,0.33141210374638513,34.70000000000084
2022-06-01,SHORT,2022-06-01 13:49:00+00:00,1.07046,2022-06-01 15:36:00+00:00,1.06396,target,2.0,32.49999999999975
2022-06-02,LONG,2022-06-02 12:00:00+00:00,1.0695000000000001,2022-06-02 15:54:00+00:00,1.0736400000000001,target,2.0,20.700000000000163
2022-06-03,SHORT,2022-06-03 12:00:00+00:00,1.07281,2022-06-03 13:05:00+00:00,1.07281,stop,0.0,19.499999999998963
2022-06-06,SHORT,2022-06-06 13:25:00+00:00,1.07094,2022-06-06 15:59:00+00:00,1.06982,time,0.4291187739463637,26.100000000000012
2022-06-07,SHORT,2022-06-07 12:00:00+00:00,1.06613,2022-06-07 13:47:00+00:00,1.0690799999999998,stop,-1.0,29.49999999999786
2022-06-08,LONG,2022-06-08 12:00:00+00:00,1.0736100000000002,2022-06-08 15:59:00+00:00,1.07411,time,0.1712328767122449,29.199999999998116
2022-06-09,LONG,2022-06-09 12:00:00+00:00,1.07331,2022-06-09 12:53:00+00:00,1.07331,stop,0.0,24.399999999999977
2022-06-10,SHORT,2022-06-10 12:00:00+00:00,1.05734,2022-06-10 14:10:00+00:00,1.0511599999999999,target,2.0,30.90000000000037
2022-06-13,SHORT,2022-06-13 12:00:00+00:00,1.04451,2022-06-13 15:59:00+00:00,1.04352,time,0.26052631578948415,38.000000000000256
2022-06-17,SHORT,2022-06-17 12:00:00+00:00,1.04852,2022-06-17 15:59:00+00:00,1.04743,time,0.31232091690539127,34.89999999999993
2022-06-21,LONG,2022-06-21 12:00:00+00:00,1.05508,2022-06-21 15:59:00+00:00,1.05478,time,-0.10273972602739258,29.199999999998116
2022-06-23,SHORT,2022-06-23 12:00:00+00:00,1.05047,2022-06-23 13:51:00+00:00,1.05301,stop,-1.0,25.399999999999867
2022-06-24,LONG,2022-06-24 13:53:00+00:00,1.05461,2022-06-24 15:59:00+00:00,1.05374,time,-0.25072046109513757,34.70000000000084
2022-06-27,LONG,2022-06-27 12:08:00+00:00,1.05742,2022-06-27 15:59:00+00:00,1.05996,time,1.0325203252031927,24.600000000001288
2022-06-28,SHORT,2022-06-28 12:00:00+00:00,1.05687,2022-06-28 12:55:00+00:00,1.05361,target,2.0,16.300000000000203
2022-06-29,SHORT,2022-06-29 13:26:00+00:00,1.05003,2022-06-29 15:59:00+00:00,1.04777,time,0.6512968299711452,34.70000000000084
2022-06-30,SHORT,2022-06-30 12:00:00+00:00,1.03928,2022-06-30 13:21:00+00:00,1.04178,stop,-1.0,24.999999999999467
2022-07-01,SHORT,2022-07-01 12:00:00+00:00,1.04335,2022-07-01 14:27:00+00:00,1.03651,target,2.0,34.19999999999978
2022-07-04,LONG,2022-07-04 12:00:00+00:00,1.04528,2022-07-04 14:24:00+00:00,1.04327,stop,-1.0,20.100000000000673
2022-07-05,SHORT,2022-07-05 12:00:00+00:00,1.02954,2022-07-05 14:51:00+00:00,1.0244,target,2.0,25.699999999999612
2022-07-06,SHORT,2022-07-06 12:00:00+00:00,1.01921,2022-07-06 15:59:00+00:00,1.01713,time,0.645962732919211,32.2
2022-07-13,LONG,2022-07-13 12:00:00+00:00,1.0068700000000002,2022-07-13 12:30:00+00:00,1.0068700000000002,stop,0.0,24.300000000001543
2022-07-14,SHORT,2022-07-14 12:00:00+00:00,1.00088,2022-07-14 15:03:00+00:00,1.00088,stop,0.0,39.80000000000094
2022-07-15,LONG,2022-07-15 12:00:00+00:00,1.0055,2022-07-15 15:59:00+00:00,1.00892,time,1.140000000000034,29.999999999998916
2022-07-18,LONG,2022-07-18 12:00:00+00:00,1.0143300000000002,2022-07-18 15:59:00+00:00,1.01596,time,0.4794117647058132,34.000000000000696
2022-07-19,LONG,2022-07-19 12:00:00+00:00,1.02542,2022-07-19 15:59:00+00:00,1.02381,time,-0.46131805157590045,34.89999999999993
2022-07-20,SHORT,2022-07-20 12:00:00+00:00,1.01898,2022-07-20 12:50:00+00:00,1.0208700000000002,stop,-1.0,18.900000000001693
2022-07-25,LONG,2022-07-25 12:00:00+00:00,1.02306,2022-07-25 15:59:00+00:00,1.02093,time,-0.651376146789027,32.70000000000106
2022-07-26,SHORT,2022-07-26 12:00:00+00:00,1.01308,2022-07-26 15:59:00+00:00,1.01167,time,0.3810810810810533,37.00000000000036
2022-07-27,LONG,2022-07-27 12:00:00+00:00,1.01518,2022-07-27 13:53:00+00:00,1.01272,stop,-1.0,24.599999999999067
2022-07-29,SHORT,2022-07-29 12:16:00+00:00,1.01884,2022-07-29 14:54:00+00:00,1.01884,stop,0.0,36.000000000000476
2022-08-01,LONG,2022-08-01 12:20:00+00:00,1.02408,2022-08-01 15:59:00+00:00,1.02681,time,0.7604456824511822,35.90000000000204
2022-08-02,SHORT,2022-08-02 12:00:00+00:00,1.02231,2022-08-02 15:59:00+00:00,1.01969,time,0.6949602122015998,37.70000000000051
2022-08-04,LONG,2022-08-04 12:00:00+00:00,1.01769,2022-08-04 15:07:00+00:00,1.0221300000000002,target,2.0,22.200000000001108
2022-08-05,SHORT,2022-08-05 12:20:00+00:00,1.02269,2022-08-05 12:30:00+00:00,1.0177700000000003,target,2.0,24.599999999999067
2022-08-08,LONG,2022-08-08 12:00:00+00:00,1.0202,2022-08-08 15:59:00+00:00,1.02057,time,0.1245791245791125,29.700000000001392
2022-08-10,LONG,2022-08-10 12:00:00+00:00,1.0259800000000001,2022-08-10 12:29:00+00:00,1.0243400000000003,stop,-1.0,16.399999999998638
2022-08-11,LONG,2022-08-11 12:00:00+00:00,1.03254,2022-08-11 15:12:00+00:00,1.03254,stop,0.0,28.500000000000192
2022-08-12,SHORT,2022-08-12 12:00:00+00:00,1.02773,2022-08-12 15:59:00+00:00,1.02557,time,1.0693069306930867,20.199999999999108
2022-08-15,SHORT,2022-08-15 12:00:00+00:00,1.01947,2022-08-15 13:27:00+00:00,1.0223200000000001,stop,-1.0,28.500000000000192
2022-08-16,SHORT,2022-08-16 12:00:00+00:00,1.01272,2022-08-16 13:01:00+00:00,1.01495,stop,-1.0,22.299999999999542
2022-08-17,SHORT,2022-08-17 12:06:00+00:00,1.01655,2022-08-17 13:08:00+00:00,1.01655,stop,0.0,19.199999999999218
2022-08-18,SHORT,2022-08-18 12:42:00+00:00,1.01624,2022-08-18 15:59:00+00:00,1.01132,time,1.6345514950166464,30.09999999999957
2022-08-19,SHORT,2022-08-19 12:00:00+00:00,1.00481,2022-08-19 15:59:00+00:00,1.0037900000000002,time,0.45535714285704904,22.400000000000198
2022-08-22,SHORT,2022-08-22 12:00:00+00:00,1.00001,2022-08-22 15:18:00+00:00,0.99539,target,2.0,23.100000000000342
2022-08-23,SHORT,2022-08-23 12:32:00+00:00,0.99144,2022-08-23 13:34:00+00:00,0.99495,stop,-1.0,35.10000000000013
2022-08-24,SHORT,2022-08-24 12:00:00+00:00,0.99263,2022-08-24 14:50:00+00:00,0.99573,stop,-1.0,30.999999999999915
2022-08-26,LONG,2022-08-26 12:00:00+00:00,0.9998199999999999,2022-08-26 12:57:00+00:00,1.00322,target,2.0,17.000000000000348
2022-08-29,LONG,2022-08-29 12:00:00+00:00,0.99985,2022-08-29 15:59:00+00:00,0.99967,time,-0.04712041884818504,38.20000000000045
2022-08-30,LONG,2022-08-30 12:00:00+00:00,1.00259,2022-08-30 14:33:00+00:00,0.9994500000000002,stop,-1.0,31.399999999999206
2022-08-31,SHORT,2022-08-31 12:00:00+00:00,1.00005,2022-08-31 14:25:00+00:00,1.0031200000000002,stop,-1.0,30.700000000001282
2022-09-02,LONG,2022-09-02 12:00:00+00:00,0.9992099999999999,2022-09-02 12:44:00+00:00,0.9992099999999999,stop,0.0,32.49999999999975
2022-09-06,SHORT,2022-09-06 12:00:00+00:00,0.99233,2022-09-06 15:06:00+00:00,0.99233,stop,0.0,30.799999999999716
2022-09-07,SHORT,2022-09-07 12:03:00+00:00,0.98764,2022-09-07 13:19:00+00:00,0.99033,stop,-1.0,26.900000000000812
2022-09-08,LONG,2022-09-08 12:00:00+00:00,1.0020900000000001,2022-09-08 12:14:00+00:00,0.9994700000000001,stop,-1.0,26.200000000000667
2022-09-12,LONG,2022-09-12 12:00:00+00:00,1.0144600000000001,2022-09-12 13:17:00+00:00,1.0111500000000002,stop,-1.0,33.09999999999924
2022-09-13,LONG,2022-09-13 12:00:00+00:00,1.01781,2022-09-13 12:30:00+00:00,1.0151200000000002,stop,-1.0,26.89999999999859
2022-09-14,LONG,2022-09-14 12:07:00+00:00,1.00018,2022-09-14 15:59:00+00:00,0.99927,time,-0.24010554089711356,37.90000000000071
2022-09-15,LONG,2022-09-15 12:00:00+00:00,0.99857,2022-09-15 13:21:00+00:00,0.99857,stop,0.0,24.699999999999722
2022-09-16,SHORT,2022-09-16 12:00:00+00:00,0.9969,2022-09-16 14:13:00+00:00,1.0000200000000001,stop,-1.0000000000000355,31.200000000000117
2022-09-20,SHORT,2022-09-20 12:00:00+00:00,0.99865,2022-09-20 15:59:00+00:00,0.99944,time,-0.23303834808258303,33.90000000000004
2022-09-21,SHORT,2022-09-21 12:00:00+00:00,0.9899,2022-09-21 15:59:00+00:00,0.988,time,0.7480314960630011,25.399999999999867
2022-09-22,LONG,2022-09-22 12:00:00+00:00,0.9867199999999999,2022-09-22 14:01:00+00:00,0.98332,stop,-0.9999999999999999,33.99999999999959
2022-09-23,SHORT,2022-09-23 12:00:00+00:00,0.97504,2022-09-23 15:59:00+00:00,0.97185,time,0.9550898203592864,33.4000000000001
2022-10-05,SHORT,2022-10-05 12:00:00+00:00,0.99049,2022-10-05 14:19:00+00:00,0.98425,target,2.0,31.200000000000117
2022-10-06,SHORT,2022-10-06 12:00:00+00:00,0.98678,2022-10-06 15:59:00+00:00,0.9805699999999999,time,1.6129870129870172,38.5000000000002
2022-10-07,SHORT,2022-10-07 12:30:00+00:00,0.97858,2022-10-07 12:51:00+00:00,0.97346,target,2.0,25.600000000000065
2022-10-10,SHORT,2022-10-10 12:00:00+00:00,0.96962,2022-10-10 14:30:00+00:00,0.97335,stop,-1.0,37.30000000000011
2022-10-13,LONG,2022-10-13 12:00:00+00:00,0.97453,2022-10-13 12:30:00+00:00,0.97185,stop,-1.0,26.800000000000157
2022-10-17,SHORT,2022-10-17 12:02:00+00:00,0.97304,2022-10-17 12:30:00+00:00,0.97554,stop,-1.0,24.999999999999467
2022-10-20,LONG,2022-10-20 12:00:00+00:00,0.98138,2022-10-20 15:59:00+00:00,0.98219,time,0.23275862068964606,34.80000000000039
2022-10-21,SHORT,2022-10-21 12:00:00+00:00,0.97443,2022-10-21 12:57:00+00:00,0.97443,stop,0.0,20.100000000000673
2022-10-25,SHORT,2022-10-25 12:00:00+00:00,0.9866,2022-10-25 13:13:00+00:00,0.9898,stop,-1.0,31.999999999999805
2022-10-26,LONG,2022-10-26 12:00:00+00:00,1.00224,2022-10-26 12:48:00+00:00,0.99951,stop,-1.0,27.3000000000001
2022-10-27,SHORT,2022-10-27 12:00:00+00:00,1.00493,2022-10-27 13:11:00+00:00,0.9985299999999999,target,2.0,32.00000000000092
2022-10-31,SHORT,2022-10-31 12:00:00+00:00,0.99317,2022-10-31 15:38:00+00:00,0.98863,target,2.0,22.699999999999942
2022-11-02,LONG,2022-11-02 12:00:00+00:00,0.9902299999999999,2022-11-02 15:51:00+00:00,0.9874999999999999,stop,-1.0,27.3000000000001
2022-11-03,SHORT,2022-11-03 12:00:00+00:00,0.97444,2022-11-03 15:25:00+00:00,0.9774,stop,-1.0,29.600000000000737
2022-11-07,LONG,2022-11-07 13:00:00+00:00,0.99883,2022-11-07 16:59:00+00:00,0.99961,time,0.20744680851063987,37.59999999999985
2022-11-08,SHORT,2022-11-08 13:00:00+00:00,0.99931,2022-11-08 15:08:00+00:00,1.0029000000000001,stop,-1.0,35.90000000000093
2022-11-09,SHORT,2022-11-09 13:00:00+00:00,1.00487,2022-11-09 15:05:00+00:00,1.00487,stop,0.0,31.999999999998696
2022-11-10,SHORT,2022-11-10 13:00:00+00:00,0.99481,2022-11-10 13:30:00+00:00,0.9980899999999999,stop,-1.0,32.79999999999949
2022-11-15,LONG,2022-11-15 13:00:00+00:00,1.0409300000000001,2022-11-15 13:36:00+00:00,1.04723,target,2.0,31.49999999999986
2022-11-17,SHORT,2022-11-17 13:00:00+00:00,1.03327,2022-11-17 16:59:00+00:00,1.034,time,-0.20738636363639948,35.199999999999676
2022-11-18,SHORT,2022-11-18 13:00:00+00:00,1.03566,2022-11-18 16:59:00+00:00,1.03489,time,0.22848664688426304,33.69999999999873
2022-11-22,LONG,2022-11-22 13:00:00+00:00,1.0272100000000002,2022-11-22 16:59:00+00:00,1.02743,time,0.08365019011402831,26.299999999999102
2022-11-23,LONG,2022-11-23 13:30:00+00:00,1.03355,2022-11-23 16:59:00+00:00,1.03628,time,0.7668539325843021,35.60000000000007
2022-11-25,SHORT,2022-11-25 13:00:00+00:00,1.03782,2022-11-25 16:05:00+00:00,1.04115,stop,-1.0,33.30000000000055
2022-12-01,LONG,2022-12-01 13:17:00+00:00,1.04558,2022-12-01 15:00:00+00:00,1.0530799999999998,target,2.0,37.4999999999992
2022-12-02,LONG,2022-12-02 13:00:00+00:00,1.0539100000000001,2022-12-02 13:30:00+00:00,1.0508400000000002,stop,-1.0,30.69999999999906
2022-12-07,LONG,2022-12-07 13:00:00+00:00,1.0537500000000002,2022-12-07 15:10:00+00:00,1.05085,stop,-1.0,29.000000000001247
2022-12-08,LONG,2022-12-08 13:00:00+00:00,1.05197,2022-12-08 16:59:00+00:00,1.05508,time,1.2540322580644754,24.800000000000377
2022-12-09,SHORT,2022-12-09 13:30:00+00:00,1.05513,2022-12-09 13:40:00+00:00,1.05513,stop,0.0,35.10000000000124
2022-12-12,LONG,2022-12-12 13:00:00+00:00,1.05567,2022-12-12 15:29:00+00:00,1.05567,stop,0.0,22.100000000000453
2022-12-13,LONG,2022-12-13 13:19:00+00:00,1.05542,2022-12-13 13:30:00+00:00,1.0601200000000002,target,2.0,23.500000000000743
2022-12-14,LONG,2022-12-14 13:00:00+00:00,1.06465,2022-12-14 16:59:00+00:00,1.06536,time,0.3429951690821173,20.700000000000163
2022-12-15,SHORT,2022-12-15 13:00:00+00:00,1.06222,2022-12-15 13:42:00+00:00,1.06591,stop,-1.0,36.89999999999971
2022-12-16,SHORT,2022-12-16 13:00:00+00:00,1.0621,2022-12-16 14:45:00+00:00,1.06491,stop,-1.0,28.099999999999792
2022-12-21,LONG,2022-12-21 13:00:00+00:00,1.0631300000000001,2022-12-21 14:20:00+00:00,1.06118,stop,-1.0,19.500000000001183
2022-12-23,LONG,2022-12-23 13:00:00+00:00,1.06221,2022-12-23 13:32:00+00:00,1.05966,stop,-1.0,25.500000000000522
2022-12-27,SHORT,2022-12-27 13:00:00+00:00,1.06342,2022-12-27 16:59:00+00:00,1.06536,time,-0.640264026402686,30.29999999999866
2022-12-28,LONG,2022-12-28 14:20:00+00:00,1.06519,2022-12-28 15:50:00+00:00,1.06243,stop,-1.0,27.600000000000957
2022-12-29,LONG,2022-12-29 13:00:00+00:00,1.06533,2022-12-29 16:59:00+00:00,1.06655,time,0.4674329501915702,26.100000000000012
2022-12-30,LONG,2022-12-30 13:00:00+00:00,1.06726,2022-12-30 16:59:00+00:00,1.06961,time,0.8103448275861831,28.999999999999027
2023-01-03,SHORT,2023-01-03 13:00:00+00:00,1.0535,2023-01-03 13:38:00+00:00,1.05647,stop,-1.0,29.69999999999917
