params,lock_trigger_r,lock_profit_r,full_trades,full_wr,full_pf,full_net_r,full_return,full_dd,train_trades,train_pf,train_net_r,validation_trades,validation_pf,validation_net_r,test_trades,test_wr,test_pf,test_net_r,test_return,test_dd,score
"{""breakout_fraction"": 0.03, ""distribution_rr"": 3.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 3.0, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,66,65.15151515151516,0.9770506315369688,0.5500000000002334,-1.7219126351357028,21.54959391377089,20,0.9787511035155836,0.10000000000010575,19,1.6717175393995196,4.500000000000089,27,55.55555555555556,0.6514348745015979,-4.049999999999961,-12.609738042723762,21.549593913770888,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.0, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,66,30.303030303030305,0.8515698289197354,-3.0,-10.36154092184507,22.118091223144127,20,1.5524808069608085,3.0,19,0.6470620186771229,-2.0,27,29.629629629629626,0.6437222332037422,-4.0,-12.10612558916332,17.076962808957436,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.02, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,66,65.15151515151516,0.9532081821780177,-0.3500000000000447,-3.262792369021783,18.31403907360368,20,0.9929796910686737,0.14999999999983538,19,0.8117088198552006,-1.1499999999998987,27,62.96296296296296,1.0287375764067432,0.6500000000000186,0.8937902282956767,14.804175062157576,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.02, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,66,54.54545454545454,0.8729253465036356,-3.000000000000368,-11.282050248475507,26.263605543871904,20,1.2052221949753614,1.499999999999778,19,0.7828239985498924,-1.900000000000006,27,48.148148148148145,0.7823731489887498,-2.60000000000014,-8.732120704280055,17.730263623984914,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.02, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,66,78.78787878787878,1.1980507792998796,3.250000000000054,8.73407434038256,9.866403329132938,20,0.9157753427608347,-0.2500000000002821,19,1.1986282025339876,0.9500000000001361,27,77.77777777777779,1.3781757104766146,2.5500000000002,7.212288370119535,4.204913730612145,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.08, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,66,21.21212121212121,0.9663891563408797,-1.2390088954816747e-13,-2.313514336567646,18.644722278388986,20,1.7969403074071073,3.4999999999999902,19,0.9037809518494356,-0.5000000000000651,27,14.814814814814813,0.6546863369717025,-3.000000000000049,-9.341032178159702,16.70279950710001,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.08, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,66,68.18181818181817,0.9959933505487876,0.600000000000037,-0.27969196291420806,16.643421575833603,20,1.8799410767569635,3.8000000000002183,19,0.8521114771662591,-0.949999999999962,27,66.66666666666666,0.7426181859135027,-2.2500000000002194,-7.200935959686272,15.86986038715225,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.02, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,66,21.21212121212121,0.8832143847392413,-2.00000000000016,-8.086785639276584,22.66697316667967,20,0.9650047627251134,5.129230373768223e-14,19,0.8303053423309444,-1.000000000000067,27,22.22222222222222,0.8683647481662067,-1.0000000000001443,-3.9681964444244544,15.565792720371647,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.02, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,66,50.0,1.0117069891715835,1.6499999999997401,1.268638820739576,22.585104440654785,20,1.5493941438789758,4.39999999999995,19,0.9318163542766076,-0.34999999999998865,27,44.44444444444444,0.8087596429534798,-2.4000000000002206,-8.313350650686846,18.651878145835358,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.08, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,66,75.75757575757575,0.8727107646376433,-1.7500000000000924,-6.313600378319606,15.869860387152238,20,0.8349538099897789,-0.449999999999838,19,1.1990880537417297,0.9499999999999652,27,66.66666666666666,0.7426181859135027,-2.2500000000002194,-7.200935959686272,15.86986038715225,-999961.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.02, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,65,64.61538461538461,1.0590117817885256,2.1999999999999647,4.226056174353343,11.781774481149958,20,0.9928769558452336,0.15000000000018215,18,1.160433864518115,1.1999999999999504,27,59.25925925925925,1.0402161297427266,0.8499999999998318,1.3567274441829813,11.774014278286408,-999962.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.8}",0.5,0.0,65,24.615384615384617,1.0050680134991299,0.9999999999998543,0.3715279122689985,20.275230068741372,19,1.4272765282870126,2.499999999999921,19,0.9634299770477258,-6.106226635438361e-14,27,25.925925925925924,0.8414192613516123,-1.5000000000000058,-5.577641456113735,15.847656662980361,-999962.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.02, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,65,23.076923076923077,0.9425593125381017,-0.5000000000001457,-3.9506909930439815,16.12857966844181,20,0.9636889061534756,-7.882583474838611e-14,18,0.9634299770477258,-6.106226635438361e-14,27,25.925925925925924,0.9188654578042437,-0.5000000000000058,-2.6573623258904555,13.245006869051917,-999962.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.02, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,65,60.0,1.0682200241095168,2.800000000000352,5.667329649353237,15.580109606359446,20,1.4320473526476907,2.8500000000004313,18,0.9952537828539164,0.25000000000008926,27,55.55555555555556,0.9403098890737083,-0.3000000000001682,-2.124414513830264,11.774014278286431,-999962.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.8}",1.0,0.15,65,50.76923076923077,1.1103863215700334,5.349999999999907,12.988940691458462,22.585104440654657,19,2.2078104497012943,8.100000000000056,19,1.0416046066528728,0.7999999999999065,27,40.74074074074074,0.7477704300295774,-3.5500000000000553,-11.46236946855731,21.445815631119718,-999962.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.8}",0.3,0.15,65,81.53846153846153,1.5114499844809672,6.750000000000083,20.76427642225518,8.321997149999865,19,1.2169278300450865,0.7500000000000968,19,1.637701557279726,2.0999999999998873,27,77.77777777777779,1.5813923574723148,3.9000000000000985,11.53493414313056,4.204913730612223,-999962.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.8}",0.5,0.15,65,64.61538461538461,1.1111162692914471,3.549999999999981,8.428301346141541,14.804175062157862,19,1.4438841437919079,2.500000000000024,19,1.1852178174181798,1.3500000000000127,27,55.55555555555556,0.9411695817092761,-0.30000000000005583,-2.124414513829964,14.804175062157835,-999962.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.8}",0.75,0.15,65,55.38461538461539,1.0311657263485967,2.0500000000002347,2.976662150045306,20.562337931284457,19,1.6045434525206248,4.05000000000025,19,1.0292203866903007,0.6000000000000892,27,48.148148148148145,0.7823731489887524,-2.600000000000105,-8.732120704279966,17.730263623985294,-999962.0
"{""breakout_fraction"": 0.06, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,64,51.5625,1.032276013232805,2.300000000000183,3.4582563426080792,24.828531704420914,19,1.8295174159790843,5.4000000000002455,18,1.0127594623616378,0.4499999999999065,27,40.74074074074074,0.760311844780542,-3.549999999999969,-11.462369468557066,24.828531704420907,-999963.0
"{""breakout_fraction"": 0.06, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,64,59.375,1.0597905950932849,2.650000000000349,5.1939568435572125,19.478524933406536,19,1.7193599725228395,3.8500000000003114,18,0.9952537828539164,0.25000000000008926,27,51.85185185185185,0.8619911990351026,-1.4500000000000515,-5.48599510046296,19.478524933406494,-999963.0
"{""breakout_fraction"": 0.06, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,64,21.875,0.9209619875757926,-1.0000000000000298,-5.244108906470379,18.098818938760775,19,0.8688920550022484,-0.5000000000000491,18,0.9634299770477258,-6.106226635438361e-14,27,25.925925925925924,0.9220897247321223,-0.4999999999999196,-2.657362325890189,18.09881893876075,-999963.0
"{""breakout_fraction"": 0.1, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,64,82.8125,1.7770346200681932,9.099999999999604,29.51888549081174,11.072337235499955,19,1.6414054886074256,2.100000000000091,18,1.1619356396414333,0.7999999999997525,27,85.18518518518519,2.4027222605753895,6.1999999999997595,19.609955503065144,3.000000000000002,-999963.0
"{""breakout_fraction"": 0.1, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,64,21.875,0.9214300626423657,-0.9999999999999627,-5.244108906470101,18.644722278388514,19,1.1559779058805753,1.000000000000018,18,0.8269981373837517,-1.000000000000061,27,22.22222222222222,0.8683275456632377,-0.9999999999999196,-3.9681964444237883,15.56579272037189,-999963.0
"{""breakout_fraction"": 0.1, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,64,51.5625,0.9947390324362627,0.9500000000002725,-0.5513698601434358,27.824181828530953,19,2.0585440675443865,6.7500000000002585,18,0.7653898036877712,-2.0499999999999488,27,44.44444444444444,0.7290371373190633,-3.7500000000000373,-11.866756678099932,22.154907316588556,-999963.0
"{""breakout_fraction"": 0.06, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,64,82.8125,1.6538723411114837,7.749999999999747,24.499254043560768,8.732700000000003,19,1.2169278300450972,0.7500000000001298,18,1.5899952411562215,1.9499999999998248,27,81.48148148148148,1.9091144386564365,5.049999999999792,15.50189829564288,4.204913730612243,-999963.0
"{""breakout_fraction"": 0.06, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,64,65.625,1.0474456211441578,1.8499999999999617,3.285230037131015,16.61461679959454,19,0.9322597214668719,-0.19999999999988566,18,1.160433864518115,1.1999999999999504,27,59.25925925925925,1.0387322776433576,0.8499999999998968,1.3567274441831367,16.614616799594568,-999963.0
"{""breakout_fraction"": 0.1, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,64,60.9375,1.105881196647736,3.8000000000002108,8.935391391085368,18.106022822906727,19,1.993532777883617,5.200000000000324,18,0.8670785599910313,-0.8999999999999831,27,59.25925925925925,0.9232395984727129,-0.5000000000001307,-2.5714519448020168,13.648848015662896,-999963.0
"{""breakout_fraction"": 0.1, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,64,65.625,1.1036829945444844,3.199999999999722,7.449542447785951,13.648848015662923,19,1.4512740391127674,2.5000000000000755,18,0.9732955458529033,0.04999999999987806,27,62.96296296296296,1.0286443686580176,0.6499999999997684,0.8937902282949217,13.64884801566289,-999963.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.05, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,59,54.23728813559322,0.8552729528503623,-3.299999999999843,-11.780654592587215,23.89592911037984,18,1.1552144152286945,1.2000000000002118,17,0.97609280957303,0.10000000000008288,24,45.83333333333333,0.6282099466821089,-4.600000000000137,-13.838422003083794,18.472894796323462,-999965.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.05, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,59,45.76271186440678,0.9781411194326278,0.399999999999808,-2.3128942967169386,26.496827477648786,18,1.6736791837275875,5.450000000000012,17,0.8757313441059051,-0.8500000000001372,24,37.5,0.6961563487448369,-4.200000000000067,-13.045927046592842,20.10684632205427,-999965.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.05, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,59,64.40677966101694,0.9491483807473882,-0.44999999999995943,-3.36509505755066,16.253585245514905,18,1.4879282147119213,2.1500000000001327,17,0.9182854952183744,-0.3000000000000038,24,54.166666666666664,0.7697609848323772,-2.300000000000088,-7.600407088061411,15.57321940505855,-999965.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.05, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,59,72.88135593220339,0.8121196373514361,-2.7999999999998026,-9.212310911890187,16.995471609313718,18,1.1667902861935466,0.600000000000215,17,0.8007539018333062,-0.7000000000001535,24,62.5,0.6967931182440875,-2.6999999999998643,-8.44253223386906,16.995471609313686,-999965.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 1.0}",0.3,0.15,61,81.9672131147541,1.7182411397446067,8.6499999999998,27.785999848862943,7.909446137174776,17,1.5520057436053005,1.8000000000000576,18,2.037493339197814,3.29999999999973,26,80.76923076923077,1.6325605668496777,3.5500000000000127,10.528132340328856,6.660620767128017,-999965.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 1.0}",0.5,0.15,61,62.295081967213115,1.0322597136885667,1.5999999999997963,2.3709044727761475,19.116178295606616,17,1.133998839330216,1.049999999999919,18,1.3855659534921685,2.5499999999998555,26,57.692307692307686,0.7928983517427739,-1.999999999999978,-6.766939660097194,19.11617829560661,-999965.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 1.0}",0.75,0.15,61,52.459016393442624,0.969900993552047,0.09999999999988166,-2.776176394810548,24.576748740509817,17,1.1344370079364023,1.2500000000000266,18,1.3347914742470917,2.949999999999942,26,46.15384615384615,0.6880092743953898,-4.100000000000087,-12.662316463425793,24.57674874050982,-999965.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 1.0}",1.0,0.15,61,47.540983606557376,1.0228283019853632,2.0499999999999363,2.5423990745008007,26.83944627829453,17,1.649744873274989,5.299999999999997,18,1.1635067035112132,1.7999999999999763,26,38.46153846153847,0.6681419100039643,-5.050000000000037,-15.274994706753342,26.839446278294528,-999965.0
