instrument,broker_symbol,timeframe,distance,signal_filter,ema_slope_bars,exit,sample,trades,wins,losses,win_rate_pct,net_r,profit_factor,cash_profit_factor,cash_gross_profit,cash_gross_loss,expectancy_r,risk_pct,progression_enabled,progression_multiplier,max_risk_pct,maximum_applied_risk_pct,final_loss_streak,processed_trades,ruined,max_drawdown_pct,ending_balance,max_dd_pct_at_1pct,ending_balance_at_1pct,selection_score
XAUUSD,XAUUSD..,M15,4,ema200_slope,24,trail_start_1R_distance_0.5R_cap_1.7R,training,52,18,34,34.61538461538461,-20.586171451785535,0.5239115156164056,0.5142939195582207,206.16116385947964,400.8625340866803,-0.3958879125343372,1.0,False,1.6,,1.0,0,52,False,21.27655613871922,805.2986297727994,21.27655613871922,805.2986297727994,-3.627263854164219
XAUUSD,XAUUSD..,M15,4,ema200_slope,24,trail_start_1.5R_distance_0.5R_cap_1.7R,training,48,15,33,31.25,-19.964383415116618,0.5273608240620907,0.5243036754621109,209.16147937949802,398.9319342366754,-0.4159246544815962,1.0,False,1.6,,1.0,0,48,False,18.996226707080336,810.2295451428226,18.996226707080336,810.2295451428226,-3.5623554794045194
XAUUSD,XAUUSD..,M15,5,none,1,fixed_0.5R,training,177,110,67,62.14689265536724,10.788712227513804,1.2624028467893549,1.249302018505818,554.1257049420276,443.54823472131216,0.06095317642663166,1.0,False,1.6,,1.0,0,177,False,5.672163096717579,1110.5774702207154,5.672163096717579,1110.5774702207154,0.7734031724573303
XAUUSD,XAUUSD..,M15,5,none,1,fixed_0.75R,training,177,94,83,53.10734463276836,6.856718070602646,1.1300188177377124,1.1240102772217349,600.7075049094265,534.4323953996411,0.03873852017289631,1.0,False,1.6,,1.0,0,177,False,5.65364444301307,1066.2751095097854,5.65364444301307,1066.2751095097854,0.4587395352305039
XAUUSD,XAUUSD..,M15,5,none,1,fixed_1R,training,175,84,91,48.0,4.803557650609969,1.0844727540535537,1.077904022962141,605.1371081708936,561.4016603333038,0.027448900860628393,1.0,False,1.6,,1.0,0,175,False,8.415439692227993,1043.7354478375898,8.415439692227993,1043.7354478375898,0.18916815261536102
XAUUSD,XAUUSD..,M15,5,none,1,fixed_1.5R,training,169,76,93,44.97041420118343,9.28668051865945,1.1583911094028252,1.1526042549334363,678.517306148857,588.6819376595497,0.05495077229976006,1.0,False,1.6,,1.0,0,169,False,10.153815421043845,1089.8353684893073,10.153815421043845,1089.8353684893073,0.4819660894655508
XAUUSD,XAUUSD..,M15,5,none,1,fixed_1.7R,training,167,75,92,44.91017964071856,13.941076466811415,1.241901025356261,1.2380207205199338,733.2595738907455,592.2837653175927,0.08347949980126596,1.0,False,1.6,,1.0,0,167,False,10.153815421043868,1140.9758085731528,10.153815421043868,1140.9758085731528,0.8589254226170436
XAUUSD,XAUUSD..,M15,5,none,1,trail_start_0.5R_distance_0.25R_cap_1.7R,training,175,93,82,53.142857142857146,10.666570675212625,1.2155513827714832,1.210284502924699,614.228936907031,507.50789208878007,0.06095183242978643,1.0,False,1.6,,1.0,0,175,False,6.799305246453025,1106.721044818251,6.799305246453025,1106.721044818251,0.716677450372085
XAUUSD,XAUUSD..,M15,5,none,1,trail_start_1R_distance_0.5R_cap_1.7R,training,171,78,93,45.614035087719294,8.906231758476665,1.153854538032752,1.147724513899754,666.1316261896409,580.3933070369385,0.052083226657758275,1.0,False,1.6,,1.0,0,171,False,10.153815421043886,1085.7383191527024,10.153815421043886,1085.7383191527024,0.4480021288272333
XAUUSD,XAUUSD..,M15,5,none,1,trail_start_1.5R_distance_0.5R_cap_1.7R,training,167,75,92,44.91017964071856,13.941076466811415,1.241901025356261,1.2380207205199338,733.2595738907455,592.2837653175927,0.08347949980126596,1.0,False,1.6,,1.0,0,167,False,10.153815421043868,1140.9758085731528,10.153815421043868,1140.9758085731528,0.8589254226170436
XAUUSD,XAUUSD..,M15,5,ema200_slope,3,fixed_0.5R,training,59,35,24,59.32203389830508,-3.9921878360569347,0.8142493511358886,0.8082828236960208,171.02979916883157,211.59647855284936,-0.06766420061113448,1.0,False,1.6,,1.0,3,59,False,6.053502909719612,959.4333206159822,6.053502909719612,959.4333206159822,-0.6397413005255452
XAUUSD,XAUUSD..,M15,5,ema200_slope,3,fixed_0.75R,training,50,23,27,46.0,-6.899587442908906,0.714297916715143,0.7062616900276106,164.38126451121093,232.74838042650254,-0.13799174885817814,1.0,False,1.6,,1.0,3,50,False,10.213685059573416,931.6328840847084,10.213685059573416,931.6328840847084,-1.2771517285297531
XAUUSD,XAUUSD..,M15,5,ema200_slope,3,fixed_1R,training,44,17,27,38.63636363636363,-6.8530322756598006,0.7126976479777459,0.7043762803238489,162.25233344549338,230.34894555349751,-0.15575073353772273,1.0,False,1.6,,1.0,3,44,False,10.36743355222768,931.9033878919959,10.36743355222768,931.9033878919959,-1.3409261828269443
XAUUSD,XAUUSD..,M15,5,ema200_slope,3,fixed_1.5R,training,38,11,27,28.947368421052634,-5.5620859529486255,0.7478893897516865,0.7362301624223762,156.95791536681168,213.1913678330999,-0.14637068297233224,1.0,False,1.6,,1.0,3,38,False,10.43565264642492,943.7665475337118,10.43565264642492,943.7665475337118,-1.2075321851330214
XAUUSD,XAUUSD..,M15,5,ema200_slope,3,fixed_1.7R,training,34,9,25,26.47058823529412,-5.025767978706632,0.7527390854814616,0.7426130597624783,147.55449479616436,198.69633701750286,-0.14781670525607743,1.0,False,1.6,,1.0,3,34,False,9.511408779639611,948.8581577786615,9.511408779639611,948.8581577786615,-1.1294575859660794
XAUUSD,XAUUSD..,M15,5,ema200_slope,3,trail_start_0.5R_distance_0.25R_cap_1.7R,training,54,26,28,48.148148148148145,-8.13025124349926,0.6752834316407106,0.6638037246546508,157.81536021230102,237.7440112955162,-0.15056020821294924,1.0,False,1.6,,1.0,3,54,False,11.508202517927044,920.0713489167848,11.508202517927044,920.0713489167848,-1.4654226430377317
XAUUSD,XAUUSD..,M15,5,ema200_slope,3,trail_start_1R_distance_0.5R_cap_1.7R,training,43,14,29,32.55813953488372,-8.171835485154771,0.6830327765672184,0.6696444993825457,163.7749795885161,244.57003639920424,-0.19004268570127375,1.0,False,1.6,,1.0,3,43,False,11.371731352676239,919.2049431893118,11.371731352676239,919.2049431893118,-1.5986075661013162
XAUUSD,XAUUSD..,M15,5,ema200_slope,3,trail_start_1.5R_distance_0.5R_cap_1.7R,training,34,9,25,26.47058823529412,-5.025767978706632,0.7527390854814616,0.7426130597624783,147.55449479616436,198.69633701750286,-0.14781670525607743,1.0,False,1.6,,1.0,3,34,False,9.511408779639611,948.8581577786615,9.511408779639611,948.8581577786615,-1.1294575859660794
XAUUSD,XAUUSD..,M15,5,ema200_slope,6,fixed_0.5R,training,55,32,23,58.18181818181818,-6.077489476920246,0.7247200827216491,0.718893419550162,154.43190903885272,214.81892146889652,-0.1104998086712772,1.0,False,1.6,,1.0,3,55,False,7.857662655186419,939.6129875699562,7.857662655186419,939.6129875699562,-1.0250870076914957
XAUUSD,XAUUSD..,M15,5,ema200_slope,6,fixed_0.75R,training,47,22,25,46.808510638297875,-7.577489476920158,0.6852873932648306,0.6769348769186704,156.4599267732109,231.12995371932743,-0.16122318036000338,1.0,False,1.6,,1.0,3,47,False,10.821129434415475,925.3299730538835,10.821129434415475,925.3299730538835,-1.435342506513239
XAUUSD,XAUUSD..,M15,5,ema200_slope,6,fixed_1R,training,42,16,26,38.095238095238095,-9.077489476920169,0.6380223991211501,0.6294947373316824,150.62712172599686,239.28257504499368,-0.2161307018314326,1.0,False,1.6,,1.0,3,42,False,12.344829197394148,911.3445466810032,12.344829197394148,911.3445466810032,-1.7987768435620128
XAUUSD,XAUUSD..,M15,5,ema200_slope,6,fixed_1.5R,training,36,10,26,27.77777777777778,-8.29687373272138,0.6438632140986329,0.6312216340550231,139.83496534702294,221.53069191990596,-0.2304687147978161,1.0,False,1.6,,1.0,3,36,False,12.852046794378674,918.304273427117,12.852046794378674,918.304273427117,-1.8003146784472486
XAUUSD,XAUUSD..,M15,5,ema200_slope,6,fixed_1.7R,training,31,8,23,25.806451612903224,-7.032261508787102,0.6591618661971635,0.6483454124522651,128.9149488279893,198.83683350266745,-0.22684714544474524,1.0,False,1.6,,1.0,3,31,False,10.987643729481581,930.0781153253218,10.987643729481581,930.0781153253218,-1.60366292146666
XAUUSD,XAUUSD..,M15,5,ema200_slope,6,trail_start_0.5R_distance_0.25R_cap_1.7R,training,51,25,26,49.01960784313725,-8.567373593168647,0.6583639841199597,0.6466992054283314,153.71837523362785,237.69686732770117,-0.16798771751311073,1.0,False,1.6,,1.0,3,51,False,11.897713299878195,916.0215079059267,11.897713299878195,916.0215079059267,-1.5768261958712884
XAUUSD,XAUUSD..,M15,5,ema200_slope,6,trail_start_1R_distance_0.5R_cap_1.7R,training,40,13,27,32.5,-9.394556300224302,0.6397446039221323,0.6258587819250936,153.8784881751269,245.86774623791086,-0.23486390750560754,1.0,False,1.6,,1.0,3,40,False,12.451058311494217,908.010741937216,12.451058311494217,908.010741937216,-1.8874904176411196
XAUUSD,XAUUSD..,M15,5,ema200_slope,6,trail_start_1.5R_distance_0.5R_cap_1.7R,training,31,8,23,25.806451612903224,-7.032261508787102,0.6591618661971635,0.6483454124522651,128.9149488279893,198.83683350266745,-0.22684714544474524,1.0,False,1.6,,1.0,3,31,False,10.987643729481581,930.0781153253218,10.987643729481581,930.0781153253218,-1.60366292146666
XAUUSD,XAUUSD..,M15,5,ema200_slope,12,fixed_0.5R,training,55,34,21,61.81818181818181,-4.059895833333365,0.8072214665512535,0.7990197565526062,163.84504282586727,205.05756144601662,-0.07381628787878845,1.0,False,1.6,,1.0,0,55,False,7.396950968462292,958.7874813798506,7.396950968462292,958.7874813798506,-0.7222310612454925
XAUUSD,XAUUSD..,M15,5,ema200_slope,12,fixed_0.75R,training,48,24,24,50.0,-6.059895833333345,0.7481329148176205,0.7365537076363865,169.35171781209237,229.92446586895198,-0.12624782986111135,1.0,False,1.6,,1.0,0,48,False,11.256477423823377,939.4272519431404,11.256477423823377,939.4272519431404,-1.2127097823893167
XAUUSD,XAUUSD..,M15,5,ema200_slope,12,fixed_1R,training,43,18,25,41.86046511627907,-7.059895833333338,0.7182791229346356,0.7052929167262515,167.9400103653743,238.11384799509847,-0.16418362403100786,1.0,False,1.6,,1.0,0,43,False,13.204022577895556,929.8261623702758,13.204022577895556,929.8261623702758,-1.4970430559560735
XAUUSD,XAUUSD..,M15,5,ema200_slope,12,fixed_1.5R,training,37,12,25,32.432432432432435,-5.279280089134601,0.7732197873421924,0.7559471689587158,166.5620025180773,220.3355067094294,-0.14268324565228652,1.0,False,1.6,,1.0,0,37,False,13.27267432390773,946.2264958086479,13.27267432390773,946.2264958086479,-1.282832305210045
XAUUSD,XAUUSD..,M15,5,ema200_slope,12,fixed_1.7R,training,32,10,22,31.25,-4.331380957122274,0.7898883947369294,0.773972435782289,152.8637452140655,197.50541252746189,-0.13535565491007107,1.0,False,1.6,,1.0,0,32,False,11.304250516767393,955.3583326866036,11.304250516767393,955.3583326866036,-1.0993739731310161
XAUUSD,XAUUSD..,M15,5,ema200_slope,12,trail_start_0.5R_distance_0.25R_cap_1.7R,training,50,26,24,52.0,-6.306905922352203,0.7378664493794517,0.7222880287105234,163.96749432399645,227.01123070905953,-0.12613811844704406,1.0,False,1.6,,1.0,0,50,False,12.292111592262291,936.9562636149369,12.292111592262291,936.9562636149369,-1.272935685483742
XAUUSD,XAUUSD..,M15,5,ema200_slope,12,trail_start_1R_distance_0.5R_cap_1.7R,training,41,15,26,36.58536585365854,-6.693675748559474,0.7431426513993367,0.7246537333559282,177.14279863480544,244.4516470155246,-0.1632603841112067,1.0,False,1.6,,1.0,0,41,False,13.335048485927494,932.6911516192808,13.335048485927494,932.6911516192808,-1.4673070642422634
XAUUSD,XAUUSD..,M15,5,ema200_slope,12,trail_start_1.5R_distance_0.5R_cap_1.7R,training,32,10,22,31.25,-4.331380957122274,0.7898883947369294,0.773972435782289,152.8637452140655,197.50541252746189,-0.13535565491007107,1.0,False,1.6,,1.0,0,32,False,11.304250516767393,955.3583326866036,11.304250516767393,955.3583326866036,-1.0993739731310161
XAUUSD,XAUUSD..,M15,5,ema200_slope,24,fixed_0.5R,training,60,37,23,61.66666666666667,-3.9216557464239683,0.8250951762539026,0.8181474995840092,179.85356522369432,219.8302449315578,-0.06536092910706613,1.0,False,1.6,,1.0,0,60,False,5.409186328740714,960.0233202921365,5.409186328740714,960.0233202921365,-0.5988867565601647
XAUUSD,XAUUSD..,M15,5,ema200_slope,24,fixed_0.75R,training,52,23,29,44.230769230769226,-10.39498652155835,0.6239829412305177,0.6100207157143259,157.2786767455408,257.8251405140719,-0.1999035869530452,1.0,False,1.6,,1.0,0,52,False,12.905052704453624,899.4535362314689,12.905052704453624,899.4535362314689,-1.8641299328103242
XAUUSD,XAUUSD..,M15,5,ema200_slope,24,fixed_1R,training,48,18,30,37.5,-10.644986521558343,0.6283822122399366,0.6150448423258076,164.66278280836707,267.7248413070023,-0.22177055253246547,1.0,False,1.6,,1.0,0,48,False,12.926673273015219,896.9379415013648,12.926673273015219,896.9379415013648,-1.95928105752003
XAUUSD,XAUUSD..,M15,5,ema200_slope,24,fixed_1.5R,training,40,10,30,25.0,-13.129738181823706,0.521975348893156,0.50882763914175,129.65052374394145,254.80243951100147,-0.32824345454559267,1.0,False,1.6,,1.0,4,40,False,13.766815608475941,874.84808423294,13.766815608475941,874.84808423294,-2.5483702088171096
XAUUSD,XAUUSD..,M15,5,ema200_slope,24,fixed_1.7R,training,41,10,31,24.390243902439025,-12.329738181823675,0.5668708468123934,0.554021914147231,147.1079681135319,265.52734532164743,-0.3007253215078945,1.0,False,1.6,,1.0,4,41,False,13.195883856515684,881.5806227918845,13.195883856515684,881.5806227918845,-2.3683863221957537
XAUUSD,XAUUSD..,M15,5,ema200_slope,24,trail_start_0.5R_distance_0.25R_cap_1.7R,training,55,27,28,49.09090909090909,-9.920912171015324,0.6276630816462092,0.613786873925173,153.0174747700721,249.30066326039832,-0.18038022129118772,1.0,False,1.6,,1.0,0,55,False,13.015095487477243,903.7168115096738,13.015095487477243,903.7168115096738,-1.7641898814938455
XAUUSD,XAUUSD..,M15,5,ema200_slope,24,trail_start_1R_distance_0.5R_cap_1.7R,training,46,13,33,28.26086956521739,-13.115733196302722,0.5787492163352473,0.5648063071310268,162.87822669915658,288.3789090927613,-0.2851246347022331,1.0,False,1.6,,1.0,4,46,False,13.893138789163823,874.4993176063953,13.893138789163823,874.4993176063953,-2.4027225279848605
XAUUSD,XAUUSD..,M15,5,ema200_slope,24,trail_start_1.5R_distance_0.5R_cap_1.7R,training,41,10,31,24.390243902439025,-12.329738181823675,0.5668708468123934,0.554021914147231,147.1079681135319,265.52734532164743,-0.3007253215078945,1.0,False,1.6,,1.0,4,41,False,13.195883856515684,881.5806227918845,13.195883856515684,881.5806227918845,-2.3683863221957537
XAUUSD,XAUUSD..,M15,6,none,1,fixed_0.5R,training,155,91,64,58.70967741935483,2.771647068287846,1.0723659340630236,1.065100796399487,415.5508006660283,390.1516195188045,0.017881593988953844,1.0,False,1.6,,1.0,0,155,False,4.382231743582679,1025.3991811472238,4.382231743582679,1025.3991811472238,0.20818967018062057
XAUUSD,XAUUSD..,M15,6,none,1,fixed_0.75R,training,154,86,68,55.84415584415584,12.509707299937173,1.3027848312807049,1.2946423131108862,567.1902884943008,438.10578624717095,0.08123186558400762,1.0,False,1.6,,1.0,0,154,False,6.536019086856435,1129.0845022471299,6.536019086856435,1129.0845022471299,0.9420379027703794
XAUUSD,XAUUSD..,M15,6,none,1,fixed_1R,training,152,76,76,50.0,13.265054513766959,1.2907571118298977,1.2792563099176284,625.2583277345697,488.76704604633153,0.08727009548530894,1.0,False,1.6,,1.0,0,152,False,6.071602505282059,1136.4912816882381,6.071602505282059,1136.4912816882381,1.0266874638633585
XAUUSD,XAUUSD..,M15,6,none,1,fixed_1.5R,training,147,64,83,43.53741496598639,9.213577463983931,1.178046823922183,1.1637498905785602,636.8803053385141,547.2656199536896,0.06267739771417641,1.0,False,1.6,,1.0,0,147,False,8.503957608429664,1089.6146853848245,8.503957608429664,1089.6146853848245,0.5964717805412256
XAUUSD,XAUUSD..,M15,6,none,1,fixed_1.7R,training,145,59,86,40.689655172413794,3.3825215523093686,1.061783406455395,1.0492611677612202,588.0339746055231,560.4267008758125,0.023327734843512887,1.0,False,1.6,,1.0,0,145,False,10.73460802161273,1027.6072737297106,10.73460802161273,1027.6072737297106,0.010786315530948942
XAUUSD,XAUUSD..,M15,6,none,1,trail_start_0.5R_distance_0.25R_cap_1.7R,training,153,80,73,52.28758169934641,8.144448431206945,1.1904515385174737,1.1801450617686358,525.0898754644458,444.93672216660786,0.05323168909285585,1.0,False,1.6,,1.0,0,153,False,6.848817701917453,1080.153153297838,6.848817701917453,1080.153153297838,0.5630546529805754
XAUUSD,XAUUSD..,M15,6,none,1,trail_start_1R_distance_0.5R_cap_1.7R,training,147,65,82,44.21768707482993,6.500855364506306,1.127617259403084,1.1148034326866891,590.1336108279894,529.3611353579712,0.04422350588099527,1.0,False,1.6,,1.0,0,147,False,10.08535121230337,1060.7724754700182,10.08535121230337,1060.7724754700182,0.30191005394126175
XAUUSD,XAUUSD..,M15,6,none,1,trail_start_1.5R_distance_0.5R_cap_1.7R,training,145,59,86,40.689655172413794,3.273756186194997,1.059796753977652,1.047318244689333,586.601293154501,560.0984191089931,0.022577628870310323,1.0,False,1.6,,1.0,0,145,False,10.73460802161273,1026.502874045508,10.73460802161273,1026.502874045508,0.0014558456388517604
XAUUSD,XAUUSD..,M15,6,ema200_slope,3,fixed_0.5R,training,48,29,19,60.416666666666664,0.12558124709392376,1.0087364400086463,1.0014956548730107,146.07283905838005,145.85469077936443,0.0026162759811234116,1.0,False,1.6,,1.0,1,48,False,3.9476274849752593,1000.2181482790156,3.9476274849752593,1000.2181482790156,0.011531458305998
XAUUSD,XAUUSD..,M15,6,ema200_slope,3,fixed_0.75R,training,44,22,22,50.0,-0.5465799250672846,0.9679360946612211,0.9602685033977766,165.74114323877632,172.5987498833132,-0.012422271024256469,1.0,False,1.6,,1.0,1,44,False,5.030119864670042,993.1423933554631,5.030119864670042,993.1423933554631,-0.13841440445074366
XAUUSD,XAUUSD..,M15,6,ema200_slope,3,fixed_1R,training,41,15,26,36.58536585365854,-5.02543299827542,0.7490474738444753,0.7471028757708993,149.48737752261354,200.08941522058092,-0.12257153654330293,1.0,False,1.6,,1.0,5,41,False,8.764721913570888,949.3979623020326,8.764721913570888,949.3979623020326,-1.0230725319259735
XAUUSD,XAUUSD..,M15,6,ema200_slope,3,fixed_1.5R,training,40,10,30,25.0,-8.639304633886198,0.6345364312661704,0.6236245512676408,140.49487057246256,225.28758735825716,-0.21598261584715495,1.0,False,1.6,,1.0,5,40,False,11.361065021250678,915.2072832142054,11.361065021250678,915.2072832142054,-1.7252561383164757
XAUUSD,XAUUSD..,M15,6,ema200_slope,3,fixed_1.7R,training,37,8,29,21.62162162162162,-9.039304633886179,0.600725164484236,0.5962423481447968,130.58302698115733,219.00998375486972,-0.2443055306455724,1.0,False,1.6,,1.0,6,37,False,10.075262481955699,911.5730432262876,10.075262481955699,911.5730432262876,-1.7989542523611035
XAUUSD,XAUUSD..,M15,6,ema200_slope,3,trail_start_0.5R_distance_0.25R_cap_1.7R,training,47,22,25,46.808510638297875,-6.524994460880828,0.6599228826110416,0.6541891223180766,121.960789600829,186.43047620337813,-0.13882966938044314,1.0,False,1.6,,1.0,5,47,False,8.472517160731673,935.5303133974509,8.472517160731673,935.5303133974509,-1.1916805155978016
XAUUSD,XAUUSD..,M15,6,ema200_slope,3,trail_start_1R_distance_0.5R_cap_1.7R,training,40,13,27,32.5,-4.901879116336521,0.7624978552674454,0.7549014232737306,153.27750169844626,203.04306889996042,-0.12254697790841303,1.0,False,1.6,,1.0,5,40,False,9.673543900093549,950.2344327984858,9.673543900093549,950.2344327984858,-1.04762221883547
XAUUSD,XAUUSD..,M15,6,ema200_slope,3,trail_start_1.5R_distance_0.5R_cap_1.7R,training,37,8,29,21.62162162162162,-9.039304633886179,0.600725164484236,0.5962423481447968,130.58302698115733,219.00998375486972,-0.2443055306455724,1.0,False,1.6,,1.0,6,37,False,10.075262481955699,911.5730432262876,10.075262481955699,911.5730432262876,-1.7989542523611035
XAUUSD,XAUUSD..,M15,6,ema200_slope,6,fixed_0.5R,training,44,27,17,61.36363636363637,-1.78339937336257,0.8833113412929028,0.8787360249853418,135.87947669301104,154.6305976192084,-0.040531803940058404,1.0,False,1.6,,1.0,4,44,False,4.7321832652885485,981.2488790738026,4.7321832652885485,981.2488790738026,-0.32564820090845126
XAUUSD,XAUUSD..,M15,6,ema200_slope,6,fixed_0.75R,training,40,20,20,50.0,-2.955560545523779,0.8353958074419132,0.8314893840088768,150.6058380096482,181.12779418004015,-0.07388901363809447,1.0,False,1.6,,1.0,4,40,False,6.60734888024882,969.478043829608,6.60734888024882,969.478043829608,-0.6062997384129116
XAUUSD,XAUUSD..,M15,6,ema200_slope,6,fixed_1R,training,37,14,23,37.83783783783784,-6.9555605455237535,0.6680804347651055,0.6697252656062784,139.51694051624645,208.3196613314965,-0.18798812285199334,1.0,False,1.6,,1.0,4,37,False,10.513771786757776,931.19727918475,10.513771786757776,931.19727918475,-1.4638259160807487
XAUUSD,XAUUSD..,M15,6,ema200_slope,6,fixed_1.5R,training,35,9,26,25.71428571428571,-10.484745129056162,0.5628577634392079,0.5548289386220526,126.51068765898594,228.01746421731718,-0.2995641465444618,1.0,False,1.6,,1.0,4,35,False,12.289149980256935,898.4932234416688,12.289149980256935,898.4932234416688,-2.179382725807577
XAUUSD,XAUUSD..,M15,6,ema200_slope,6,fixed_1.7R,training,32,7,25,21.875,-11.084745129056131,0.517734694606495,0.5173605486762652,114.52026065447762,221.35483841489793,-0.3463982852830041,1.0,False,1.6,,1.0,5,32,False,11.891135052850101,893.1654222395797,11.891135052850101,893.1654222395797,-2.3575098100430654
XAUUSD,XAUUSD..,M15,6,ema200_slope,6,trail_start_0.5R_distance_0.25R_cap_1.7R,training,42,20,22,47.61904761904761,-7.842655533405347,0.6054432258718155,0.6006487293367706,115.48736904069563,192.27106193700843,-0.18672989365250828,1.0,False,1.6,,1.0,4,42,False,9.39976235895215,923.2163071036872,9.39976235895215,923.2163071036872,-1.4953220318804956
XAUUSD,XAUUSD..,M15,6,ema200_slope,6,trail_start_1R_distance_0.5R_cap_1.7R,training,35,12,23,34.285714285714285,-6.947319611506473,0.6689347633826156,0.6649433620952939,136.84381809122692,205.79770532639088,-0.1984948460430421,1.0,False,1.6,,1.0,4,35,False,10.619297877471112,931.046112764836,10.619297877471112,931.046112764836,-1.4987430463161644
XAUUSD,XAUUSD..,M15,6,ema200_slope,6,trail_start_1.5R_distance_0.5R_cap_1.7R,training,32,7,25,21.875,-11.084745129056131,0.517734694606495,0.5173605486762652,114.52026065447762,221.35483841489793,-0.3463982852830041,1.0,False,1.6,,1.0,5,32,False,11.891135052850101,893.1654222395797,11.891135052850101,893.1654222395797,-2.3575098100430654
XAUUSD,XAUUSD..,M15,6,ema200_slope,12,fixed_0.5R,training,44,28,16,63.63636363636363,-1.2731077781653457,0.9166438293596408,0.9107257032536843,140.20211091292902,153.94548590430577,-0.02893426768557604,1.0,False,1.6,,1.0,0,44,False,4.4254999850500125,986.2566250086232,4.4254999850500125,986.2566250086232,-0.2314516439915757
XAUUSD,XAUUSD..,M15,6,ema200_slope,12,fixed_0.75R,training,40,22,18,55.00000000000001,-1.4784909013466156,0.9144050439368211,0.9077564591418418,158.4489023249988,174.55001363999145,-0.036962272533665394,1.0,False,1.6,,1.0,0,40,False,5.923718890590742,983.8988886850074,5.923718890590742,983.8988886850074,-0.3335579364376372
XAUUSD,XAUUSD..,M15,6,ema200_slope,12,fixed_1R,training,37,16,21,43.24324324324324,-5.2284909013467,0.742097217725152,0.7387774765987775,148.77860281808512,201.38486557960573,-0.14131056490126218,1.0,False,1.6,,1.0,0,37,False,9.85873663640627,947.3937372384794,9.85873663640627,947.3937372384794,-1.1425934921141503
XAUUSD,XAUUSD..,M15,6,ema200_slope,12,fixed_1.5R,training,36,10,26,27.77777777777778,-10.987021085073746,0.5521285165653806,0.5390361105684369,123.99311984356882,230.02748315472354,-0.3051950301409374,1.0,False,1.6,,1.0,0,36,False,14.029669027659972,893.9656366888453,14.029669027659972,893.9656366888453,-2.309537664467216
XAUUSD,XAUUSD..,M15,6,ema200_slope,12,fixed_1.7R,training,33,8,25,24.242424242424242,-11.587021085073731,0.5075981916839784,0.5009033337423192,111.73833717029356,223.0736544224626,-0.35112185106284033,1.0,False,1.6,,1.0,0,33,False,13.800514660279864,888.664682747831,13.800514660279864,888.664682747831,-2.4929223276574795
XAUUSD,XAUUSD..,M15,6,ema200_slope,12,trail_start_0.5R_distance_0.25R_cap_1.7R,training,42,22,20,52.38095238095239,-5.97095220512553,0.6901925587792295,0.6808729889251776,126.81782980961862,186.25768957263608,-0.14216552869346502,1.0,False,1.6,,1.0,0,42,False,9.249967607434431,940.5601402369825,9.249967607434431,940.5601402369825,-1.187807748194902
XAUUSD,XAUUSD..,M15,6,ema200_slope,12,trail_start_1R_distance_0.5R_cap_1.7R,training,36,13,23,36.11111111111111,-7.4495955675240735,0.6540163093625899,0.6454632182280854,134.07767797519296,207.72318884918138,-0.20693321020900204,1.0,False,1.6,,1.0,0,36,False,12.565238427757308,926.3544891260116,12.565238427757308,926.3544891260116,-1.6461063519599162
XAUUSD,XAUUSD..,M15,6,ema200_slope,12,trail_start_1.5R_distance_0.5R_cap_1.7R,training,33,8,25,24.242424242424242,-11.587021085073731,0.5075981916839784,0.5009033337423192,111.73833717029356,223.0736544224626,-0.35112185106284033,1.0,False,1.6,,1.0,0,33,False,13.800514660279864,888.664682747831,13.800514660279864,888.664682747831,-2.4929223276574795
XAUUSD,XAUUSD..,M15,6,ema200_slope,24,fixed_0.5R,training,49,31,18,63.26530612244898,-1.1862975493631769,0.928905885451596,0.9227168751303965,154.9960501395749,167.977907760353,-0.024210154068636264,1.0,False,1.6,,1.0,0,49,False,4.15763138157609,987.0181423792219,4.15763138157609,987.0181423792219,-0.19644045092575804
XAUUSD,XAUUSD..,M15,6,ema200_slope,24,fixed_0.75R,training,45,25,20,55.55555555555556,0.06370245063691454,1.0034090461456386,0.9948364530988044,188.90160855751776,189.8820735499894,0.0014156100141536564,1.0,False,1.6,,1.0,0,45,False,4.187752472574992,999.0195350075284,4.187752472574992,999.0195350075284,-0.007502541317322864
XAUUSD,XAUUSD..,M15,6,ema200_slope,24,fixed_1R,training,42,18,24,42.857142857142854,-3.9967269972159363,0.8183035595376625,0.8142120749775237,179.98132396675464,221.04968655951586,-0.09516016660037943,1.0,False,1.6,,1.0,4,42,False,7.83012142087502,958.9316374072388,7.83012142087502,958.9316374072388,-0.8071676874587028
XAUUSD,XAUUSD..,M15,6,ema200_slope,24,fixed_1.5R,training,41,11,30,26.82926829268293,-11.817147220459502,0.5826858147659223,0.5722591947543353,152.2465043668907,266.0446625628243,-0.2882231029380366,1.0,False,1.6,,1.0,5,41,False,11.641021917410011,886.2018418040664,11.641021917410011,886.2018418040664,-2.223766340692157
XAUUSD,XAUUSD..,M15,6,ema200_slope,24,fixed_1.7R,training,38,9,29,23.684210526315788,-12.017147220459531,0.5600877674569499,0.5559099391534037,144.67994839499568,260.2578910809349,-0.3162407163278824,1.0,False,1.6,,1.0,6,38,False,11.557794268593922,884.4220573140608,11.557794268593922,884.4220573140608,-2.327737305665752
