date,open,high,low,close,tick_volume
2017-05-30 00:00:00+00:00,1266.804,1270.43,1259.315,1262.359,70786
2017-05-31 00:00:00+00:00,1262.354,1274.04,1259.532,1268.688,74234
2017-06-01 00:00:00+00:00,1268.687,1270.278,1261.486,1264.673,72943
2017-06-02 00:00:00+00:00,1264.678,1279.432,1258.991,1278.513,70552
2017-06-05 00:00:00+00:00,1279.791,1283.372,1277.758,1280.468,66136
2017-06-06 00:00:00+00:00,1280.467,1295.992,1279.665,1293.695,81173
2017-06-07 00:00:00+00:00,1293.694,1294.265,1282.541,1284.604,80348
2017-06-08 00:00:00+00:00,1284.592,1288.896,1271.265,1279.901,84351
2017-06-09 00:00:00+00:00,1279.905,1280.098,1264.526,1266.327,82071
2017-06-12 00:00:00+00:00,1267.669,1270.304,1263.585,1265.224,79317
2017-06-13 00:00:00+00:00,1265.196,1268.863,1258.75,1267.136,73150
2017-06-14 00:00:00+00:00,1267.135,1280.297,1257.067,1263.38,88915
2017-06-15 00:00:00+00:00,1263.364,1266.552,1251.392,1253.895,84432
2017-06-16 00:00:00+00:00,1253.858,1257.091,1251.809,1253.36,69558
2017-06-19 00:00:00+00:00,1254.66,1255.232,1242.842,1243.797,77251
2017-06-20 00:00:00+00:00,1243.798,1248.061,1241.284,1244.854,77784
2017-06-21 00:00:00+00:00,1244.875,1249.744,1240.771,1248.966,81488
2017-06-22 00:00:00+00:00,1248.957,1254.667,1246.629,1251.469,77690
2017-06-23 00:00:00+00:00,1251.467,1258.783,1249.831,1256.281,67192
2017-06-26 00:00:00+00:00,1257.304,1257.411,1234.891,1243.129,77014
2017-06-27 00:00:00+00:00,1243.132,1253.086,1241.362,1249.191,84341
2017-06-28 00:00:00+00:00,1249.208,1254.808,1247.879,1249.675,84626
2017-06-29 00:00:00+00:00,1249.71,1253.178,1239.725,1246.46,89050
2017-06-30 00:00:00+00:00,1246.417,1248.251,1239.149,1240.676,80807
2017-07-03 00:00:00+00:00,1241.63,1242.008,1218.505,1223.416,81624
2017-07-04 00:00:00+00:00,1223.423,1227.236,1220.574,1226.677,58274
2017-07-05 00:00:00+00:00,1226.682,1229.016,1217.258,1226.549,86524
2017-07-06 00:00:00+00:00,1226.546,1227.91,1218.775,1222.787,81283
2017-07-07 00:00:00+00:00,1222.783,1227.76,1207.316,1212.455,74199
2017-07-10 00:00:00+00:00,1213.135,1215.293,1204.735,1213.622,73851
2017-07-11 00:00:00+00:00,1213.658,1218.049,1208.189,1217.799,77207
2017-07-12 00:00:00+00:00,1217.803,1225.671,1213.542,1219.053,79735
2017-07-13 00:00:00+00:00,1219.047,1224.379,1216.354,1217.573,76186
2017-07-14 00:00:00+00:00,1217.576,1232.736,1214.604,1228.555,73030
2017-07-17 00:00:00+00:00,1230.758,1235.927,1229.363,1232.845,68975
2017-07-18 00:00:00+00:00,1232.844,1244.514,1232.776,1242.7,82113
2017-07-19 00:00:00+00:00,1242.7,1243.951,1235.628,1241.329,73122
2017-07-20 00:00:00+00:00,1241.337,1247.546,1235.211,1243.925,80896
2017-07-21 00:00:00+00:00,1243.926,1255.675,1243.403,1254.799,74006
2017-07-24 00:00:00+00:00,1256.177,1258.774,1251.909,1253.674,78372
2017-07-25 00:00:00+00:00,1253.674,1257.696,1246.437,1246.726,81477
2017-07-26 00:00:00+00:00,1246.739,1263.441,1243.747,1260.239,85323
2017-07-27 00:00:00+00:00,1260.236,1265.2,1254.529,1260.085,93164
2017-07-28 00:00:00+00:00,1260.086,1270.805,1257.381,1268.986,78973
2017-07-31 00:00:00+00:00,1270.222,1270.447,1265.766,1267.488,78561
2017-08-01 00:00:00+00:00,1267.495,1274.072,1262.327,1267.595,84454
2017-08-02 00:00:00+00:00,1267.588,1272.754,1256.287,1263.068,82921
2017-08-03 00:00:00+00:00,1263.067,1270.804,1259.837,1269.173,82253
2017-08-04 00:00:00+00:00,1269.166,1270.118,1254.064,1258.222,73953
2017-08-07 00:00:00+00:00,1257.34,1259.88,1255.756,1257.653,68426
2017-08-08 00:00:00+00:00,1257.653,1265.183,1251.424,1261.908,79394
2017-08-09 00:00:00+00:00,1261.902,1278.649,1261.31,1275.85,90317
2017-08-10 00:00:00+00:00,1275.832,1287.801,1274.636,1286.574,87832
2017-08-11 00:00:00+00:00,1286.583,1291.962,1280.939,1288.465,82886
2017-08-14 00:00:00+00:00,1288.843,1289.484,1278.63,1279.156,82985
2017-08-15 00:00:00+00:00,1279.154,1279.566,1267.212,1272.892,80979
2017-08-16 00:00:00+00:00,1272.889,1284.205,1267.694,1282.986,81922
2017-08-17 00:00:00+00:00,1282.953,1290.092,1281.093,1288.508,93390
2017-08-18 00:00:00+00:00,1288.509,1300.749,1283.385,1283.776,88553
2017-08-21 00:00:00+00:00,1283.353,1293.645,1281.669,1291.637,81637
2017-08-22 00:00:00+00:00,1291.655,1291.655,1281.988,1283.24,80738
2017-08-23 00:00:00+00:00,1283.244,1291.389,1282.769,1290.509,80466
2017-08-24 00:00:00+00:00,1290.516,1290.732,1284.357,1286.56,81851
2017-08-25 00:00:00+00:00,1286.577,1294.55,1276.606,1290.727,79378
2017-08-28 00:00:00+00:00,1292.456,1324.494,1291.809,1317.527,82949
2017-08-29 00:00:00+00:00,1317.509,1325.965,1305.036,1308.915,100575
2017-08-30 00:00:00+00:00,1308.914,1313.668,1304.596,1307.183,87198
2017-08-31 00:00:00+00:00,1307.19,1323.6,1298.82,1321.219,91148
2017-09-01 00:00:00+00:00,1321.22,1328.755,1316.26,1323.933,80588
2017-09-04 00:00:00+00:00,1336.172,1339.663,1331.754,1332.86,64031
2017-09-05 00:00:00+00:00,1332.863,1344.292,1326.0,1341.604,95486
2017-09-06 00:00:00+00:00,1341.582,1342.444,1331.593,1333.438,91144
2017-09-07 00:00:00+00:00,1333.437,1349.816,1332.632,1348.854,92912
2017-09-08 00:00:00+00:00,1348.873,1357.444,1342.518,1346.206,92183
2017-09-11 00:00:00+00:00,1337.521,1338.983,1326.364,1327.13,84858
2017-09-12 00:00:00+00:00,1327.219,1334.435,1322.595,1330.904,89219
2017-09-13 00:00:00+00:00,1330.896,1334.581,1320.79,1322.24,84120
2017-09-14 00:00:00+00:00,1322.246,1334.263,1315.469,1333.894,85873
2017-09-15 00:00:00+00:00,1333.91,1334.043,1319.57,1319.856,81200
2017-09-18 00:00:00+00:00,1316.195,1319.587,1304.621,1308.852,80244
2017-09-19 00:00:00+00:00,1308.858,1311.622,1305.126,1310.801,81605
2017-09-20 00:00:00+00:00,1310.799,1315.969,1296.029,1298.931,84591
2017-09-21 00:00:00+00:00,1298.905,1300.807,1288.015,1291.932,85429
2017-09-22 00:00:00+00:00,1291.934,1298.618,1291.264,1297.131,78752
2017-09-25 00:00:00+00:00,1291.878,1311.876,1290.713,1308.269,86988
2017-09-26 00:00:00+00:00,1308.27,1313.57,1292.044,1293.245,88971
2017-09-27 00:00:00+00:00,1293.243,1296.077,1281.385,1283.426,88726
2017-09-28 00:00:00+00:00,1283.435,1288.709,1277.705,1286.946,86315
2017-09-29 00:00:00+00:00,1286.952,1290.204,1275.401,1279.169,78893
2017-10-02 00:00:00+00:00,1277.76,1277.772,1269.297,1271.13,80993
2017-10-03 00:00:00+00:00,1271.134,1274.707,1268.344,1272.472,81580
2017-10-04 00:00:00+00:00,1272.476,1282.2,1270.563,1273.987,82447
2017-10-05 00:00:00+00:00,1273.989,1278.983,1266.013,1269.083,81339
2017-10-06 00:00:00+00:00,1269.087,1276.465,1260.62,1276.278,83957
2017-10-09 00:00:00+00:00,1276.498,1285.427,1275.271,1283.187,77300
2017-10-10 00:00:00+00:00,1283.15,1294.216,1282.128,1289.609,90327
2017-10-11 00:00:00+00:00,1289.601,1293.52,1284.41,1292.398,89693
2017-10-12 00:00:00+00:00,1292.411,1297.427,1289.638,1293.957,83404
2017-10-13 00:00:00+00:00,1293.954,1303.766,1290.78,1303.541,83494
2017-10-16 00:00:00+00:00,1304.149,1306.018,1290.424,1295.013,86809
2017-10-17 00:00:00+00:00,1294.986,1295.226,1281.346,1285.974,89082
2017-10-18 00:00:00+00:00,1285.968,1288.864,1276.986,1280.32,84827
2017-10-19 00:00:00+00:00,1280.3,1291.046,1276.255,1290.046,96882
2017-10-20 00:00:00+00:00,1290.045,1290.602,1277.975,1279.964,89902
2017-10-23 00:00:00+00:00,1274.719,1283.24,1272.531,1282.642,87004
2017-10-24 00:00:00+00:00,1282.644,1283.627,1273.695,1275.73,89321
2017-10-25 00:00:00+00:00,1275.701,1279.962,1270.959,1279.294,96871
2017-10-26 00:00:00+00:00,1279.169,1282.385,1265.69,1267.179,94802
2017-10-27 00:00:00+00:00,1267.134,1274.002,1263.553,1273.831,90609
2017-10-30 00:00:00+00:00,1272.575,1278.803,1268.94,1277.167,84451
2017-10-31 00:00:00+00:00,1277.165,1278.083,1267.707,1269.941,82949
2017-11-01 00:00:00+00:00,1269.957,1280.829,1267.931,1275.375,94289
2017-11-02 00:00:00+00:00,1275.384,1284.064,1273.151,1277.69,95226
2017-11-03 00:00:00+00:00,1277.657,1280.216,1265.426,1269.732,77851
2017-11-06 00:00:00+00:00,1270.521,1282.873,1266.064,1280.022,91194
2017-11-07 00:00:00+00:00,1280.03,1280.707,1271.809,1277.593,92132
2017-11-08 00:00:00+00:00,1277.59,1287.143,1275.935,1281.902,90737
2017-11-09 00:00:00+00:00,1281.89,1288.456,1279.878,1286.02,101379
2017-11-10 00:00:00+00:00,1286.029,1287.056,1273.434,1275.69,88003
2017-11-13 00:00:00+00:00,1275.247,1279.739,1274.853,1277.825,82688
2017-11-14 00:00:00+00:00,1277.829,1283.563,1269.854,1280.903,89729
2017-11-15 00:00:00+00:00,1280.903,1289.489,1276.659,1279.388,97908
2017-11-16 00:00:00+00:00,1279.393,1281.752,1275.123,1279.268,88826
2017-11-17 00:00:00+00:00,1279.244,1296.888,1278.92,1293.69,91357
2017-11-20 00:00:00+00:00,1293.487,1294.138,1274.233,1279.314,93489
2017-11-21 00:00:00+00:00,1279.315,1284.695,1276.273,1281.929,89277
2017-11-22 00:00:00+00:00,1281.932,1294.642,1279.051,1290.889,91943
2017-11-23 00:00:00+00:00,1290.895,1293.505,1286.916,1291.338,59874
2017-11-24 00:00:00+00:00,1291.295,1293.183,1285.54,1288.396,69946
2017-11-27 00:00:00+00:00,1287.445,1299.15,1286.747,1294.46,82397
2017-11-28 00:00:00+00:00,1294.471,1297.408,1290.62,1293.991,88389
2017-11-29 00:00:00+00:00,1293.992,1296.658,1282.104,1284.107,91335
2017-11-30 00:00:00+00:00,1284.108,1285.288,1270.411,1274.95,94942
2017-12-01 00:00:00+00:00,1274.954,1289.179,1271.62,1280.639,95143
2017-12-04 00:00:00+00:00,1273.88,1277.111,1270.882,1276.559,88731
2017-12-05 00:00:00+00:00,1276.541,1276.962,1260.926,1266.202,89488
2017-12-06 00:00:00+00:00,1266.208,1269.218,1262.589,1264.052,93162
2017-12-07 00:00:00+00:00,1263.989,1264.099,1243.844,1247.085,93461
2017-12-08 00:00:00+00:00,1247.102,1252.355,1243.335,1247.939,81942
2017-12-11 00:00:00+00:00,1248.647,1251.524,1240.687,1242.833,80842
2017-12-12 00:00:00+00:00,1242.831,1246.225,1236.495,1243.404,81221
2017-12-13 00:00:00+00:00,1243.398,1257.007,1240.294,1254.006,88251
2017-12-14 00:00:00+00:00,1253.979,1259.072,1250.528,1253.525,91369
2017-12-15 00:00:00+00:00,1253.528,1261.808,1253.114,1255.681,84336
2017-12-18 00:00:00+00:00,1253.861,1263.958,1252.77,1261.442,80698
2017-12-19 00:00:00+00:00,1261.459,1265.235,1259.259,1261.748,77226
2017-12-20 00:00:00+00:00,1261.742,1267.792,1261.409,1266.455,76364
2017-12-21 00:00:00+00:00,1266.452,1268.929,1262.765,1266.996,73473
2017-12-22 00:00:00+00:00,1266.999,1276.159,1264.965,1274.021,66405
2017-12-26 00:00:00+00:00,1278.756,1283.736,1277.074,1282.108,43187
2017-12-27 00:00:00+00:00,1282.11,1288.952,1281.37,1287.671,73675
2017-12-28 00:00:00+00:00,1287.68,1295.205,1287.197,1294.107,76420
2017-12-29 00:00:00+00:00,1294.104,1307.547,1294.007,1303.152,70211
2018-01-02 00:00:00+00:00,1307.458,1321.399,1307.449,1320.221,67119
2018-01-03 00:00:00+00:00,1320.219,1321.257,1307.505,1311.159,86422
2018-01-04 00:00:00+00:00,1311.149,1325.965,1305.823,1320.958,87309
2018-01-05 00:00:00+00:00,1320.905,1323.395,1313.709,1320.35,76694
2018-01-08 00:00:00+00:00,1319.562,1322.137,1314.808,1318.035,73958
2018-01-09 00:00:00+00:00,1318.044,1320.167,1308.884,1310.389,85074
2018-01-10 00:00:00+00:00,1310.388,1327.724,1308.143,1317.79,90318
2018-01-11 00:00:00+00:00,1317.787,1323.956,1315.724,1322.802,86431
2018-01-12 00:00:00+00:00,1322.801,1339.334,1322.801,1338.074,88347
2018-01-15 00:00:00+00:00,1336.924,1344.721,1336.518,1341.559,69124
2018-01-16 00:00:00+00:00,1341.569,1341.972,1331.903,1340.743,94285
2018-01-17 00:00:00+00:00,1340.744,1343.936,1325.985,1328.564,99967
2018-01-18 00:00:00+00:00,1328.591,1333.074,1324.246,1327.971,95717
2018-01-19 00:00:00+00:00,1327.966,1338.022,1326.825,1332.221,85981
2018-01-21 00:00:00+00:00,1333.952,1335.586,1331.911,1334.761,3282
2018-01-22 00:00:00+00:00,1334.775,1335.579,1328.411,1333.195,83143
2018-01-23 00:00:00+00:00,1333.196,1342.284,1331.377,1341.874,87320
2018-01-24 00:00:00+00:00,1341.81,1362.029,1339.528,1356.158,96594
2018-01-25 00:00:00+00:00,1356.165,1366.055,1342.426,1346.796,109122
2018-01-26 00:00:00+00:00,1346.785,1357.1,1345.888,1349.507,94567
2018-01-28 00:00:00+00:00,1349.754,1351.171,1348.956,1351.171,2761
2018-01-29 00:00:00+00:00,1351.145,1352.389,1337.645,1341.275,92973
2018-01-30 00:00:00+00:00,1341.274,1348.863,1334.487,1338.547,100263
2018-01-31 00:00:00+00:00,1338.513,1345.13,1336.418,1343.229,57496
2018-02-02 00:00:00+00:00,1344.983,1346.984,1327.478,1329.554,44646
2018-02-04 00:00:00+00:00,1331.893,1333.898,1329.538,1332.61,3721
2018-02-05 00:00:00+00:00,1332.536,1341.573,1329.01,1340.446,104410
2018-02-06 00:00:00+00:00,1340.38,1346.043,1320.19,1325.358,121082
2018-02-07 00:00:00+00:00,1325.357,1332.293,1311.395,1319.079,103037
2018-02-08 00:00:00+00:00,1319.103,1322.687,1307.085,1322.062,106998
2018-02-09 00:00:00+00:00,1322.063,1322.063,1311.18,1314.805,101130
2018-02-11 00:00:00+00:00,1315.064,1316.822,1314.202,1316.32,2648
2018-02-12 00:00:00+00:00,1316.344,1326.496,1316.017,1322.542,87586
2018-02-13 00:00:00+00:00,1322.576,1333.009,1321.63,1331.802,90784
2018-02-14 00:00:00+00:00,1331.837,1355.493,1317.383,1353.861,104121
2018-02-15 00:00:00+00:00,1353.844,1357.094,1348.571,1353.905,93479
2018-02-16 00:00:00+00:00,1353.898,1361.736,1344.835,1348.655,88341
2018-02-18 00:00:00+00:00,1347.364,1349.871,1347.364,1348.069,2807
2018-02-19 00:00:00+00:00,1348.065,1351.348,1343.312,1345.364,61090
2018-02-20 00:00:00+00:00,1345.363,1346.552,1328.498,1329.941,90850
2018-02-21 00:00:00+00:00,1329.961,1336.197,1322.395,1326.808,93294
2018-02-22 00:00:00+00:00,1326.809,1332.159,1320.971,1330.536,89784
2018-02-23 00:00:00+00:00,1330.53,1331.623,1325.823,1329.334,78391
2018-02-25 00:00:00+00:00,1328.314,1329.937,1326.676,1327.08,3184
2018-02-26 00:00:00+00:00,1327.078,1341.017,1327.078,1332.219,87646
2018-02-27 00:00:00+00:00,1332.205,1336.713,1313.456,1317.497,93091
2018-02-28 00:00:00+00:00,1317.511,1322.478,1315.636,1317.407,90532
2018-03-01 00:00:00+00:00,1317.375,1321.073,1302.817,1317.043,101087
2018-03-02 00:00:00+00:00,1317.047,1325.432,1315.225,1322.414,93972
2018-03-04 00:00:00+00:00,1323.773,1324.284,1320.15,1323.113,3077
2018-03-05 00:00:00+00:00,1323.123,1327.784,1317.545,1320.959,101111
2018-03-06 00:00:00+00:00,1320.949,1340.467,1320.527,1339.107,103405
2018-03-07 00:00:00+00:00,1339.095,1340.397,1322.111,1324.538,104295
2018-03-08 00:00:00+00:00,1324.529,1329.014,1319.056,1320.953,95834
2018-03-09 00:00:00+00:00,1320.976,1325.124,1312.836,1323.32,86017
2018-03-11 00:00:00+00:00,1322.831,1323.406,1322.61,1323.13,804
2018-03-12 00:00:00+00:00,1323.17,1325.694,1315.114,1325.045,75731
2018-03-13 00:00:00+00:00,1324.989,1328.268,1313.857,1326.377,88325
2018-03-14 00:00:00+00:00,1326.306,1330.028,1321.531,1325.247,80588
2018-03-15 00:00:00+00:00,1325.249,1327.934,1314.968,1315.859,71954
2018-03-16 00:00:00+00:00,1315.855,1321.705,1309.692,1313.769,67144
2018-03-18 00:00:00+00:00,1313.171,1313.789,1312.813,1313.192,1205
2018-03-19 00:00:00+00:00,1313.2,1319.605,1307.821,1317.067,74019
2018-03-20 00:00:00+00:00,1317.076,1317.412,1307.218,1310.056,69928
2018-03-21 00:00:00+00:00,1310.028,1336.602,1309.851,1332.066,80997
2018-03-22 00:00:00+00:00,1332.065,1334.865,1324.797,1332.731,87887
2018-03-23 00:00:00+00:00,1332.71,1350.212,1331.769,1347.075,85359
2018-03-25 00:00:00+00:00,1350.141,1350.338,1348.231,1348.275,2511
2018-03-26 00:00:00+00:00,1348.33,1355.914,1343.486,1352.942,77938
2018-03-27 00:00:00+00:00,1352.892,1356.833,1339.892,1345.468,81972
2018-03-28 00:00:00+00:00,1345.464,1347.012,1323.51,1326.544,94080
2018-03-29 00:00:00+00:00,1326.536,1328.339,1321.265,1325.358,74058
2018-03-30 00:00:00+00:00,1325.175,1325.175,1325.175,1325.175,1
2018-04-01 00:00:00+00:00,1326.248,1327.527,1326.099,1326.659,2140
2018-04-02 00:00:00+00:00,1326.659,1344.819,1325.809,1341.591,74327
2018-04-03 00:00:00+00:00,1341.585,1342.482,1328.937,1333.196,82519
2018-04-04 00:00:00+00:00,1333.198,1348.184,1331.514,1333.465,86195
2018-04-05 00:00:00+00:00,1333.476,1333.82,1322.736,1330.945,80311
2018-04-06 00:00:00+00:00,1330.941,1335.371,1319.687,1333.197,84650
2018-04-08 00:00:00+00:00,1333.697,1334.106,1331.796,1332.529,2627
2018-04-09 00:00:00+00:00,1332.533,1337.959,1326.877,1336.49,81113
2018-04-10 00:00:00+00:00,1336.494,1342.576,1331.065,1341.798,82878
2018-04-11 00:00:00+00:00,1341.794,1365.141,1339.798,1352.932,88502
2018-04-12 00:00:00+00:00,1352.909,1353.173,1333.816,1337.82,86047
2018-04-13 00:00:00+00:00,1337.779,1347.136,1333.157,1345.338,76212
2018-04-15 00:00:00+00:00,1342.292,1345.702,1342.156,1343.86,3030
2018-04-16 00:00:00+00:00,1343.887,1350.483,1341.209,1348.098,77158
2018-04-17 00:00:00+00:00,1348.088,1349.375,1337.689,1346.279,75022
2018-04-18 00:00:00+00:00,1346.277,1355.671,1342.293,1350.605,78491
2018-04-19 00:00:00+00:00,1350.647,1354.699,1340.969,1344.454,82261
2018-04-20 00:00:00+00:00,1344.451,1345.724,1334.998,1335.282,70351
2018-04-22 00:00:00+00:00,1333.023,1334.626,1332.571,1332.931,2242
2018-04-23 00:00:00+00:00,1332.93,1335.417,1322.149,1324.55,76282
2018-04-24 00:00:00+00:00,1324.581,1332.63,1322.015,1331.671,74749
2018-04-25 00:00:00+00:00,1331.67,1331.683,1318.822,1322.68,71986
2018-04-26 00:00:00+00:00,1322.677,1326.55,1315.271,1317.988,71279
2018-04-27 00:00:00+00:00,1317.994,1325.222,1315.374,1323.387,66261
2018-04-29 00:00:00+00:00,1322.945,1323.795,1322.787,1323.361,1056
2018-04-30 00:00:00+00:00,1323.337,1324.91,1310.284,1315.161,66428
2018-05-01 00:00:00+00:00,1315.13,1315.266,1301.801,1305.556,66621
2018-05-02 00:00:00+00:00,1305.559,1313.404,1303.933,1305.882,79310
2018-05-03 00:00:00+00:00,1305.88,1318.054,1305.485,1312.82,76290
2018-05-04 00:00:00+00:00,1312.834,1315.318,1307.981,1314.905,66469
2018-05-06 00:00:00+00:00,1315.035,1315.369,1314.282,1314.722,1366
2018-05-07 00:00:00+00:00,1314.72,1318.875,1310.23,1315.822,66677
2018-05-08 00:00:00+00:00,1315.826,1317.762,1306.084,1316.375,78122
2018-05-09 00:00:00+00:00,1316.423,1317.351,1304.175,1312.461,78266
2018-05-10 00:00:00+00:00,1312.46,1322.814,1310.799,1321.162,75699
2018-05-11 00:00:00+00:00,1321.116,1325.915,1317.176,1318.237,64659
2018-05-13 00:00:00+00:00,1318.861,1320.205,1318.763,1320.105,1805
2018-05-14 00:00:00+00:00,1320.045,1322.312,1312.969,1313.759,64275
2018-05-15 00:00:00+00:00,1313.749,1314.851,1288.705,1292.8,77600
2018-05-16 00:00:00+00:00,1292.815,1296.881,1286.413,1291.78,75037
2018-05-17 00:00:00+00:00,1291.78,1294.376,1284.895,1289.52,71175
2018-05-18 00:00:00+00:00,1289.52,1294.184,1286.106,1293.039,63726
2018-05-20 00:00:00+00:00,1290.613,1291.809,1290.361,1291.193,1583
2018-05-21 00:00:00+00:00,1291.183,1293.437,1282.103,1292.494,68847
2018-05-22 00:00:00+00:00,1292.519,1296.093,1287.947,1293.505,69917
2018-05-23 00:00:00+00:00,1293.502,1298.534,1287.364,1294.966,84944
2018-05-24 00:00:00+00:00,1294.963,1306.615,1292.754,1304.398,76498
2018-05-25 00:00:00+00:00,1304.375,1307.753,1299.892,1301.363,72128
2018-05-27 00:00:00+00:00,1297.534,1299.437,1296.875,1298.802,1563
2018-05-28 00:00:00+00:00,1298.81,1300.295,1295.517,1298.068,51813
2018-05-29 00:00:00+00:00,1298.069,1306.508,1292.226,1302.152,92758
2018-05-30 00:00:00+00:00,1302.127,1304.257,1295.89,1302.56,85242
2018-05-31 00:00:00+00:00,1302.521,1306.439,1297.329,1299.43,82061
2018-06-01 00:00:00+00:00,1299.42,1300.58,1289.376,1293.064,72405
2018-06-03 00:00:00+00:00,1293.383,1294.511,1292.501,1292.753,1737
2018-06-04 00:00:00+00:00,1292.713,1298.024,1290.177,1291.552,69411
2018-06-05 00:00:00+00:00,1291.54,1300.512,1289.895,1296.92,68338
2018-06-06 00:00:00+00:00,1296.925,1301.766,1293.799,1297.322,68945
2018-06-07 00:00:00+00:00,1297.316,1303.093,1294.913,1297.266,72884
2018-06-08 00:00:00+00:00,1297.233,1300.517,1292.019,1298.558,67343
2018-06-10 00:00:00+00:00,1298.7,1299.771,1298.679,1299.169,1425
2018-06-11 00:00:00+00:00,1299.11,1302.216,1294.137,1298.186,64243
2018-06-12 00:00:00+00:00,1298.153,1299.779,1292.453,1295.475,71255
2018-06-13 00:00:00+00:00,1295.468,1301.166,1291.749,1299.377,66683
2018-06-14 00:00:00+00:00,1299.404,1309.271,1297.552,1302.406,75860
2018-06-15 00:00:00+00:00,1302.393,1303.028,1275.437,1279.708,81542
2018-06-17 00:00:00+00:00,1279.792,1281.244,1279.353,1280.968,1912
2018-06-18 00:00:00+00:00,1280.971,1282.395,1277.053,1281.32,66014
2018-06-19 00:00:00+00:00,1281.301,1284.052,1270.441,1275.022,78468
2018-06-20 00:00:00+00:00,1275.023,1276.364,1267.565,1269.432,75747
2018-06-21 00:00:00+00:00,1269.442,1270.101,1261.374,1267.339,76345
2018-06-22 00:00:00+00:00,1267.342,1271.061,1266.758,1269.17,65021
2018-06-24 00:00:00+00:00,1271.251,1271.686,1270.928,1270.975,1412
2018-06-25 00:00:00+00:00,1270.975,1272.572,1264.431,1266.016,75516
2018-06-26 00:00:00+00:00,1266.003,1267.687,1254.786,1258.187,77614
2018-06-27 00:00:00+00:00,1258.187,1260.026,1250.796,1252.924,84441
2018-06-28 00:00:00+00:00,1252.927,1254.272,1245.947,1248.615,81086
2018-06-29 00:00:00+00:00,1248.587,1255.614,1246.083,1252.63,78921
2018-07-01 00:00:00+00:00,1253.063,1254.194,1252.837,1253.411,2197
2018-07-02 00:00:00+00:00,1253.376,1253.626,1239.692,1242.147,75155
2018-07-03 00:00:00+00:00,1242.147,1256.851,1237.953,1254.966,76703
2018-07-04 00:00:00+00:00,1254.965,1261.093,1254.023,1256.958,59800
2018-07-05 00:00:00+00:00,1256.953,1259.724,1251.304,1257.311,79007
2018-07-06 00:00:00+00:00,1257.358,1258.791,1252.82,1254.874,70035
2018-07-08 00:00:00+00:00,1255.89,1256.598,1255.713,1256.436,1155
2018-07-09 00:00:00+00:00,1256.413,1265.877,1255.469,1258.399,68889
2018-07-10 00:00:00+00:00,1258.387,1260.328,1247.37,1255.953,74833
2018-07-11 00:00:00+00:00,1255.951,1256.064,1241.553,1242.719,82494
2018-07-12 00:00:00+00:00,1242.716,1248.544,1241.331,1246.033,72280
2018-07-13 00:00:00+00:00,1245.983,1248.071,1236.459,1241.612,71429
2018-07-15 00:00:00+00:00,1241.673,1242.154,1241.115,1241.164,1273
2018-07-16 00:00:00+00:00,1241.164,1245.56,1238.346,1240.728,63555
2018-07-17 00:00:00+00:00,1240.73,1244.967,1226.104,1227.161,75188
2018-07-18 00:00:00+00:00,1227.211,1229.124,1221.095,1227.376,71485
2018-07-19 00:00:00+00:00,1227.374,1228.999,1211.512,1223.468,83509
2018-07-20 00:00:00+00:00,1223.483,1232.249,1215.718,1231.634,82919
2018-07-22 00:00:00+00:00,1231.881,1233.31,1231.556,1232.89,2710
2018-07-23 00:00:00+00:00,1232.884,1235.078,1222.261,1224.255,75727
2018-07-24 00:00:00+00:00,1224.253,1229.456,1218.103,1225.161,76306
2018-07-25 00:00:00+00:00,1225.19,1234.147,1223.258,1233.083,79497
2018-07-26 00:00:00+00:00,1233.1,1235.173,1222.357,1224.121,78565
2018-07-27 00:00:00+00:00,1224.105,1227.296,1217.579,1222.744,68627
2018-07-29 00:00:00+00:00,1223.136,1223.623,1222.057,1222.482,1327
2018-07-30 00:00:00+00:00,1222.498,1225.062,1219.043,1222.522,59967
2018-07-31 00:00:00+00:00,1222.546,1228.492,1214.048,1223.94,74608
2018-08-01 00:00:00+00:00,1223.944,1224.724,1215.824,1217.811,71179
2018-08-02 00:00:00+00:00,1217.833,1221.073,1207.102,1208.394,74117
2018-08-03 00:00:00+00:00,1208.394,1219.988,1204.501,1213.363,67795
2018-08-05 00:00:00+00:00,1213.739,1215.094,1213.57,1214.837,1523
2018-08-06 00:00:00+00:00,1214.836,1217.859,1206.341,1208.729,67416
2018-08-07 00:00:00+00:00,1208.732,1216.137,1207.814,1212.432,64231
2018-08-08 00:00:00+00:00,1212.435,1215.794,1206.297,1213.297,65927
2018-08-09 00:00:00+00:00,1213.302,1217.285,1210.789,1212.131,67178
2018-08-10 00:00:00+00:00,1212.113,1217.085,1205.768,1211.101,79385
2018-08-12 00:00:00+00:00,1212.513,1213.851,1211.984,1212.357,2116
2018-08-13 00:00:00+00:00,1212.334,1212.607,1191.654,1192.84,85546
2018-08-14 00:00:00+00:00,1192.808,1198.69,1192.1,1193.93,72603
2018-08-15 00:00:00+00:00,1193.931,1194.17,1173.135,1173.787,84180
2018-08-16 00:00:00+00:00,1173.79,1182.001,1160.233,1175.369,86220
2018-08-17 00:00:00+00:00,1175.365,1185.005,1171.937,1184.833,75703
2018-08-19 00:00:00+00:00,1183.284,1183.839,1182.968,1183.572,1632
2018-08-20 00:00:00+00:00,1183.56,1191.297,1182.912,1191.217,68472
2018-08-21 00:00:00+00:00,1191.218,1196.993,1187.685,1195.997,75561
